,rpc1,rpc2,rpc3
2685,-0.33118581585978407,-1.033223614374035,-1.2014212966709465
2732,-0.9936728023932881,-0.48417164005120583,1.0573269281848456
2778,1.3097973298507797,-2.0672367076582727,-1.6325054282963345
2824,-1.3162779170149306,-0.5745617021248219,-1.2564152157592514
2871,-1.0548402607576124,-0.10067175504186056,-1.014331138446907
2917,0.6592810439707405,-0.46593434139787165,-0.9064172480580293
2963,0.5302872095768848,-1.5082674205302495,-1.0389682077142204
3009,0.6303743375219345,-1.3633353397152324,-0.6330211038885148
3056,-0.16432476870291213,1.5069018928022522,-0.34960382798071454
3102,-0.623037236782517,-0.04823992132033038,-0.6780265736946722
3148,0.8063101294034268,0.46762329173082506,-0.8943401750701605
3195,6.159877658158831,9.108481703124433,-0.6349740247465969
3241,5.131826558973635,6.535631228181557,0.27919940543815613
3287,0.38109046677261194,1.807787845525334,-0.8884835044312333
3334,5.003945824690431,8.64831445850642,-0.4919204185760543
3380,0.7417469946611018,1.3430545769353366,-0.6579739719454771
3426,2.401539510096984,4.459039264626995,-0.8031775079099202
3472,3.2095456124604627,0.44755716723499067,-1.630399096145312
3519,0.1148987852694292,1.0366772623196028,0.7033782038494802
3565,0.8812123685580074,-0.8335561115658096,-1.5502677430054543
3611,-0.636758621817045,-0.48204433865992824,-0.6470421351581308
3658,1.8880993410549518,-0.8185472131518281,-0.7894045375359002
3704,3.183885016419578,-1.6059233997145557,0.2861829947043235
3750,5.184771119859307,-0.8138642429460105,-0.8841869831483423
3797,-1.4334258932747275,-0.2601684243059295,-1.1144361376039076
3843,-0.43120754209872725,1.6073738350277853,-1.230280117571391
3889,1.212843277739438,-1.2829109172961437,-0.9942132843371716
3935,2.3656725239919605,-0.36884899564678686,0.4827052904799706
3982,0.6176709492256264,-0.09746170667980959,-0.5968208979376756
4028,0.35094525715061586,0.11083025490312864,0.6406763829636664
4074,-0.09110962131017464,0.47005298716270244,-0.25283244602137317
4121,4.081829035608262,-2.5829674326820258,-0.7624506743306778
4167,-0.39214251399956795,-0.6339020678480388,-0.2687712702757564
4213,0.5561315143776272,-0.9855609991862873,0.12924890187443738
4260,0.2527692292925554,-0.3648664179850343,0.09806349830733102
4306,2.805717551687516,-2.58143309705721,-0.25987517483167283
4352,0.39684059355367307,0.03773835130288303,-0.12767119537961563
4398,-0.1670515794172439,-0.28517133669379247,-0.3694185992972242
4445,-2.0970800067246946,-0.27893491111091834,-1.1724048348551728
4491,-1.0306531824165213,0.0835617009836672,-0.9807955653142774
4537,3.4611701495223146,-3.0918575383809017,-1.4648446706504752
4584,-0.29137796028058804,-0.5339253565530373,0.3660252029303357
4630,2.9441800962683584,1.9538118867218595,-1.1165116096320966
4676,2.52274144636206,5.345423282534865,-0.31593743581660355
4723,-0.4172989505517505,-0.21752668238919542,-1.047088534022384
4769,-0.29736237582210157,-0.7471880102427501,-0.03339386332005627
4815,1.4603597431585311,-1.0428662119013676,-2.3346067314698615
4861,-1.3581276584281907,0.16836651239102957,-0.15668981664229564
4908,-1.870261473446034,0.007578460132831899,-0.5333331257603982
4954,-0.7320579854722785,0.015322671862992776,-1.0178895642998766
5000,-0.489190438949417,-1.1668899284494563,-0.5234725568215995
5047,-0.09282377414775844,-0.4263876173866935,-0.2704253194541389
5093,-2.1602787482900827,-0.007050514586976627,-0.8446350747738208
5139,-1.046349134494659,-0.3006599174947059,-0.5012540722599065
5186,-1.1842079628882964,-0.25789617827599354,-0.8205426433462288
