feature,root,horizon,spearman_ic,pvalue,observations
rank_turnover_l1,PL,10,-0.0015881835799887863,0.6353600604137662,89151
rank_turnover_l1,PL,20,-0.003739516733828597,0.2833146533529083,82319
rank_turnover_l1,PL,50,-0.01639102915854777,1.9382501453273275e-05,67918
rank_turnover_l1,PA,1,-0.0029513334165734584,0.35817365133151896,96931
rank_turnover_l1,PA,2,-0.0008158922568197831,0.8004403590991774,95989
rank_turnover_l1,PA,5,-0.003074901736813174,0.34772899590357215,93257
rank_turnover_l1,PA,10,-0.004076349690599957,0.22356191169808212,89151
rank_turnover_l1,PA,20,-0.007402095417015577,0.03369077395931317,82319
rank_turnover_l1,PA,50,-0.010640864030679457,0.005551622146777839,67918
rank_turnover_l1,ALI,1,-0.00214398230001467,0.5044609651997691,96929
rank_turnover_l1,ALI,2,-0.002457304279880188,0.4464733822941744,95987
rank_turnover_l1,ALI,5,-0.0010589430141625107,0.7464132273700997,93255
rank_turnover_l1,ALI,10,0.0028501979023395864,0.39477100021386086,89149
rank_turnover_l1,ALI,20,0.0008643117766346453,0.8041534031275375,82317
rank_turnover_l1,ALI,50,-0.003614433036182238,0.34622023582555533,67918
GC_share_velocity,GC,1,0.0013974509239792292,0.6635091566911049,96931
GC_share_velocity,GC,2,-0.0010961459764471976,0.7341542909319843,95989
GC_share_velocity,GC,5,-0.001376765950705453,0.6741702787727141,93257
GC_share_velocity,GC,10,-0.00041082321602910427,0.9023743144561549,89151
GC_share_velocity,GC,20,8.207014415437646e-05,0.9812142483665569,82319
