,pc1,pc2,pc3
15557,2.8149090059064834,0.033651604011008106,-0.013345923071944233
15603,2.1707853326990474,-0.23059088706589762,-0.01972578237777045
15649,1.3852733564750432,0.437102884298397,0.016720974555158814
15696,0.2749476451823537,0.6485596954254993,0.4717547561051346
15742,0.836285764048885,0.8364130009888027,0.03428261530869662
15788,2.3609860855748708,0.11989697066525397,-0.00177466269558619
15835,1.0486161666687022,0.30079503082052267,-0.04602786107328687
15881,0.05297626411770965,0.47285673777095294,0.058898203435349
15927,-0.7669283254662959,-1.2249721764087511,-0.05039363236024317
15973,1.4147537984149625,0.007038725818772089,-0.0451157634873936
16020,1.218263783228852,0.4200640907980457,-0.0833673898388406
16066,-1.1523437392177938,0.995648696676736,-0.1507819879589321
16112,-0.5259168144491003,1.0860685770583882,0.006055953352599014
16159,0.8074183683354332,0.07097730464349532,-0.02914249930662889
16205,-0.07700629455390465,0.3462685120581335,-0.00895383555804965
16251,1.1478342084182436,0.09608918858789571,-0.008547574034073982
16298,0.9410212402867326,0.6345403089080952,-0.06330198885198741
16344,1.5062504751221601,-0.4818946454593434,-0.024743993953033214
16390,1.96966986648675,-0.06429913813783526,-0.033269758387470795
16436,1.446996749839992,-0.4175491230212535,-0.02320903594451712
16483,-1.0008773703804201,0.8503311867219082,-0.017701116237766906
16529,2.002723032294522,0.2974348643094371,6.159593230720732e-05
16575,0.6752633676881953,0.537382136316213,-0.051760088181533374
16622,1.6788344710078493,0.17944051292221722,-0.011116991646117473
16668,-2.085372740008334,-2.741304733252893,-0.04753846616786137
16714,0.9696437727909357,-0.3972782886153334,0.229116548669871
16760,1.8865015165114885,0.5191549472181999,-0.042424492087438155
16807,2.020817216785735,0.20501671725503237,-0.02630169633357248
16853,0.5223952805431358,-0.7841394208279697,0.26268583842889187
16899,2.0573398915140317,-0.16422379170656126,-0.020023505121553563
16946,-1.9312119476811005,-1.4124205725279741,-0.04371320646725603
16992,1.757384528257898,0.2540855952955856,-0.014800514257256878
17038,1.854566971422896,0.2689011338647422,-0.004924774577683645
17085,1.175122778647758,-0.2950335300212553,-0.029886708886168137
17131,2.047538630291881,0.2931042342838989,-0.002857875312958191
17177,0.7865050803757703,-0.05521665458091323,-0.0028904739082010614
17223,1.423922146076296,-0.15957606614647513,-0.030643608813742826
17270,0.922497767349154,-0.04408358103466629,-0.013129109063315903
17316,-0.8428480065956714,3.8400387294114786,-0.04022431415835865
17362,0.7849348318550963,0.816171005095708,-0.038232965549251194
17409,-0.20741694581542253,1.678701976522154,-0.051340421310380954
17455,0.15910327748920317,1.3791605399863298,-0.058499753235798
17501,0.18408061669737552,0.863207520183779,-0.05726279841719185
17548,1.818393114637124,-0.025229681758542316,-0.019548356651196072
17594,0.5084622338325763,-1.149402392828967,-0.033801745475496
