variant,base_variant,detector,target_months,min_volume,lookback,side_mode,cost_multiplier,entry_level,exit_level,md_entry,component_entry,hazard_exit,hazard_min_history_events,hazard_min_tail_events,gross_return,cost_return,net_return,ann_return,ann_vol,sharpe,tstat,max_drawdown,mean_spread_exposure,mean_leg_gross_exposure,mean_turnover,active_fraction,event_count,hazard_exit_count,hazard_exit_fraction,event_win_rate,mean_event_net_return,event_tstat,bars,periods_per_year
rank_pct_target3m_minv10_lb126_entry0p1_backwardation_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb126_entry0p1_backwardation_only_costx3p0,rank_pct,3,10.0,126,backwardation_only,3.0,0.1,0.25,,1.25,True,8,4,0.060169122999639474,0.08891318691759931,-0.021803359981329023,-0.007272764596511805,0.007153507380840254,-1.0166711529495258,-1.7603233442303365,-0.02742153087314219,0.16817204301075273,0.33634408602150545,0.07225806451612903,0.578494623655914,168,31,0.18452380952380953,0.5357142857142857,5.087871978588105e-05,0.8211791121541566,930,310.2123287671233
rank_pct_target1m_minv500_lb126_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb126_entry0p05_contango_only_costx3p0,rank_pct,1,500.0,126,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.015355318410279008,0.03872027277341723,-0.022442208682100645,-0.007499557841845618,0.0031100021573958825,-2.4114317168594086,-4.171477807300868,-0.024545654732730838,0.11042183622828784,0.22084367245657568,0.03995037220843673,0.45533498759305213,81,15,0.18518518518518517,0.5432098765432098,-0.00012098345728947091,-1.0614954029475592,806,269.3426349496798
mad_z_target3m_minv10_lb252_entry1p5_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv10_lb252_entry1p5_contango_only_costx3p0,mad_z,3,10.0,252,contango_only,3.0,1.5,0.25,,1.25,True,8,4,0.047454853071151076,0.07749713931102875,-0.022581756193916235,-0.007532407716737813,0.0058505119495659815,-1.2874783919203174,-2.229214689444412,-0.026310158221361995,0.13741935483870968,0.27483870967741936,0.04430107526881721,0.5225806451612903,103,16,0.1553398058252427,0.5631067961165048,3.2850679448238705e-05,0.45918851588725085,930,310.2123287671233
quantile_band_target6m_minv10_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb252_entry0p1_contango_only_costx3p0,quantile_band,6,10.0,252,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.012166985028947579,0.04456023068698532,-0.022916871657226785,-0.007658176919306573,0.004612070101923572,-1.6604641191625755,-2.872396997385061,-0.024275071582015487,0.09432213209733487,0.18864426419466973,0.04681344148319815,0.4380069524913094,101,31,0.3069306930693069,0.4158415841584158,-0.0001314468168922997,-2.033585298747728,863,288.39043915828
mad_z_target1m_minv500_lb126_entry2p0_both_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb126_entry2p0_both_costx3p0,mad_z,1,500.0,126,both,3.0,2.0,0.25,,1.25,True,8,4,0.028339138225842303,0.05212564917070445,-0.022979254953245824,-0.0076790236703321475,0.006086454663216951,-1.2616579101031957,-2.1825117151795004,-0.025819882655872317,0.21265508684863524,0.4253101736972705,0.05334987593052109,0.7109181141439206,108,5,0.046296296296296294,0.5370370370370371,-6.612675223346865e-05,-0.7046509342297846,806,269.3426349496798
quantile_band_target3m_minv10_lb126_entry0p1_backwardation_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb126_entry0p1_backwardation_only_costx3p0,quantile_band,3,10.0,126,backwardation_only,3.0,0.1,0.25,,1.25,True,8,4,0.05827085750017447,0.0882114289536591,-0.023065962098199746,-0.007693920234125532,0.007217266089096248,-1.0660435875780452,-1.84580963838349,-0.02868413299001292,0.1703225806451613,0.3406451612903226,0.07225806451612904,0.5838709677419355,168,33,0.19642857142857142,0.5238095238095238,4.109638276431031e-05,0.6631679198932326,930,310.2123287671233
rank_pct_target1m_minv500_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb252_entry0p1_contango_only_costx3p0,rank_pct,1,500.0,252,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.019809353189662655,0.0451051348403584,-0.02396940797385001,-0.008009905089157107,0.0033517555077721907,-2.389764131239108,-4.133995571365699,-0.026072854024480202,0.1359801488833747,0.2719602977667494,0.043920595533498766,0.5508684863523573,89,14,0.15730337078651685,0.550561797752809,-9.397227563482753e-05,-0.8903074861114139,806,269.3426349496798
quantile_band_target3m_minv10_lb126_entry0p05_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb126_entry0p05_both_costx3p0,quantile_band,3,10.0,126,both,3.0,0.05,0.25,,1.25,True,8,4,0.10872100229594095,0.14542389778679687,-0.024274300021189826,-0.008096975418027019,0.00864352392393742,-0.9367678610344574,-1.6219741546906496,-0.03787333398681982,0.28645161290322585,0.5729032258064517,0.10279569892473117,0.8043010752688172,239,38,0.1589958158995816,0.5481171548117155,9.233500759060797e-05,1.910876670862953,930,310.2123287671233
quantile_band_target1m_minv500_lb126_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb126_entry0p05_contango_only_costx3p0,quantile_band,1,500.0,126,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.015848802773527793,0.041130164547315565,-0.0243586160927502,-0.008139967546090586,0.0031055134995544406,-2.6211341690378926,-4.534237042523335,-0.026462062143380396,0.1109181141439206,0.2218362282878412,0.0424317617866005,0.456575682382134,86,18,0.20930232558139536,0.5232558139534884,-0.00012520594600609977,-1.1661860131084303,806,269.3426349496798
quantile_band_target1m_minv500_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb252_entry0p1_contango_only_costx3p0,quantile_band,1,500.0,252,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.01957394423784422,0.04555381683699339,-0.02465349892230343,-0.008238509132087218,0.003365484065124308,-2.447941803516731,-4.23463572928093,-0.026756944972933627,0.13672456575682382,0.27344913151364764,0.04441687344913152,0.5508684863523573,90,14,0.15555555555555556,0.5444444444444444,-9.803647201817308e-05,-0.9387188963000874,806,269.3426349496798
mad_z_target3m_minv10_lb126_entry1p5_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv10_lb126_entry1p5_contango_only_costx3p0,mad_z,3,10.0,126,contango_only,3.0,1.5,0.25,,1.25,True,8,4,0.05887959710798235,0.09275864728057052,-0.025068579870218485,-0.008361916710134523,0.00574148771911446,-1.4564024376985383,-2.5216995704430953,-0.03014950941124775,0.14989247311827958,0.29978494623655916,0.05935483870967742,0.5,138,19,0.13768115942028986,0.5579710144927537,5.8361900120101324e-05,1.2051463738351365,930,310.2123287671233
curve_md_target3m_minv10_lb126_md3p0_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target3m_minv10_lb126_md3p0_comp1p25_both_costx3p0,curve_md,3,10.0,126,both,3.0,1.25,0.25,3.0,1.25,True,8,4,0.07904698475286984,0.11030942165529589,-0.025342281036955096,-0.008453212921230914,0.007881935331433472,-1.0724793551044707,-1.856952899192985,-0.03809268428924232,0.18602150537634413,0.37204301075268825,0.08731182795698925,0.6408602150537634,203,22,0.10837438423645321,0.5172413793103449,8.265119567393591e-05,1.5790452345482564,930,310.2123287671233
quantile_band_target3m_minv500_lb252_entry0p1_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv500_lb252_entry0p1_both_costx3p0,quantile_band,3,500.0,252,both,3.0,0.1,0.25,,1.25,True,8,4,0.023047264738451895,0.050531669833926804,-0.02541731684910399,-0.008493755699117322,0.007229176704103932,-1.174927110897082,-2.032478188802496,-0.02702642499035626,0.2580814717477004,0.5161629434954008,0.045992115637319315,0.7766097240473062,89,22,0.24719101123595505,0.43820224719101125,-0.0001246381618775136,-1.064799887979784,761,254.30489478499544
rank_pct_target3m_minv500_lb252_entry0p1_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv500_lb252_entry0p1_both_costx3p0,rank_pct,3,500.0,252,both,3.0,0.1,0.25,,1.25,True,8,4,0.023047264738451895,0.050531669833926804,-0.02541731684910399,-0.008493755699117322,0.007229176704103932,-1.174927110897082,-2.032478188802496,-0.02702642499035626,0.2580814717477004,0.5161629434954008,0.045992115637319315,0.7766097240473062,89,22,0.24719101123595505,0.43820224719101125,-0.0001246381618775136,-1.064799887979784,761,254.30489478499544
mad_z_target3m_minv10_lb252_entry1p5_backwardation_only_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv10_lb252_entry1p5_backwardation_only_costx3p0,mad_z,3,10.0,252,backwardation_only,3.0,1.5,0.25,,1.25,True,8,4,0.041468532560963264,0.07431545902068742,-0.026028165960192973,-0.008681997823708204,0.006957369915892102,-1.2478850382637678,-2.160660462725389,-0.02755370959781688,0.1696774193548387,0.3393548387096774,0.056344086021505375,0.6172043010752688,131,32,0.24427480916030533,0.4580152671755725,-4.0725989276314446e-05,-0.5500426960147556,930,310.2123287671233
rank_pct_target3m_minv10_lb126_entry0p05_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb126_entry0p05_both_costx3p0,rank_pct,3,10.0,126,both,3.0,0.05,0.25,,1.25,True,8,4,0.10337265764384358,0.14189466469390136,-0.026093411580391676,-0.008703761260034758,0.008526261377912861,-1.0208180202616948,-1.767503470580788,-0.04026956094904605,0.2787096774193549,0.5574193548387097,0.09978494623655913,0.7870967741935484,232,36,0.15517241379310345,0.5560344827586207,8.05018573826019e-05,1.6761942457442194,930,310.2123287671233
mad_z_target6m_minv10_lb252_entry1p5_both_costx3p0_hazardexp_minh8_tail4,mad_z_target6m_minv10_lb252_entry1p5_both_costx3p0,mad_z,6,10.0,252,both,3.0,1.5,0.25,,1.25,True,8,4,0.03592331114632176,0.07881252065899325,-0.026450845699457694,-0.008839132105880079,0.007905300709671749,-1.1181272453134938,-1.934221465594013,-0.03341131708107089,0.2074159907300116,0.4148319814600232,0.08250289687137892,0.7079953650057937,178,48,0.2696629213483146,0.449438202247191,-7.09835301840906e-05,-1.1111251339913335,863,288.39043915828
curve_md_target1m_minv500_lb252_md2p5_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target1m_minv500_lb252_md2p5_comp1p25_both_costx3p0,curve_md,1,500.0,252,both,3.0,1.25,0.25,2.5,1.25,True,8,4,0.016451461622122215,0.04359418318600513,-0.026527557776524525,-0.008864767134378393,0.005890342151577657,-1.5049664189717862,-2.603405260693054,-0.02924529010592704,0.1208436724565757,0.2416873449131514,0.05831265508684864,0.5124069478908189,118,4,0.03389830508474576,0.4576271186440678,-7.693938392400763e-05,-0.969914204224521,806,269.3426349496798
curve_md_target1m_minv500_lb126_md2p5_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target1m_minv500_lb126_md2p5_comp1p25_both_costx3p0,curve_md,1,500.0,126,both,3.0,1.25,0.25,2.5,1.25,True,8,4,0.01880354166708726,0.047151139957407634,-0.027732434502961985,-0.009267403204214882,0.005967742470214086,-1.552916073451545,-2.6863522162844653,-0.030016752019614394,0.11612903225806451,0.23225806451612901,0.06526054590570719,0.4739454094292804,132,3,0.022727272727272728,0.48484848484848486,-7.349116477052316e-05,-1.00483243233525,806,269.3426349496798
rank_pct_target1m_minv500_lb252_entry0p05_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb252_entry0p05_both_costx3p0,rank_pct,1,500.0,252,both,3.0,0.05,0.25,,1.25,True,8,4,0.031807623340659084,0.061080783376432454,-0.02825436825260683,-0.009441818851111295,0.006219133631168831,-1.5181887721130682,-2.6262782918071124,-0.030586738977191993,0.26575682382133997,0.5315136476426799,0.06377171215880893,0.7791563275434243,129,24,0.18604651162790697,0.5271317829457365,-8.551250857045027e-05,-1.0874088619424929,806,269.3426349496798
rank_pct_target3m_minv10_lb252_entry0p05_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb252_entry0p05_both_costx3p0,rank_pct,3,10.0,252,both,3.0,0.05,0.25,,1.25,True,8,4,0.09228129074588926,0.13154225469555475,-0.028696831250541475,-0.009572162204803905,0.008343125400515005,-1.1473113186352242,-1.986521296914916,-0.03920230468387066,0.2705376344086022,0.5410752688172044,0.08903225806451615,0.7849462365591398,207,40,0.1932367149758454,0.5362318840579711,5.150283922288272e-05,0.9106132543739875,930,310.2123287671233
rank_pct_target6m_minv10_lb126_entry0p1_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target6m_minv10_lb126_entry0p1_both_costx3p0,rank_pct,6,10.0,126,both,3.0,0.1,0.25,,1.25,True,8,4,0.05466962996825549,0.10246541319277816,-0.028812397927569622,-0.009628296745695155,0.008265929515477648,-1.1648171845243207,-2.0149892699985474,-0.035591847509549454,0.2614136732329085,0.522827346465817,0.10845886442641946,0.7717265353418308,234,46,0.19658119658119658,0.4829059829059829,-3.009889647120457e-05,-0.5666102668236809,863,288.39043915828
rank_pct_target1m_minv500_lb126_entry0p05_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb126_entry0p05_both_costx3p0,rank_pct,1,500.0,126,both,3.0,0.05,0.25,,1.25,True,8,4,0.03629605140115219,0.06657955191829526,-0.029264708733976515,-0.00977944635414906,0.006287508406286052,-1.5553770622989351,-2.6906094217815686,-0.032293362708401926,0.2630272952853598,0.5260545905707196,0.07568238213399504,0.7431761786600496,153,23,0.1503267973856209,0.5555555555555556,-5.389698898040352e-05,-0.8050954752672103,806,269.3426349496798
rank_pct_target1m_minv500_lb126_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb126_entry0p1_contango_only_costx3p0,rank_pct,1,500.0,126,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.021853663899736784,0.05293266501086599,-0.029752627434283474,-0.00994249512385365,0.0034611093629336683,-2.8726324658595295,-4.969297905507991,-0.031652682857430135,0.14888337468982632,0.29776674937965264,0.05533498759305211,0.5781637717121588,112,20,0.17857142857142858,0.5625,-0.0001012590868173801,-1.203389185011653,806,269.3426349496798
mad_z_target1m_minv500_lb126_entry1p5_both_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb126_entry1p5_both_costx3p0,mad_z,1,500.0,126,both,3.0,1.5,0.25,,1.25,True,8,4,0.044728414325564375,0.07616986111597612,-0.030019027011437053,-0.010031518404325144,0.00643840755043254,-1.5580744657351204,-2.6952755951974336,-0.032999877736579496,0.280893300248139,0.561786600496278,0.08312655086848635,0.8027295285359801,168,13,0.07738095238095238,0.5476190476190477,-3.9989645438706936e-05,-0.6422281180559463,806,269.3426349496798
quantile_band_target3m_minv10_lb252_entry0p05_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb252_entry0p05_both_costx3p0,quantile_band,3,10.0,252,both,3.0,0.05,0.25,,1.25,True,8,4,0.09262081185803155,0.13408861034007963,-0.0302323997005075,-0.010084368941196681,0.008504755383151834,-1.1857329795956395,-2.053046787007267,-0.04088087185043217,0.2772043010752689,0.5544086021505378,0.09118279569892475,0.7946236559139785,212,42,0.19811320754716982,0.5377358490566038,4.511929398840427e-05,0.8171222205868235,930,310.2123287671233
mad_z_target1m_minv10_lb252_entry1p5_backwardation_only_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb252_entry1p5_backwardation_only_costx3p0,mad_z,1,10.0,252,backwardation_only,3.0,1.5,0.25,,1.25,True,8,4,0.06182879264891641,0.09593685496502127,-0.03041464470576244,-0.01014515888473035,0.005593861946329339,-1.813623393295851,-3.1402126317824455,-0.03407292321274828,0.15952890792291224,0.3190578158458245,0.08436830835117771,0.5920770877944326,197,36,0.18274111675126903,0.5786802030456852,1.8449791304945213e-05,0.4460207703607424,934,311.54657534246576
quantile_band_target6m_minv10_lb126_entry0p1_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb126_entry0p1_both_costx3p0,quantile_band,6,10.0,126,both,3.0,0.1,0.25,,1.25,True,8,4,0.05502915275570901,0.10554033844807963,-0.030991983236917583,-0.010356653135667106,0.008289337736140228,-1.2493945192405067,-2.1612975698780574,-0.03866551582963215,0.26743916570104287,0.5348783314020857,0.11216685979142525,0.7775202780996524,242,47,0.19421487603305784,0.48760330578512395,-3.59124140149303e-05,-0.6880597792926104,863,288.39043915828
quantile_band_target1m_minv500_lb126_entry0p05_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb126_entry0p05_both_costx3p0,quantile_band,1,500.0,126,both,3.0,0.05,0.25,,1.25,True,8,4,0.036943406374676,0.06938601118026902,-0.03142381302242648,-0.010500958560330531,0.006289348847896725,-1.6696416138281545,-2.8882729249746446,-0.034209770119051484,0.2642679900744417,0.5285359801488834,0.07866004962779156,0.7419354838709677,159,26,0.16352201257861634,0.5408805031446541,-5.966628319913613e-05,-0.9258885060021584,806,269.3426349496798
quantile_band_target1m_minv500_lb252_entry0p05_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb252_entry0p05_both_costx3p0,quantile_band,1,500.0,252,both,3.0,0.05,0.25,,1.25,True,8,4,0.032952739393869515,0.0664708978574256,-0.03249936668038954,-0.010860378481255517,0.0062220275089699476,-1.7454725916268803,-3.0194511120996306,-0.0346073964066572,0.2655086848635236,0.5310173697270472,0.071712158808933,0.7866004962779156,145,37,0.25517241379310346,0.503448275862069,-8.701515760991083e-05,-1.247524040466261,806,269.3426349496798
mad_z_target1m_minv500_lb252_entry1p5_both_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb252_entry1p5_both_costx3p0,mad_z,1,500.0,252,both,3.0,1.5,0.25,,1.25,True,8,4,0.03831461370335307,0.07284288512440232,-0.03329794384633247,-0.011127240612875513,0.006339956977218062,-1.7550971801322988,-3.036100456584095,-0.03583551964879702,0.28014888337468985,0.5602977667493797,0.07270471464019851,0.8039702233250621,147,31,0.2108843537414966,0.5034013605442177,-7.195015361471513e-05,-1.053609352695531,806,269.3426349496798
quantile_band_target3m_minv10_lb252_entry0p1_backwardation_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb252_entry0p1_backwardation_only_costx3p0,quantile_band,3,10.0,252,backwardation_only,3.0,0.1,0.25,,1.25,True,8,4,0.0449947491892674,0.08594776410555174,-0.03390601915193238,-0.011309747484240459,0.007195036981477771,-1.5718817725822969,-2.7216471821977146,-0.036173082348880066,0.17290322580645162,0.34580645161290324,0.0696774193548387,0.6279569892473118,162,44,0.2716049382716049,0.47530864197530864,-4.8805957708176765e-05,-0.7740110795021954,930,310.2123287671233
quantile_band_target1m_minv500_lb126_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv500_lb126_entry0p1_contango_only_costx3p0,quantile_band,1,500.0,126,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.02148546067559305,0.056882488405281414,-0.03407065405284263,-0.011385458730833277,0.0034709966212322207,-3.2801699261785466,-5.674287169553427,-0.0359707094759893,0.14392059553349876,0.2878411910669975,0.06228287841191067,0.5508684863523573,126,34,0.2698412698412698,0.5317460317460317,-0.00011012876864409487,-1.4582497276287658,806,269.3426349496798
rank_pct_target3m_minv10_lb252_entry0p1_backwardation_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb252_entry0p1_backwardation_only_costx3p0,rank_pct,3,10.0,252,backwardation_only,3.0,0.1,0.25,,1.25,True,8,4,0.04581656931824362,0.08754688606276191,-0.03468332098016633,-0.011569025559822605,0.007192575520443119,-1.6084677216027148,-2.7849942142686244,-0.036950384177114014,0.17225806451612904,0.3445161290322581,0.07010752688172044,0.6236559139784946,163,43,0.26380368098159507,0.4723926380368098,-4.836997545002148e-05,-0.7704830375145396,930,310.2123287671233
curve_md_target3m_minv10_lb252_md3p0_comp1p25_both_costx3p0_hazardexp_minh8_tail4,curve_md_target3m_minv10_lb252_md3p0_comp1p25_both_costx3p0,curve_md,3,10.0,252,both,3.0,1.25,0.25,3.0,1.25,True,8,4,0.07270759443269581,0.11422578936363668,-0.0349539803898147,-0.011659307157424493,0.007893139112074857,-1.4771445165065165,-2.557613607570656,-0.040451277936515484,0.18645161290322582,0.37290322580645163,0.07526881720430108,0.6526881720430108,175,27,0.15428571428571428,0.4514285714285714,2.5840460833786038e-05,0.4458587828416819,930,310.2123287671233
mad_z_target1m_minv10_lb126_entry2p0_contango_only_costx3p0_hazardexp_minh8_tail4,mad_z_target1m_minv10_lb126_entry2p0_contango_only_costx3p0,mad_z,1,10.0,126,contango_only,3.0,2.0,0.25,,1.25,True,8,4,0.062065597230700334,0.10522171466331064,-0.037071424353485156,-0.012365605246676212,0.005232848861294537,-2.3630732655284694,-4.091561977900336,-0.044351580757736285,0.11241970021413276,0.22483940042826553,0.06423982869379015,0.4336188436830835,150,10,0.06666666666666667,0.5866666666666667,-2.7514158690065958e-05,-0.48403757207707604,934,311.54657534246576
rank_pct_target1m_minv10_lb126_entry0p1_backwardation_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb126_entry0p1_backwardation_only_costx3p0,rank_pct,1,10.0,126,backwardation_only,3.0,0.1,0.25,,1.25,True,8,4,0.07065740049466535,0.11278438622845699,-0.03718762242148566,-0.012404364465248984,0.005745429691185516,-2.1589968256472494,-3.738212204880697,-0.04556308045872019,0.1633832976445396,0.3267665952890792,0.08950749464668094,0.5813704496788008,209,31,0.14832535885167464,0.5502392344497608,1.4763787043192438e-05,0.42705382492700816,934,311.54657534246576
rank_pct_target6m_minv10_lb252_entry0p1_both_costx3p0_hazardexp_minh8_tail4,rank_pct_target6m_minv10_lb252_entry0p1_both_costx3p0,rank_pct,6,10.0,252,both,3.0,0.1,0.25,,1.25,True,8,4,0.038972765943439805,0.0949315444207535,-0.03760495916771307,-0.01256652455261409,0.008351275584252709,-1.5047431288592275,-2.6030189964904986,-0.04542114947664943,0.24403244495944382,0.48806488991888763,0.10011587485515644,0.7578215527230591,216,58,0.26851851851851855,0.4537037037037037,-8.895746372547666e-05,-1.5837355650416467,863,288.39043915828
quantile_band_target1m_minv10_lb126_entry0p1_backwardation_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb126_entry0p1_backwardation_only_costx3p0,quantile_band,1,10.0,126,backwardation_only,3.0,0.1,0.25,,1.25,True,8,4,0.06970304003421707,0.1130398952993529,-0.038397491952829835,-0.012807930534950773,0.005804825262776294,-2.206428265305798,-3.820337747873792,-0.04663719787773995,0.1670235546038544,0.3340471092077088,0.09036402569593148,0.5910064239828694,211,31,0.14691943127962084,0.5497630331753555,8.148210693115565e-06,0.2356863355835003,934,311.54657534246576
quantile_band_target6m_minv10_lb252_entry0p1_both_costx3p0_hazardexp_minh8_tail4,quantile_band_target6m_minv10_lb252_entry0p1_both_costx3p0,quantile_band,6,10.0,252,both,3.0,0.1,0.25,,1.25,True,8,4,0.038172329694912424,0.09607546485887912,-0.039615410435711984,-0.013238361081101376,0.008349236174947622,-1.5855775071765088,-2.742852445996861,-0.047431600744648326,0.23383545770567787,0.46767091541135575,0.10196987253765932,0.7473928157589803,220,64,0.2909090909090909,0.45454545454545453,-9.497632057260157e-05,-1.703303269729627,863,288.39043915828
rank_pct_target3m_minv10_lb126_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb126_entry0p1_contango_only_costx3p0,rank_pct,3,10.0,126,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.06913540957917164,0.11760703717876352,-0.039759500672627665,-0.013262244402444983,0.006341651096001795,-2.0912920313144308,-3.6209842008849042,-0.0479936168477313,0.19161290322580646,0.3832258064516129,0.07397849462365591,0.6387096774193548,172,24,0.13953488372093023,0.5232558139534884,1.9302146678437072e-05,0.42511254610920396,930,310.2123287671233
quantile_band_target3m_minv10_lb126_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb126_entry0p1_contango_only_costx3p0,quantile_band,3,10.0,126,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.06974031258098409,0.11867088296275688,-0.03999410245649107,-0.01334049855911723,0.006365717533485366,-2.095678686486269,-3.62857950982986,-0.04822821863159472,0.1929032258064516,0.3858064516129032,0.07440860215053763,0.6408602150537634,173,23,0.1329479768786127,0.5260115606936416,1.923037431885e-05,0.4252631613617075,930,310.2123287671233
quantile_band_target1m_minv10_lb252_entry0p1_backwardation_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb252_entry0p1_backwardation_only_costx3p0,quantile_band,1,10.0,252,backwardation_only,3.0,0.1,0.25,,1.25,True,8,4,0.06356438542773801,0.1089631622317537,-0.04135272329916725,-0.013793682360749624,0.005635073887647832,-2.447826352549802,-4.238308383703633,-0.04616781297851691,0.17109207708779445,0.3421841541755889,0.09421841541755889,0.6241970021413277,220,50,0.22727272727272727,0.55,-1.0767901976993838e-05,-0.31091878687401703,934,311.54657534246576
rank_pct_target1m_minv10_lb252_entry0p1_backwardation_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb252_entry0p1_backwardation_only_costx3p0,rank_pct,1,10.0,252,backwardation_only,3.0,0.1,0.25,,1.25,True,8,4,0.06384113552550855,0.10927614124062504,-0.04138895221026804,-0.013805766935890779,0.005638083842731482,-2.448662936023722,-4.239756892805389,-0.04620404188961771,0.16980728051391866,0.3396145610278373,0.09336188436830833,0.619914346895075,218,50,0.22935779816513763,0.5504587155963303,-1.031503597065951e-05,-0.2942700562032432,934,311.54657534246576
rank_pct_target3m_minv10_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target3m_minv10_lb252_entry0p1_contango_only_costx3p0,rank_pct,3,10.0,252,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.058641685706997584,0.11197977264609978,-0.04189989586745735,-0.013976198142090227,0.005978894369502231,-2.3375890722173445,-4.0474371689448505,-0.04582910781030069,0.1724731182795699,0.3449462365591398,0.06838709677419355,0.621505376344086,159,32,0.20125786163522014,0.49056603773584906,-2.096688970074628e-05,-0.4388479360949757,930,310.2123287671233
quantile_band_target3m_minv10_lb252_entry0p1_contango_only_costx3p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb252_entry0p1_contango_only_costx3p0,quantile_band,3,10.0,252,contango_only,3.0,0.1,0.25,,1.25,True,8,4,0.05890025083720411,0.11242845464273478,-0.042090012733885795,-0.014039613836576975,0.005990488698007091,-2.343650834571753,-4.0579328555281515,-0.04601922467672912,0.17333333333333334,0.3466666666666667,0.06881720430107527,0.6225806451612903,160,32,0.2,0.49375,-2.0621945815810086e-05,-0.43436251887376326,930,310.2123287671233
rank_pct_target1m_minv10_lb252_entry0p05_contango_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb252_entry0p05_contango_only_costx3p0,rank_pct,1,10.0,252,contango_only,3.0,0.05,0.25,,1.25,True,8,4,0.05765773004787514,0.11039586802762001,-0.0424237639155747,-0.014150940429373206,0.005299230451279738,-2.6703764932426792,-4.623644592749065,-0.045229489073746326,0.12291220556745183,0.24582441113490366,0.06552462526766596,0.49036402569593146,153,14,0.0915032679738562,0.5686274509803921,-7.873039950286344e-05,-1.261023289654049,934,311.54657534246576
