root,time_bin,time_utc,signal_window,horizon,n,ic,ic_tstat,ic_p_value,signed_mean,signed_tstat,signed_p_value,quintile_spread_mean,quintile_spread_tstat,quintile_spread_p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,ic_q_value,signed_q_value,quintile_spread_q_value
PL,90,01:30,15,60,2534,-0.26537537970355507,-13.850008805995945,1.2719649703521872e-43,-0.00023458413337068836,-2.995352456102928,0.002741278852140097,-0.000571768117294651,-3.4412748570032985,0.0005789800772662811,2024-05-27 00:00:00+00:00,709,-0.00018852574302950437,-1.380389358318485,305,-0.0014626495709142873,-3.2615407669549916,1.8108764446329822e-41,0.040409587438904424,0.016485695884266217
PA,1080,18:00,30,30,2275,-0.014995793432765296,-0.7150196933325074,0.4745968745534986,-0.00016141849073092584,-2.4333849409012545,0.014958388698339388,-0.00045020224646195184,-3.438718844441913,0.0005844739100986271,2024-02-05 00:00:00+00:00,637,-0.0005996991201210007,-4.1336374720053985,273,-0.00010137620792417115,-0.3690257132210203,0.5823588076108848,0.12435640606110672,0.016527554840864284
PA,60,01:00,60,60,1186,-0.1748951427752434,-6.112226978789726,9.82503046190272e-10,-0.00048824789348391373,-3.178259966120818,0.0014816184046560577,-0.0010293147677631885,-3.4368037476981224,0.0005886219352567287,2025-06-13 00:00:00+00:00,333,-0.0009756611042863658,-3.5818185378118508,143,-0.0011542565155798449,-1.4968424754465355,1.0105211938953179e-08,0.02602453106879634,0.016527554840864284
PL,1380,23:00,60,5,1590,-0.04677627090140491,-1.8660637999668481,0.062032439893705264,-4.619323480505852e-05,-2.4157488903593687,0.01570288651336728,-0.00013742569013977052,-3.435128070792865,0.0005922738496887281,2023-10-22 00:00:00+00:00,445,-0.00016158262593958587,-3.875432147706734,191,-8.114382400931069e-05,-0.889451610014935,0.11560299683945763,0.12736524143525782,0.016527554840864284
PL,240,04:00,5,15,2512,-0.09326331400279783,-4.692936989281,2.6931045916515012e-06,-8.806409395788664e-05,-3.9704317298875,7.174251179731136e-05,-0.00015305088683712702,-3.434946796927325,0.0005926701735910668,2023-12-15 00:00:00+00:00,704,-0.0001399547611058099,-2.972879761678121,303,-0.0001834788489323324,-1.8358892306760894,1.5802273146241454e-05,0.003434752113481898,0.016527554840864284
PL,1380,23:00,15,5,1590,-0.1483378680529593,-5.977351151027722,2.2679498887869185e-09,-7.365274701807285e-05,-3.8903238832647005,0.00010011051280758298,-0.00013657718423405155,-3.428585837450798,0.0006067346370571013,2024-03-10 00:00:00+00:00,445,-0.00010293613310627049,-2.5151602008095337,191,-0.00021495554942704934,-2.332388021248412,2.2308379815158597e-08,0.004231233392883,0.016832996853738045
HG,210,03:30,15,120,2483,0.11053923238029759,5.539868745331891,3.0269843283286264e-08,0.00013092991805301507,2.791472533074662,0.00524688106386076,0.0003015044063698302,3.4225453882257826,0.0006203773938933713,2024-04-01 00:00:00+00:00,695,0.00032786708832502413,3.350280427526338,299,0.00024022660048735606,1.3007659911192675,2.5078078432247885e-07,0.06380846775115838,0.017123682147771116
PA,1020,17:00,60,120,2517,-0.19949540325578813,-10.20988096661158,1.79084397745231e-24,-0.00047467609076087965,-4.088177172034147,4.3477605349513386e-05,-0.0007779488943374956,-3.419187090076817,0.0006280852523322031,2023-10-24 00:00:00+00:00,705,-0.0007998552534478122,-2.906418182925755,303,-0.0007269786528431948,-1.7982010247968876,1.0092151997934371e-22,0.0025566722276181243,0.017248432564046796
PL,1080,18:00,30,120,2514,-0.14505661270960274,-7.347933056556732,2.0129526253708315e-13,-0.0002382076848535945,-2.8422926601620158,0.004479035458179275,-0.0005881657574304254,-3.415654664009074,0.0006362888406573944,2023-06-28 00:00:00+00:00,704,-0.0003766881018825857,-2.3493111437095635,302,-0.0010811467822836676,-2.4890541111857267,3.501631415838006e-12,0.058103537167792506,0.01738546781796214
PA,1170,19:30,5,5,1795,-0.06570189786011922,-2.788094287450547,0.0053019110336611835,-7.27108792569746e-05,-2.609449550209916,0.009068801712450412,-0.00021220423583745676,-3.4141134246566933,0.0006398993011716429,2024-05-20 00:00:00+00:00,502,-0.0002305284997040613,-3.0518840260100677,216,-0.0001696172892585888,-1.554013078498037,0.01409500672830811,0.09119371238728018,0.017396257383611
PA,1080,18:00,15,60,2275,-0.07422282675104241,-3.548434439627884,0.00038752845811444785,-0.0003339990447783053,-3.8827406593848166,0.00010328570955412802,-0.0006136507295980403,-3.4072355496730866,0.0006562446664940737,2023-12-04 00:00:00+00:00,637,-0.0005121163366382516,-2.350697458177074,273,-0.0008505643131708803,-2.6619673417470207,0.0014184904995934795,0.004265463272426203,0.017751418228664696
PA,510,08:30,15,5,2319,-0.1863793314849633,-9.131413180377253,6.761087547637208e-20,-0.00016984430607057624,-4.2382733508377415,2.2524541954083234e-05,-0.0002833001871867668,-3.4024692186106624,0.000667798772985699,2024-01-09 00:00:00+00:00,649,-0.00029780637004832723,-2.912211657602595,279,-0.00024955641415037714,-1.756508584779378,2.594147775370021e-18,0.0015232221496448788,0.01795796194753135
HG,1410,23:30,30,5,2448,-0.11436501573036066,-5.693512832667039,1.2445185770998968e-08,-3.6030124880500125e-05,-3.588456149233492,0.0003326419272743519,-7.389554279443334e-05,-3.401358180467298,0.0006705190967470116,2023-05-16 00:00:00+00:00,686,-5.95759834121974e-05,-2.739884109681749,294,-0.00010730784801965052,-2.075835680771502,1.0947716263594215e-07,0.009997737925301354,0.01795796194753135
PA,1080,18:00,30,5,2275,-0.05027109810358971,-2.3997585917764614,0.016405887429499628,-8.383769962826114e-05,-2.5550885288613654,0.010616079366013734,-0.00022889104892256592,-3.389027116086284,0.0007014107399464127,2024-02-05 00:00:00+00:00,637,-0.00028806138667857316,-3.5470332383322365,273,-9.082692749188234e-05,-0.7483636058402992,0.037672262730727074,0.0987137278728702,0.018692768980837896
PA,630,10:30,60,60,2236,-0.17191437333273257,-8.248371427882807,1.6056764561170357e-16,-0.00036959129637627737,-3.4629950239333946,0.0005341982745358916,-0.0007199877349234488,-3.3834638285933667,0.0007157763539384622,2024-02-01 00:00:00+00:00,627,-0.000668635604794006,-2.7333358531599132,269,-0.0008396821051508119,-1.9912161422105779,4.003091994282564e-15,0.013379688264996173,0.01898210820983863
HG,1350,22:30,15,5,1608,-0.14624239482776388,-5.924347634467661,3.1353955996656916e-09,-4.586126536287726e-05,-3.419887578769032,0.0006264701968693278,-0.00010074303754135832,-3.3813259879477817,0.000721369067116964,2024-04-22 00:00:00+00:00,450,-6.340479143900445e-05,-1.8239425388073738,194,-0.00018735237128393175,-3.2911382570556174,3.023616790408448e-08,0.01493041306195182,0.01903710562489159
PL,1080,18:00,60,60,2514,-0.10879222012232492,-5.485207832451583,4.1298358987541875e-08,-0.00015996865231818306,-2.572624352402545,0.010093069013709677,-0.00038765410732497467,-3.373886816220988,0.0007411483473763416,2023-09-20 00:00:00+00:00,704,-0.0002882319669095952,-2.3968047296907975,303,-0.0006186547239996517,-2.377977780916375,3.3547165483874107e-07,0.09688852825350436,0.019464138637407806
SI,240,04:00,30,120,2428,-0.09779331443673384,-4.839954206559215,1.2986905032705528e-06,-0.00022522548545403205,-2.5923941647776627,0.00953105018026625,-0.0005812887343411603,-3.3710731015318096,0.0007487598634676614,2024-08-19 00:00:00+00:00,680,-0.00044982071696084505,-2.7017777318921734,292,-0.0008874471309802504,-2.0965108942758164,8.094372837204712e-06,0.09403348227875293,0.019498362101149542
PA,1110,18:30,60,120,2089,-0.1735644546840654,-8.051263588597456,8.194357486579453e-16,-0.0003102966045400739,-2.9631852110618033,0.0030447330723370023,-0.0007296843539285223,-3.3690208162224926,0.0007543573152131447,2024-03-04 00:00:00+00:00,585,-0.0009155029857399637,-3.7740653065175866,251,-0.00029660108855125857,-0.6625575944571189,1.919111428675101e-14,0.043692323398788285,0.019498362101149542
PA,630,10:30,30,60,2236,-0.15152923047290034,-7.245728823759611,4.30119930216257e-13,-0.0003961027301267613,-3.7250583096501426,0.00019527008010327627,-0.0006972944151551365,-3.368809458298133,0.0007549359794253099,2024-02-01 00:00:00+00:00,627,-0.0007890900238508872,-3.3571475216530384,269,-0.0004833321599423645,-1.1536399208888195,7.051360068090759e-12,0.006771866239479005,0.019498362101149542
PA,1020,17:00,60,60,2517,-0.18699074698972576,-9.545918018647699,1.3490740997317549e-21,-0.00032291081263732504,-3.3547804709587576,0.0007942798983277642,-0.0006457833346184752,-3.3681048621703042,0.0007568680298043261,2023-10-24 00:00:00+00:00,705,-0.0006343707648980739,-2.7556967966005694,303,-0.0006723373334728743,-1.9379640583467108,6.29180248236965e-20,0.017188216999812815,0.019498362101149542
PA,1140,19:00,60,120,2118,-0.08273600921551306,-3.8189496964603293,0.00013402108647510926,-0.000355629051339827,-3.6832503050719874,0.00023027884198848387,-0.0006628811003467329,-3.3646420073015677,0.0007664303212874212,2024-03-13 00:00:00+00:00,593,-0.0009261314847524663,-4.408803703658779,255,-5.069491229732128e-05,-0.11656415127910856,0.0005488675835203187,0.007596393507059132,0.019574703274855762
PA,1080,18:00,60,5,2275,-0.06351643401076322,-3.034335810759058,0.0024106593312877064,-9.3047311145942e-05,-2.829856149600833,0.00465689370152272,-0.0002280262651514441,-3.3644125619773546,0.0007670678547632941,2024-01-02 00:00:00+00:00,637,-0.00027128715238920997,-3.3070582504299626,273,-0.0001270841949299905,-1.0589272172869728,0.007157885281156143,0.059653828187101014,0.019574703274855762
PL,1350,22:30,30,30,1630,-0.12824685347913398,-5.217651781214022,1.8120572006194067e-07,-0.00017371615418922828,-4.362673986296271,1.2848233387227165e-05,-0.00028104275034444127,-3.3627484827083043,0.0007717063969367618,2024-05-16 00:00:00+00:00,456,-0.00027693633364262186,-3.136322501312743,196,-0.00029059645450785774,-1.547924517752132,1.3265533769081178e-06,0.0010693683480753687,0.01960061787524827
PA,240,04:00,5,30,1072,-0.22663203667695694,-7.61137203301285,2.712013366707256e-14,-0.00012690707803209353,-2.0823553947106075,0.0373100195512071,-0.0004190853574257755,-3.360814158151592,0.0007771309575782697,2025-02-24 00:00:00+00:00,301,-0.00024009462476917294,-1.7290491587414354,129,-0.0008367304002911813,-3.249048271456257,5.239997254959377e-13,0.21680688052849667,0.01964616112382448
PL,90,01:30,15,120,2534,-0.20602385360003983,-10.594188123919423,3.1708034808027314e-26,-0.0003264658311186144,-3.19134156785734,0.0014161375404727705,-0.0007451370337986389,-3.3576731541359592,0.0007860149555917593,2024-05-27 00:00:00+00:00,709,-0.0004248997798870497,-2.6018848639297443,305,-0.0014895574043668905,-2.3593055331457027,2.066752630258166e-24,0.02530007800014739,0.019778329812797292
PA,1260,21:00,15,30,1909,-0.1442217756595056,-6.364590479118143,1.9581146758602892e-10,-0.000144453514057193,-4.917691641773457,8.757071108636638e-07,-0.00019991608692828143,-3.353973454918845,0.0007966000442120409,2024-05-13 00:00:00+00:00,534,-0.0002674160529033109,-4.5208561020450935,230,-4.319877462103914e-05,-0.303491955324119,2.2255042849588583e-09,0.00016919912392044363,0.019951880736977505
HG,1350,22:30,60,rest,1608,-0.11595771137930844,-4.678557989604482,2.888994684256151e-06,-0.0001146824449133541,-2.7524442571039818,0.005915221573888066,-0.00028110729631944354,-3.351678189181846,0.0008032332903920516,2023-10-08 00:00:00+00:00,450,-0.00032208287080322294,-3.397142331892115,194,-0.0001860608606611923,-1.0884347485833894,1.6860260239294257e-05,0.07002483307381716,0.02002530922129493
GC,1260,21:00,15,5,2322,-0.16131422159719913,-7.87303419404283,3.4614199716631868e-15,-1.4593258213673107e-05,-3.223686516607139,0.001265518542674116,-3.2837222039032455e-05,-3.3419575302821634,0.0008318978814601138,2024-02-26 00:00:00+00:00,651,-2.8887283701745032e-05,-2.9448710691944893,279,-4.205374482603645e-05,-1.7931291863639165,7.612309775080423e-14,0.023527337855212944,0.020644805223390898
PA,60,01:00,60,120,1186,-0.11479042993820944,-3.976141831500858,7.004236106444404e-05,-0.0004671761609496444,-2.2610109892807895,0.023758576573579177,-0.0012349122272985531,-3.337543920100125,0.0008452236241442208,2025-06-13 00:00:00+00:00,333,-0.001165269410988011,-3.404277004909899,143,-0.0013970874568888369,-1.484075414605093,0.00030832316790776424,0.16415568232830569,0.02087972514438463
PL,240,04:00,5,30,2512,-0.10091785365342613,-5.0819188030078095,3.736411358628354e-07,-9.107520338570309e-05,-3.1038998205625963,0.001909879874992853,-0.000197896347616513,-3.3358969730095986,0.0008502466711775819,2023-12-15 00:00:00+00:00,704,-0.00012993737887460132,-2.1092212850200127,303,-0.000355794413604321,-2.628899028687145,2.5849086253426336e-06,0.03140562347632625,0.020881659588636928
PA,180,03:00,5,30,1275,-0.3271787310993285,-12.353348774237945,4.6725171393514264e-35,-0.0002625411690523389,-3.0851727351442237,0.0020343396719562103,-0.0006382642028489894,-3.3348160160827374,0.000853558530096368,2025-03-20 00:00:00+00:00,357,-0.0005808156311904498,-2.619317769768966,153,-0.0007723108700522486,-2.0639782568243827,4.6811699488687444e-33,0.03256147226415118,0.020881659588636928
PA,390,06:30,5,5,1837,-0.10648907044572765,-4.587748178944783,4.4805263326656755e-06,-9.524505991179891e-05,-2.879585965056485,0.00398197723474662,-0.00023852056797627283,-3.333735363988557,0.0008568814101067279,2024-09-26 00:00:00+00:00,515,-0.00017109543365150098,-2.1063891318017247,221,-0.00039564248733037915,-2.7384133868460725,2.554230501551244e-05,0.05345532714635041,0.020881659588636928
HG,60,01:00,30,30,2472,-0.03523239795328539,-1.7521060789021772,0.07975556919736171,-0.00015213671534255636,-2.642563206822801,0.008228110603381992,-0.0003551252459524821,-3.3312225971887055,0.0008646543072967574,2023-08-10 00:00:00+00:00,693,-0.0002366946390057852,-1.8813734606962944,297,-0.0006314633288281082,-3.162749317691993,0.14198013470145668,0.08593451421678877,0.020976591042490843
PA,1230,20:30,15,rest,1540,-0.1323665289799271,-5.237146077018069,1.6307861864682228e-07,-0.00037307173774397257,-3.1335314179686535,0.001727164272742638,-0.0008556814752457143,-3.3282133707000168,0.0008740489525326179,2024-09-10 00:00:00+00:00,431,-0.0007119412154585691,-3.3351239216953648,185,-0.0011905574318309012,-1.706592240279869,1.2019827341679954e-06,0.029018505327756742,0.02110984300536367
PL,210,03:30,15,15,2519,-0.18344258540424407,-9.36213308730404,7.814287997405989e-21,-5.212663455444171e-05,-1.9787298171449441,0.04784643399719151,-0.00017742833570566762,-3.3227814478390987,0.0008912471223567155,2024-03-12 00:00:00+00:00,705,-7.385172837176932e-05,-1.4908476189128639,303,-0.000418423412175629,-3.114923634604594,3.382023845277312e-19,0.2503377252657699,0.021346288109584947
PA,420,07:00,60,120,1893,-0.1538563830087339,-6.771164474368191,1.277499401773148e-11,-0.00036333959467439714,-1.9470917925234177,0.05152373081585238,-0.0012231216367703506,-3.322630236252508,0.0008917303350769312,2024-09-11 00:00:00+00:00,531,-0.0013114277360575127,-3.0098565817981657,228,-0.001017461379219986,-1.4781870645910686,1.7192218317394852e-10,0.25960162391350156,0.021346288109584947
PL,1260,21:00,5,rest,2448,-0.12134689306598621,-6.046139608383377,1.4835755407847737e-09,-0.00022284381750122773,-3.3694335903796198,0.0007532283930320996,-0.00044461394721795013,-3.304912116469138,0.0009500618554855899,2023-03-21 00:00:00+00:00,686,-0.00040586463970163604,-3.415013355570033,294,-0.0005350289980893498,-1.5164119590586391,1.4946263828017926e-08,0.016497836462767847,0.022642443339986967
PA,60,01:00,60,30,1186,-0.19160304190445998,-6.717383048096391,1.8501715171361433e-11,-0.0003304601597699187,-2.5710268570991803,0.010139746316269505,-0.0008551468320420244,-3.287235147342221,0.0010117631103671936,2025-06-13 00:00:00+00:00,333,-0.00045772969795947264,-2.017418906793394,143,-0.0017806007177027915,-2.6122506183572987,2.441323879928423e-10,0.09709031428498766,0.024007186083712797
PA,90,01:30,60,60,1379,-0.22624776751132136,-8.619085725773827,6.749081500622799e-18,-0.00046886597127261995,-3.3844462159904283,0.0007132199054150745,-0.0009602363993315284,-3.2844416146855777,0.0010218466782721074,2025-04-17 00:00:00+00:00,386,-0.0008297811308562358,-2.773491013592357,166,-0.0012635841922921485,-1.8576315315422476,1.9217121535983863e-16,0.016058100323383246,0.02412118286591879
PA,1080,18:00,30,rest,2275,-0.11713885374534087,-5.62342499938816,1.8720806267396996e-08,-0.000425333173191139,-2.760143014357096,0.005777606311805954,-0.001014431959917533,-3.2834400125803045,0.0010254846689762148,2024-02-05 00:00:00+00:00,637,-0.0008195390196642011,-2.649955807379421,273,-0.0014691821538419737,-1.998563606995074,1.6050643725295998e-07,0.06915232333378366,0.02412118286591879
PL,60,01:00,60,15,2535,-0.30569969008933745,-16.159103523620804,9.797610209875386e-59,-0.00020621582255379923,-3.494165884656214,0.00047554543561198877,-0.00042764515814531893,-3.2797072426654816,0.0010391485704110577,2023-10-09 00:00:00+00:00,709,-7.796237759785878e-05,-0.9563989719413059,305,-0.0012405143103031853,-3.210827729150129,2.409321419792084e-56,0.012368753878177208,0.024300243220034646
PA,1050,17:30,30,60,2428,-0.06447609464764549,-3.18235570781904,0.0014608228519473847,-0.0003396380554035334,-3.6227753833260543,0.00029145890135119185,-0.0006323703858558126,-3.2690282687206222,0.0010791751921278923,2023-10-30 00:00:00+00:00,680,-0.0008792707332388506,-3.873677978483585,292,-5.7396974141888436e-05,-0.15676679639679755,0.004624371930389322,0.009114408417976578,0.025057243731381535
HG,1260,21:00,15,5,2406,-0.10215066843841687,-5.034846430059098,4.782320687291697e-07,-2.0694538726228868e-05,-3.807657361196239,0.00014028946787429008,-3.696088574645752e-05,-3.2663743453395755,0.001089341406609991,2023-04-28 00:00:00+00:00,674,-2.7414186664407064e-05,-2.817824346962892,290,-5.914873119922306e-05,-1.9677315762346002,3.2421497391288324e-06,0.005357718347662082,0.02518520089641048
