root,time_bin,time_utc,signal_window,horizon,n,ic,ic_tstat,ic_p_value,signed_mean,signed_tstat,signed_p_value,quintile_spread_mean,quintile_spread_tstat,quintile_spread_p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,ic_q_value,signed_q_value,quintile_spread_q_value
GC,960,16:00,5,60,2472,-0.004383048529467262,-0.21783563576607665,0.8275571779003805,-6.502241303570936e-05,-1.5526412037832307,0.12050887614203082,-3.680036595563349e-05,-0.4482106409445184,0.654001183848218,2024-01-19 00:00:00+00:00,693,-0.00010307912651013273,-1.233054325464223,297,0.00011785007533819805,0.6139769099304679,0.8809689752934,0.4003106354705353,0.8728017403255577
PL,450,07:30,5,30,2536,0.0007572192132156994,0.038117556678040204,0.9695939532774047,-6.66073128224171e-05,-1.2127549870465677,0.22522350979734568,4.751149260354596e-05,0.4481758383333221,0.6540262987778566,2024-01-12 00:00:00+00:00,711,-6.382136857583614e-05,-0.5554177799603645,305,0.00030704481817253176,1.3363647905696974,0.9804679041552821,0.5457581525000258,0.8728017403255577
GC,1290,21:30,5,120,775,0.045425104911793406,1.264253658953206,0.20613899678162667,-8.888266241317323e-06,-0.19129170585576333,0.8482970588757432,4.600161347685945e-05,0.4479151176681469,0.6542144574966852,2024-03-06 00:00:00+00:00,217,-4.344144878645953e-05,-0.5833891364864244,93,0.0002547020920912704,0.8633476893504792,0.3079845270888153,0.9542287432838527,0.8728017403255577
HG,720,12:00,15,rest,2495,-0.037038096686235526,-1.8505801177239232,0.06422998222517942,-0.0001061228505845831,-0.5086349236357723,0.6110081448034861,-0.0001576707551394308,-0.4478744829536878,0.6542437850220839,2023-10-04 00:00:00+00:00,698,-0.0005314121648794757,-1.3706355547694342,300,0.0007119009248557403,0.954873842046913,0.11891998762430549,0.8435751663953277,0.8728017403255577
HG,450,07:30,15,rest,2490,0.017457967490905925,0.8709336304115467,0.38379039281917704,-0.00015751596173304002,-0.6408053753574908,0.5216491400856121,0.000183888346462174,0.447756301966614,0.6543290834967378,2023-08-15 00:00:00+00:00,697,-5.8898762590222555e-05,-0.12730224238085378,300,0.000747963729827242,0.888936241786415,0.49518388389023316,0.7947400303754327,0.8728017403255577
PA,330,05:30,15,60,1123,-0.07698080989394307,-2.5850915884782033,0.009735313298511466,-3.080558125828018e-05,-0.2059414316501362,0.8368366612747253,-0.00014128141030938105,-0.44771442680028306,0.6543593084584958,2025-06-20 00:00:00+00:00,315,-0.0004944375137913906,-1.6393182948229248,135,0.0006827494978153081,0.8759078786511764,0.023961803887601017,0.950170727216214,0.8728017403255577
SI,420,07:00,60,60,2451,0.01094547440831329,0.5416952145856219,0.5880284869145206,2.4464677957326713e-05,0.30105920681234244,0.7633693469808553,7.121760460985198e-05,0.4474853233778171,0.6545246824211302,2024-04-16 00:00:00+00:00,687,0.0001334943046463753,0.7518343111131186,295,-7.381321886503454e-05,-0.22263445751387193,0.6844307474628994,0.9156169046369698,0.8728071313528011
PL,510,08:30,60,5,2533,0.007999017969968101,0.40243582929744,0.6873633058917876,-8.155514778604811e-06,-0.30784018125069723,0.7582039450638272,-2.420634586266438e-05,-0.44711494761812387,0.654792067000495,2024-03-21 00:00:00+00:00,709,-5.2118097543693695e-05,-0.9663471237079507,305,4.067703755323655e-05,0.3147364706566097,0.7681403123209889,0.9134523534035791,0.8729485171199305
SI,1290,21:30,15,rest,795,-0.03290788437972941,-0.927196618021474,0.35382445846196087,-8.467804672864117e-05,-0.5495608715237595,0.582620602767066,-0.00016318965986379427,-0.4462017192900617,0.6554515411148292,2024-12-13 00:00:00+00:00,222,-0.0001915575024619933,-1.1656926982905933,96,-9.758902385545905e-05,-0.08452070932804702,0.4660412408713744,0.8245438927677796,0.8736124260732263
GC,90,01:30,30,30,2428,-0.029718596207140954,-1.4644196829832368,0.14307931336031038,-1.768741350399279e-05,-0.5687703788294511,0.5695119790853533,2.7789684315740163e-05,0.4456293961444838,0.6558649727074645,2024-07-16 00:00:00+00:00,680,0.00011462350453203181,1.9423337899669748,292,-0.00017442606139343218,-1.1242730005757013,0.2284708043917589,0.81446112286606,0.8737327834367834
PL,600,10:00,15,30,2534,-0.021319693174986748,-1.073029157134276,0.2832580342499885,-6.865757033741185e-05,-0.7715073462265767,0.44040626974926694,-9.26044223842403e-05,-0.4455288483561093,0.6559376167504527,2024-01-31 00:00:00+00:00,709,-0.00023193284060822264,-0.8115120938331445,305,0.00023127704817577107,1.2206560692880535,0.3938385929818653,0.7423711851470873,0.8737327834367834
SI,810,13:30,60,15,2481,-0.03053507417773385,-1.521037086311365,0.12825053086805258,-6.248744773432882e-06,-0.08189111013279138,0.9347333037821731,-6.414431075526172e-05,-0.4454060340691085,0.6560263523697253,2023-11-02 00:00:00+00:00,695,-4.813292682687912e-06,-0.02951293050692458,299,-0.000202054202261746,-0.6903160323034139,0.2084066793775304,0.9825093041853145,0.8737327834367834
SI,1290,21:30,60,120,795,0.06409342235554552,1.8086058302960883,0.0705122620744523,-1.0164949627026907e-05,-0.07559412349682401,0.9397420118582654,0.0001372661997461099,0.4447407722358872,0.6565071008209109,2024-11-11 00:00:00+00:00,222,-3.147629845094839e-05,-0.23890277658902387,96,0.0005274832268268073,0.539129554639181,0.12802103178071128,0.9825093041853145,0.8741369830357537
GC,690,11:30,60,5,2426,0.10277053661897442,5.086752316411468,3.642470251779369e-07,1.314071714363029e-05,1.1185548005241643,0.26333011539685236,1.0585876318776886e-05,0.444055106506523,0.6570027429247176,2024-01-03 00:00:00+00:00,680,4.869594485887209e-05,1.7179646934141692,292,-7.816359836363661e-05,-1.7894903584382005,2.5263800079649214e-06,0.5833808043804142,0.8741369830357537
PL,1080,18:00,5,rest,2514,-0.03898063530286619,-1.9551898519529243,0.05056066592037815,-7.49110703129628e-05,-0.6283555616461276,0.5297710412811781,-0.00010923276515668737,-0.44394765514187523,0.6570804291807895,2023-06-28 00:00:00+00:00,704,0.000166241575338243,0.7133564211727902,302,-0.0007513981151846046,-1.2258830160645262,0.09730814750239979,0.7963493563020766,0.8741369830357537
GC,1200,20:00,30,120,2348,-0.02977703911161586,-1.4429063313284898,0.14904685939267234,-1.2016844193179855e-05,-0.35864695130947033,0.7198592182371555,-3.213761962604945e-05,-0.44391411611964954,0.6571046783155118,2024-01-05 00:00:00+00:00,658,-9.710335838308792e-05,-1.5106307827930898,282,0.00011944910414037363,0.6319979842787551,0.23688117194898864,0.8977566485572356,0.8741369830357537
PL,1110,18:30,15,60,2496,-0.04417844122263256,-2.2084259456521638,0.027214594804260726,-1.4372764564125361e-05,-0.24109545941215793,0.8094811318622479,-5.460024028062183e-05,-0.4438684054548924,0.6571377282821461,2023-05-29 00:00:00+00:00,700,-0.00018395370497058114,-1.5762824878482866,300,0.0002472245106626166,0.8072365298614561,0.05856442239103044,0.9354598975310201,0.8741369830357537
PL,150,02:30,15,5,2527,0.015337229201882595,0.770776889744523,0.4408391876965581,-3.309838739606951e-05,-1.5405649171964348,0.12342271187874831,-2.085234913105232e-05,-0.4434769181037932,0.6574208109968138,2024-05-14 00:00:00+00:00,709,-2.4308869036765284e-05,-0.6550735585734687,304,-1.2790926061478328e-05,-0.09781068555144569,0.5518679657526799,0.40689632618161387,0.8742985711634126
PA,90,01:30,30,5,1379,-0.10822315189045412,-4.039665843998051,5.352740795220794e-05,3.410979569199529e-05,0.6467622699179771,0.5177858148414151,5.117073353706416e-05,0.44095046679459365,0.6592488569880592,2025-06-13 00:00:00+00:00,386,-2.358007012777752e-06,-0.02031914146791629,166,0.00017564117843007007,0.6357053320392677,0.00024172226796447828,0.7935470986663047,0.8760447340039034
SI,30,00:30,30,rest,2437,0.043925826105765016,2.16964563176159,0.030033701691659448,-0.00025851887782032837,-0.6053136085599985,0.5449706409707124,0.0003604722912043226,0.44089305465032347,0.6592904219894857,2024-04-01 00:00:00+00:00,683,0.0003841432502993601,0.4796965893358755,293,0.0003052939121534332,0.15373611797512504,0.06319810429866884,0.8030638524045605,0.8760447340039034
GC,180,03:00,30,15,2408,-0.04789422386507186,-2.351958357799238,0.018674865471722077,1.701768726638328e-05,0.9575837193144013,0.3382727119968386,1.64893692320745e-05,0.4408076276005991,0.659352271051153,2024-08-26 00:00:00+00:00,674,1.1915680997813855e-05,0.31956264498374315,290,2.7119251542045784e-05,0.30369715708216866,0.042242553713785276,0.6547604192854729,0.8760447340039034
SI,60,01:00,60,rest,2440,0.03692788253062577,1.8245995995493418,0.0680614739056874,0.00023466474312514222,0.5524557027604313,0.5806361758761408,0.00036779703919744976,0.440767195416201,0.6593815447068196,2024-02-05 00:00:00+00:00,683,-0.00021814239232051258,-0.26765119977327273,293,0.0017336558505516078,0.8542191433755234,0.12464880630662452,0.8239897355166165,0.8760447340039034
SI,750,12:30,30,60,2474,-0.0008743964796521066,-0.043474320194993636,0.9653234346824587,-4.508154777387758e-05,-0.37357425543751277,0.7087210905597595,-9.846951428821876e-05,-0.4400115086708577,0.6599287719599564,2023-09-22 00:00:00+00:00,693,4.4260129039584605e-06,0.01831249474226568,297,-0.0003385590777366323,-0.6927555797709565,0.9777642351033652,0.8910483615915172,0.8762147660263715
HG,180,03:00,5,15,2482,-0.05391475208818029,-2.6888438117061777,0.007169995808900581,-2.4228111876746907e-05,-0.8786160991503065,0.3796094637639643,-2.3210724396307234e-05,-0.4395796135057849,0.6602416087004708,2023-09-20 00:00:00+00:00,696,1.943068312526632e-05,0.334086103109984,299,-0.00012246965294150856,-1.0938189953366078,0.0183576324307393,0.6893881164696364,0.8762147660263715
HG,960,16:00,5,15,2510,0.005234359345325081,0.26213997269775724,0.7932135302305187,-5.271298552897551e-06,-0.17049408939249175,0.8646215822962009,-2.4748843778195125e-05,-0.43954809390225985,0.6602644417754778,2023-09-22 00:00:00+00:00,702,-4.2488040904561385e-05,-0.6600323357062566,302,1.648597868110658e-05,0.1464084210754221,0.8539871041884788,0.9595962485927546,0.8762147660263715
SI,1050,17:30,5,rest,2461,0.05959868258813351,2.9606604690464486,0.0030698015558684685,0.0001570729510390558,1.0135095099453995,0.3108168560213971,0.00014316694896092367,0.4393742310084684,0.6603903952528513,2023-12-06 00:00:00+00:00,690,-0.0003428228705115573,-1.2047145866719786,296,0.001276048622731234,1.4896249465011906,0.008802490657282388,0.6309640491841495,0.8762147660263715
PA,330,05:30,15,120,1123,-0.01009019311230604,-0.33785036598978235,0.7354759525862061,-5.592125204279184e-05,-0.27971206206305166,0.7796984233994744,-0.00017735503139041202,-0.43902273749389575,0.660645061091542,2025-06-20 00:00:00+00:00,315,-0.0003959118502651265,-0.9713929558219406,135,0.0003326108793172551,0.348336846300024,0.8069375095624238,0.924800333814454,0.8762147660263715
GC,720,12:00,15,15,2450,0.009709028083877249,0.48039882272847123,0.6309438312764802,1.36217595055486e-05,0.5810484624019291,0.5612077918741821,2.053334075929778e-05,0.43887425978958217,0.6607526487090358,2024-03-08 00:00:00+00:00,686,4.095909703296179e-05,0.7445309011099297,294,-2.7126757212584915e-05,-0.3059884374963179,0.7218451750463244,0.8105501172237919,0.8762147660263715
GC,390,06:30,60,15,2432,0.12387157128831734,6.15364664023153,7.572129673146346e-10,2.2997013257181648e-05,1.229252328465099,0.21897721479012416,1.7035855534482927e-05,0.4386985291717059,0.6608799929704119,2024-03-19 00:00:00+00:00,681,2.853052910067665e-06,0.07570502836530867,293,4.999998040556413e-05,0.5267183054290556,7.938996420876305e-09,0.5398776620785127,0.8762147660263715
HG,510,08:30,60,60,2496,-0.006677385768752007,-0.3334758391233346,0.7387751243284799,-2.2036054190345617e-06,-0.03365020328086898,0.9731560884852702,-4.876201945501879e-05,-0.43852726317810553,0.661004111361394,2023-10-03 00:00:00+00:00,700,-6.686679483058185e-05,-0.528633098199672,300,-6.517543578704969e-06,-0.029026158918311718,0.8088997009951582,0.9911096458406083,0.8762147660263715
PL,870,14:30,5,15,2538,-0.028182726407947997,-1.419809803107833,0.15566306022110196,7.983711281806589e-06,0.12263076421074828,0.9023994919847059,-5.30637901231849e-05,-0.4380831291296587,0.6613260237250718,2024-03-01 00:00:00+00:00,711,9.277769573379068e-05,0.6426985168903687,305,-0.00039304181125206895,-1.7722960502357803,0.2455926380274604,0.9719094892488138,0.8762147660263715
PA,900,15:00,15,5,2525,0.05943688958624745,2.99077115376764,0.0027827394991436515,-9.290777428446058e-06,-0.17191546714572684,0.8635039866005012,4.758506890415954e-05,0.43777379545620515,0.6615502685713716,2024-01-17 00:00:00+00:00,707,0.00011112140563349722,0.834155644074434,303,-0.00010066638346429505,-0.5405576209232229,0.008111325802999544,0.9595962485927546,0.8762147660263715
PA,870,14:30,15,30,2526,0.0035255790485762364,0.17712417116061552,0.8594108562548933,0.0001514374076955823,1.2185654145015024,0.22300918262412703,0.00010614084746083894,0.43716845588241443,0.6619891844269131,2024-02-28 00:00:00+00:00,708,0.00014026742692740265,0.4547996855754248,304,2.6661840018973432e-05,0.07181616495945613,0.9036340144686843,0.5434122433551114,0.8762147660263715
HG,120,02:00,30,rest,2490,-0.023469092566911712,-1.1709574746672544,0.24161587090350095,-0.00048531801788339934,-1.7065785950365795,0.08790040647918648,-0.00022884501983823875,-0.4370298328262719,0.662089712722788,2023-11-03 00:00:00+00:00,697,-0.00021001296907233543,-0.38653124557138707,299,-0.0002727444826604281,-0.22709375433061893,0.34838535756608213,0.3408897484246587,0.8762147660263715
HG,390,06:30,60,30,2492,0.02012455642357608,1.004416762918621,0.3151777735158969,-3.0495931956984263e-05,-0.7098299744761322,0.47780957886847786,-3.3844636531043725e-05,-0.4369446689064821,0.6621514759146386,2023-08-17 00:00:00+00:00,698,-6.678779937700015e-05,-0.7254910472179232,300,4.280312235721488e-05,0.29852149362078506,0.42756062054187616,0.7637333933435192,0.8762147660263715
SI,750,12:30,60,15,2474,-0.0034088845890741927,-0.16948803890153372,0.8654127798311163,2.6649566814725562e-05,0.44060866319509995,0.659496330024548,5.346136763877788e-05,0.43672779674610634,0.6623087678840176,2023-08-15 00:00:00+00:00,693,1.442513601393353e-05,0.09797149348539347,297,0.00014454590809674805,0.6556999234712267,0.9078695247016364,0.8694199019253349,0.8762147660263715
PA,360,06:00,5,60,1512,0.0534088930335558,2.078367536279308,0.03767552038876561,-7.42482887727989e-05,-0.6327692978475736,0.5268843088625175,-0.00010751895991509485,-0.43662624929970717,0.6623824228359939,2025-01-08 00:00:00+00:00,424,-0.0001722961574303617,-0.6763395470704611,182,4.339055517541692e-05,0.07654009169539655,0.07619609917877455,0.7960497108125011,0.8762147660263715
PL,330,05:30,5,5,2518,0.08682216429891981,4.371485093301707,1.2340427687331187e-05,-1.132860395834342e-05,-0.4865175090265753,0.6266002943802638,-2.0793234168841716e-05,-0.43656164626824645,0.6624292827616196,2024-04-29 00:00:00+00:00,705,-0.00013984486319528302,-3.652920519404525,303,0.00025620808089268015,1.973618666147844,6.394800171308595e-05,0.8512380841053563,0.8762147660263715
SI,480,08:00,15,30,2448,-0.05544453024161224,-2.7463475365006573,0.006026288860877939,-3.864001298733063e-05,-0.6707253098718853,0.5023955361720368,4.9523649576018896e-05,0.4364286845419608,0.6625257309490725,2024-04-02 00:00:00+00:00,686,-1.388390958389695e-06,-0.013023757397182903,294,0.00016831841082297228,0.5901320348128868,0.015772725078543614,0.7831001982079921,0.8762147660263715
SI,570,09:30,5,15,2439,0.0405917580658301,2.005504831609723,0.044909104734987416,-2.88755708706867e-05,-0.7202693742797736,0.4713591572200249,-3.191686856968271e-05,-0.43639306472588885,0.6625515699117951,2023-11-22 00:00:00+00:00,683,-2.21989482496529e-06,-0.03369623318066995,293,-0.00010114223740122536,-0.534232025185463,0.08796461137446847,0.7606831217421627,0.8762147660263715
GC,120,02:00,15,5,2424,-0.06288841008014308,-3.1011173038733895,0.001927918996593511,-5.834483325475659e-07,-0.05027410289267903,0.9599039605639382,-1.008708909366541e-05,-0.43634449479383064,0.6625868036624558,2024-07-26 00:00:00+00:00,679,1.1883835651294977e-05,0.5358937680940095,291,-6.135258016523964e-05,-1.0751047555115785,0.005899344893422452,0.9867148825101474,0.8762147660263715
PA,810,13:30,15,5,2520,-0.019041926294125277,-0.955690994042629,0.3392283738408108,-9.168892087200722e-07,-0.014793641347463637,0.9881968124972271,-5.180064148205838e-05,-0.4360307301034675,0.6628144338069719,2024-02-16 00:00:00+00:00,705,-2.2482074604402984e-05,-0.1547545834907337,303,-0.00012001710896967244,-0.5851724872863452,0.4513589528968978,0.9950203421507292,0.8763015852628833
PA,900,15:00,15,120,2525,-0.01919901228990198,-0.9645340585070363,0.33477824149444085,-5.3063313864041416e-05,-0.2768301319086102,0.7819105430827593,-0.00015089722246567998,-0.4357361612796069,0.6630281660708618,2024-01-17 00:00:00+00:00,707,-0.00036937512496384826,-0.8872910452387317,303,0.000358884550030046,0.5753697649591026,0.4465360666876048,0.9251846980012501,0.8763699922900959
GC,1140,19:00,5,60,2374,0.0003568977806878252,0.017382058906370967,0.9861318219130676,-1.4729867702720304e-05,-0.4120912688425947,0.6802725280236145,-3.326877369330461e-05,-0.4345921327842925,0.6638585064946451,2023-12-04 00:00:00+00:00,665,-3.0556963751898216e-05,-0.38669047189778794,285,-3.959633022325286e-05,-0.22414375948790632,0.9912379678075447,0.8771853445571786,0.8771027447050713
PA,450,07:30,5,30,2220,-0.059245198554076485,-2.7951006834467886,0.0051883553858409525,7.803349975449362e-05,0.9050478327468647,0.36544004717124645,7.88888789009912e-05,0.4342514564581151,0.6641058505569211,2024-05-21 00:00:00+00:00,621,-2.1416701782037375e-06,-0.009261183726863935,267,0.0002673531896806918,0.9703714329212157,0.013837474658835669,0.6771206765817339,0.8771027447050713
GC,1200,20:00,15,120,2348,0.01959828086528343,0.9494353592783483,0.3423992337423932,1.0696632011044943e-05,0.32392392809093024,0.7459956278645663,2.9757068752266287e-05,0.4339061720513094,0.6643565776025537,2024-01-09 00:00:00+00:00,658,4.6961028918263807e-05,0.7748712358906846,282,-1.038550496839459e-05,-0.05774959001141552,0.45501838726267435,0.9090375934101146,0.8771027447050713
