date,root_a,root_b
2022-10-21,ZF,ZT
2022-10-23,GC,SI
2022-10-23,CL,ZB
2022-10-23,ZF,ZN
2022-10-23,HG,PL
2022-10-23,GC,PL
2022-10-23,ZB,ZN
2022-10-23,CL,HG
2022-10-23,PA,PL
2022-10-23,ZF,ZT
2022-10-24,GC,SI
2022-10-24,CL,ZB
2022-10-24,ZF,ZN
2022-10-24,HG,PL
2022-10-24,GC,PL
2022-10-24,ZB,ZN
2022-10-24,CL,HG
2022-10-24,PA,PL
2022-10-24,ZF,ZT
2022-10-25,GC,SI
2022-10-25,CL,ZB
2022-10-25,ZF,ZN
2022-10-25,HG,PL
2022-10-25,GC,PL
2022-10-25,ZB,ZN
2022-10-25,CL,HG
2022-10-25,PA,PL
2022-10-25,ZF,ZT
2022-10-26,GC,SI
2022-10-26,CL,ZB
2022-10-26,ZF,ZN
2022-10-26,HG,PL
2022-10-26,GC,PL
2022-10-26,ZB,ZN
2022-10-26,CL,HG
2022-10-26,PA,PL
2022-10-26,ZF,ZT
2022-10-27,GC,SI
2022-10-27,CL,ZB
2022-10-27,ZF,ZN
2022-10-27,HG,PL
2022-10-27,GC,PL
2022-10-27,ZB,ZN
2022-10-27,CL,HG
2022-10-27,PA,PL
2022-10-27,ZF,ZT
2022-10-28,GC,SI
2022-10-28,CL,ZB
2022-10-28,ZF,ZN
2022-10-28,HG,PL
2022-10-28,GC,PL
2022-10-28,ZB,ZN
2022-10-28,CL,HG
2022-10-28,PA,PL
2022-10-28,ZF,ZT
2022-10-30,GC,SI
2022-10-30,CL,ZB
2022-10-30,ZF,ZN
2022-10-30,HG,PL
2022-10-30,GC,PL
2022-10-30,ZB,ZN
2022-10-30,CL,HG
2022-10-30,PA,PL
2022-10-30,ZF,ZT
2022-10-31,GC,SI
2022-10-31,CL,ZB
2022-10-31,ZF,ZN
2022-10-31,HG,PL
2022-10-31,GC,PL
2022-10-31,ZB,ZN
2022-10-31,CL,HG
2022-10-31,PA,PL
2022-10-31,ZF,ZT
2022-11-01,GC,SI
2022-11-01,CL,ZB
2022-11-01,ZF,ZN
2022-11-01,HG,PL
2022-11-01,GC,PL
2022-11-01,ZB,ZN
2022-11-01,CL,HG
2022-11-01,PA,PL
2022-11-01,ZF,ZT
2022-11-02,GC,SI
2022-11-02,CL,ZB
2022-11-02,ZF,ZN
2022-11-02,HG,PL
2022-11-02,GC,PL
2022-11-02,ZB,ZN
2022-11-02,CL,HG
2022-11-02,PA,PL
2022-11-02,ZF,ZT
2022-11-03,GC,SI
2022-11-03,CL,ZB
2022-11-03,ZF,ZN
2022-11-03,HG,PL
2022-11-03,GC,PL
2022-11-03,ZB,ZN
2022-11-03,CL,HG
2022-11-03,PA,PL
2022-11-03,ZF,ZT
2022-11-04,GC,SI
2022-11-04,CL,ZB
2022-11-04,ZF,ZN
2022-11-04,HG,PL
2022-11-04,GC,PL
2022-11-04,ZB,ZN
2022-11-04,CL,HG
2022-11-04,PA,PL
2022-11-04,ZF,ZT
2022-11-06,GC,SI
2022-11-06,CL,ZB
2022-11-06,ZF,ZN
2022-11-06,HG,PL
2022-11-06,GC,PL
2022-11-06,ZB,ZN
2022-11-06,CL,HG
2022-11-06,PA,PL
2022-11-06,ZF,ZT
2022-11-07,GC,SI
2022-11-07,CL,ZB
2022-11-07,ZF,ZN
2022-11-07,HG,PL
2022-11-07,GC,PL
2022-11-07,ZB,ZN
2022-11-07,CL,HG
2022-11-07,PA,PL
2022-11-07,ZF,ZT
2022-11-08,GC,SI
2022-11-08,CL,ZB
2022-11-08,ZF,ZN
2022-11-08,HG,PL
2022-11-08,GC,PL
2022-11-08,ZB,ZN
2022-11-08,CL,HG
2022-11-08,PA,PL
2022-11-08,ZF,ZT
2022-11-09,GC,SI
2022-11-09,CL,ZB
2022-11-09,ZF,ZN
2022-11-09,HG,PL
2022-11-09,GC,PL
2022-11-09,ZB,ZN
2022-11-09,CL,HG
2022-11-09,PA,PL
2022-11-09,ZF,ZT
2022-11-10,GC,SI
2022-11-10,CL,ZB
2022-11-10,ZF,ZN
2022-11-10,HG,PL
2022-11-10,GC,PL
2022-11-10,ZB,ZN
2022-11-10,CL,HG
2022-11-10,PA,PL
2022-11-10,ZF,ZT
2022-11-11,GC,SI
2022-11-11,CL,ZB
2022-11-11,ZF,ZN
2022-11-11,HG,PL
2022-11-11,GC,PL
2022-11-11,ZB,ZN
2022-11-11,CL,HG
2022-11-11,PA,PL
2022-11-11,ZF,ZT
2022-11-13,GC,SI
2022-11-13,CL,ZB
2022-11-13,ZF,ZN
2022-11-13,HG,PL
2022-11-13,GC,PL
2022-11-13,ZB,ZN
2022-11-13,CL,HG
2022-11-13,PA,PL
2022-11-13,ZF,ZT
2022-11-14,GC,SI
2022-11-14,CL,ZB
2022-11-14,ZF,ZN
2022-11-14,HG,PL
2022-11-14,GC,PL
2022-11-14,ZB,ZN
2022-11-14,CL,HG
2022-11-14,PA,PL
2022-11-14,ZF,ZT
2022-11-15,GC,SI
2022-11-15,CL,ZB
2022-11-15,ZF,ZN
2022-11-15,HG,PL
2022-11-15,GC,PL
2022-11-15,ZB,ZN
2022-11-15,CL,HG
2022-11-15,PA,PL
2022-11-15,ZF,ZT
2022-11-16,GC,SI
2022-11-16,CL,ZB
2022-11-16,ZF,ZN
2022-11-16,HG,PL
2022-11-16,GC,PL
2022-11-16,ZB,ZN
2022-11-16,CL,HG
2022-11-16,PA,PL
2022-11-16,ZF,ZT
2022-11-17,GC,SI
2022-11-17,CL,ZB
2022-11-17,ZF,ZN
2022-11-17,HG,PL
2022-11-17,GC,PL
2022-11-17,ZB,ZN
2022-11-17,CL,HG
2022-11-17,PA,PL
2022-11-17,ZF,ZT
2022-11-18,GC,SI
2022-11-18,CL,ZB
2022-11-18,ZF,ZN
2022-11-18,HG,PL
2022-11-18,GC,PL
2022-11-18,ZB,ZN
2022-11-18,CL,HG
2022-11-18,PA,PL
2022-11-18,ZF,ZT
2022-11-20,GC,SI
2022-11-20,CL,ZB
2022-11-20,ZF,ZN
2022-11-20,HG,PL
2022-11-20,GC,PL
2022-11-20,ZB,ZN
2022-11-20,CL,HG
2022-11-20,PA,PL
2022-11-20,ZF,ZT
2022-11-21,GC,SI
2022-11-21,CL,ZB
2022-11-21,ZF,ZN
2022-11-21,HG,PL
2022-11-21,GC,PL
2022-11-21,ZB,ZN
2022-11-21,CL,HG
2022-11-21,PA,PL
2022-11-21,ZF,ZT
2022-11-22,GC,SI
2022-11-22,CL,ZB
2022-11-22,ZF,ZN
2022-11-22,HG,PL
2022-11-22,GC,PL
2022-11-22,ZB,ZN
2022-11-22,CL,HG
2022-11-22,PA,PL
2022-11-22,ZF,ZT
2022-11-23,GC,SI
2022-11-23,CL,ZB
2022-11-23,ZF,ZN
2022-11-23,HG,PL
2022-11-23,GC,PL
2022-11-23,ZB,ZN
2022-11-23,CL,HG
2022-11-23,PA,PL
2022-11-23,ZF,ZT
2022-11-24,GC,SI
2022-11-24,CL,ZB
2022-11-24,ZF,ZN
2022-11-24,HG,PL
2022-11-24,GC,PL
2022-11-24,ZB,ZN
2022-11-24,CL,HG
2022-11-24,PA,PL
2022-11-24,ZF,ZT
2022-11-25,GC,SI
2022-11-25,CL,ZB
2022-11-25,ZF,ZN
2022-11-25,HG,PL
2022-11-25,GC,PL
2022-11-25,ZB,ZN
2022-11-25,CL,HG
2022-11-25,PA,PL
2022-11-25,ZF,ZT
2022-11-27,GC,SI
2022-11-27,CL,ZB
2022-11-27,ZF,ZN
2022-11-27,HG,PL
2022-11-27,GC,PL
2022-11-27,ZB,ZN
2022-11-27,CL,HG
2022-11-27,PA,PL
2022-11-27,ZF,ZT
2022-11-28,GC,SI
2022-11-28,CL,ZB
2022-11-28,ZF,ZN
2022-11-28,HG,PL
2022-11-28,GC,PL
2022-11-28,ZB,ZN
2022-11-28,CL,HG
2022-11-28,PA,PL
2022-11-28,ZF,ZT
2022-11-29,GC,SI
2022-11-29,CL,ZB
2022-11-29,ZF,ZN
2022-11-29,HG,PL
2022-11-29,GC,PL
2022-11-29,ZB,ZN
2022-11-29,CL,HG
2022-11-29,PA,PL
2022-11-29,ZF,ZT
2022-11-30,GC,SI
2022-11-30,CL,ZB
2022-11-30,ZF,ZN
2022-11-30,HG,PL
2022-11-30,GC,PL
2022-11-30,ZB,ZN
2022-11-30,CL,HG
2022-11-30,PA,PL
2022-11-30,ZF,ZT
2022-12-01,GC,SI
2022-12-01,CL,ZB
2022-12-01,ZF,ZN
2022-12-01,HG,PL
2022-12-01,GC,PL
2022-12-01,ZB,ZN
2022-12-01,CL,HG
2022-12-01,PA,PL
2022-12-01,ZF,ZT
2022-12-02,GC,SI
2022-12-02,CL,ZB
2022-12-02,ZF,ZN
2022-12-02,HG,PL
2022-12-02,GC,PL
2022-12-02,ZB,ZN
2022-12-02,CL,HG
2022-12-02,PA,PL
2022-12-02,ZF,ZT
2022-12-04,GC,SI
2022-12-04,CL,ZB
2022-12-04,ZF,ZN
2022-12-04,HG,PL
2022-12-04,GC,PL
2022-12-04,ZB,ZN
2022-12-04,CL,HG
2022-12-04,PA,PL
2022-12-04,ZF,ZT
2022-12-05,GC,SI
2022-12-05,CL,ZB
2022-12-05,ZF,ZN
2022-12-05,HG,PL
2022-12-05,GC,PL
2022-12-05,ZB,ZN
2022-12-05,CL,HG
2022-12-05,PA,PL
2022-12-05,ZF,ZT
2022-12-06,GC,SI
2022-12-06,CL,ZB
2022-12-06,ZF,ZN
2022-12-06,HG,PL
2022-12-06,GC,PL
2022-12-06,ZB,ZN
2022-12-06,CL,HG
2022-12-06,PA,PL
2022-12-06,ZF,ZT
2022-12-07,GC,SI
2022-12-07,CL,ZB
2022-12-07,ZF,ZN
2022-12-07,HG,PL
2022-12-07,GC,PL
2022-12-07,ZB,ZN
2022-12-07,CL,HG
2022-12-07,PA,PL
2022-12-07,ZF,ZT
2022-12-08,GC,SI
2022-12-08,CL,ZB
2022-12-08,ZF,ZN
2022-12-08,HG,PL
2022-12-08,GC,PL
2022-12-08,ZB,ZN
2022-12-08,CL,HG
2022-12-08,PA,PL
2022-12-08,ZF,ZT
2022-12-09,GC,SI
2022-12-09,CL,ZB
2022-12-09,ZF,ZN
2022-12-09,HG,PL
2022-12-09,GC,PL
2022-12-09,ZB,ZN
2022-12-09,CL,HG
2022-12-09,PA,PL
2022-12-09,ZF,ZT
2022-12-11,GC,SI
2022-12-11,CL,ZB
2022-12-11,ZF,ZN
2022-12-11,HG,PL
2022-12-11,GC,PL
2022-12-11,ZB,ZN
2022-12-11,CL,HG
2022-12-11,PA,PL
2022-12-11,ZF,ZT
2022-12-12,GC,SI
2022-12-12,CL,ZB
2022-12-12,ZF,ZN
2022-12-12,HG,PL
2022-12-12,GC,PL
2022-12-12,ZB,ZN
2022-12-12,CL,HG
2022-12-12,PA,PL
2022-12-12,ZF,ZT
2022-12-13,GC,SI
2022-12-13,CL,ZB
2022-12-13,ZF,ZN
2022-12-13,HG,PL
2022-12-13,GC,PL
2022-12-13,ZB,ZN
2022-12-13,CL,HG
2022-12-13,PA,PL
2022-12-13,ZF,ZT
2022-12-14,GC,SI
2022-12-14,CL,ZB
2022-12-14,ZF,ZN
2022-12-14,HG,PL
2022-12-14,GC,PL
2022-12-14,ZB,ZN
2022-12-14,CL,HG
2022-12-14,PA,PL
2022-12-14,ZF,ZT
2022-12-15,GC,SI
2022-12-15,CL,ZB
2022-12-15,ZF,ZN
2022-12-15,HG,PL
2022-12-15,GC,PL
2022-12-15,ZB,ZN
2022-12-15,CL,HG
2022-12-15,PA,PL
2022-12-15,ZF,ZT
2022-12-16,GC,SI
2022-12-16,CL,ZB
2022-12-16,ZF,ZN
2022-12-16,HG,PL
2022-12-16,GC,PL
2022-12-16,ZB,ZN
2022-12-16,CL,HG
2022-12-16,PA,PL
2022-12-16,ZF,ZT
2022-12-18,GC,SI
2022-12-18,CL,ZB
2022-12-18,ZF,ZN
2022-12-18,HG,PL
2022-12-18,GC,PL
2022-12-18,ZB,ZN
2022-12-18,CL,HG
2022-12-18,PA,PL
2022-12-18,ZF,ZT
2022-12-19,GC,SI
2022-12-19,CL,ZB
2022-12-19,ZF,ZN
2022-12-19,HG,PL
2022-12-19,GC,PL
2022-12-19,ZB,ZN
2022-12-19,CL,HG
2022-12-19,PA,PL
2022-12-19,ZF,ZT
2022-12-20,GC,SI
2022-12-20,CL,ZB
2022-12-20,ZF,ZN
2022-12-20,HG,PL
2022-12-20,GC,PL
2022-12-20,ZB,ZN
2022-12-20,CL,HG
2022-12-20,PA,PL
2022-12-20,ZF,ZT
2022-12-21,GC,SI
2022-12-21,CL,ZB
2022-12-21,ZF,ZN
2022-12-21,HG,PL
2022-12-21,GC,PL
2022-12-21,ZB,ZN
2022-12-21,CL,HG
2022-12-21,PA,PL
2022-12-21,ZF,ZT
2022-12-22,GC,SI
2022-12-22,CL,ZB
2022-12-22,ZF,ZN
2022-12-22,HG,PL
2022-12-22,GC,PL
2022-12-22,ZB,ZN
2022-12-22,CL,HG
2022-12-22,PA,PL
2022-12-22,ZF,ZT
2022-12-23,GC,SI
2022-12-23,CL,ZB
2022-12-23,ZF,ZN
2022-12-23,HG,PL
2022-12-23,GC,PL
2022-12-23,ZB,ZN
2022-12-23,CL,HG
2022-12-23,PA,PL
2022-12-23,ZF,ZT
2022-12-26,GC,SI
2022-12-26,CL,ZB
2022-12-26,ZF,ZN
2022-12-26,HG,PL
2022-12-26,GC,PL
2022-12-26,ZB,ZN
2022-12-26,CL,HG
2022-12-26,PA,PL
2022-12-26,ZF,ZT
2022-12-27,GC,SI
2022-12-27,CL,ZB
2022-12-27,ZF,ZN
2022-12-27,HG,PL
2022-12-27,GC,PL
2022-12-27,ZB,ZN
2022-12-27,CL,HG
2022-12-27,PA,PL
2022-12-27,ZF,ZT
2022-12-28,GC,SI
2022-12-28,CL,ZB
2022-12-28,ZF,ZN
2022-12-28,HG,PL
2022-12-28,GC,PL
2022-12-28,ZB,ZN
2022-12-28,CL,HG
2022-12-28,PA,PL
2022-12-28,ZF,ZT
2022-12-29,GC,SI
2022-12-29,CL,ZB
2022-12-29,ZF,ZN
2022-12-29,HG,PL
2022-12-29,GC,PL
2022-12-29,ZB,ZN
2022-12-29,CL,HG
2022-12-29,PA,PL
2022-12-29,ZF,ZT
2022-12-30,GC,SI
2022-12-30,CL,ZB
2022-12-30,ZF,ZN
2022-12-30,HG,PL
2022-12-30,GC,PL
2022-12-30,ZB,ZN
2022-12-30,CL,HG
2022-12-30,PA,PL
2022-12-30,ZF,ZT
2023-01-02,GC,SI
2023-01-02,CL,ZB
2023-01-02,ZF,ZN
2023-01-02,HG,PL
2023-01-02,GC,PL
2023-01-02,ZB,ZN
2023-01-02,CL,HG
2023-01-02,PA,PL
2023-01-02,ZF,ZT
2023-01-03,GC,SI
2023-01-03,CL,ZB
2023-01-03,ZF,ZN
2023-01-03,HG,PL
2023-01-03,GC,PL
2023-01-03,ZB,ZN
2023-01-03,CL,HG
2023-01-03,PA,PL
2023-01-03,ZF,ZT
2023-01-04,GC,SI
2023-01-04,CL,ZB
2023-01-04,ZF,ZN
2023-01-04,HG,PL
2023-01-04,GC,PL
2023-01-04,ZB,ZN
2023-01-04,CL,HG
2023-01-04,PA,PL
2023-01-04,ZF,ZT
2023-01-05,GC,SI
2023-01-05,CL,ZB
2023-01-05,ZF,ZN
2023-01-05,HG,PL
2023-01-05,GC,PL
2023-01-05,ZB,ZN
2023-01-05,CL,HG
2023-01-05,PA,PL
2023-01-05,ZF,ZT
2023-01-06,GC,SI
2023-01-06,CL,ZB
2023-01-06,ZF,ZN
2023-01-06,HG,PL
2023-01-06,GC,PL
2023-01-06,ZB,ZN
2023-01-06,CL,HG
2023-01-06,PA,PL
2023-01-06,ZF,ZT
2023-01-08,GC,SI
2023-01-08,CL,ZB
2023-01-08,ZF,ZN
2023-01-08,HG,PL
2023-01-08,GC,PL
2023-01-08,ZB,ZN
2023-01-08,CL,HG
2023-01-08,PA,PL
2023-01-08,ZF,ZT
2023-01-09,GC,SI
2023-01-09,CL,ZB
2023-01-09,ZF,ZN
2023-01-09,HG,PL
2023-01-09,GC,PL
2023-01-09,ZB,ZN
2023-01-09,CL,HG
2023-01-09,PA,PL
2023-01-09,ZF,ZT
2023-01-10,GC,SI
2023-01-10,CL,ZB
2023-01-10,ZF,ZN
2023-01-10,HG,PL
2023-01-10,GC,PL
2023-01-10,ZB,ZN
2023-01-10,CL,HG
2023-01-10,PA,PL
2023-01-10,ZF,ZT
2023-01-11,GC,SI
2023-01-11,CL,ZB
2023-01-11,ZF,ZN
2023-01-11,HG,PL
2023-01-11,GC,PL
2023-01-11,ZB,ZN
2023-01-11,CL,HG
2023-01-11,PA,PL
2023-01-11,ZF,ZT
2023-01-12,GC,SI
2023-01-12,CL,ZB
2023-01-12,ZF,ZN
2023-01-12,HG,PL
2023-01-12,GC,PL
2023-01-12,ZB,ZN
2023-01-12,CL,HG
2023-01-12,PA,PL
2023-01-12,ZF,ZT
2023-01-13,GC,SI
2023-01-13,PL,SI
2023-01-13,CL,ZB
2023-01-13,ZF,ZN
2023-01-13,HG,PL
2023-01-13,ZB,ZN
2023-01-13,CL,HG
2023-01-13,PA,PL
2023-01-13,ZF,ZT
2023-01-15,GC,SI
2023-01-15,PL,SI
2023-01-15,CL,ZB
2023-01-15,ZF,ZN
2023-01-15,HG,PL
2023-01-15,ZB,ZN
2023-01-15,CL,HG
2023-01-15,PA,PL
2023-01-15,ZF,ZT
2023-01-16,GC,SI
2023-01-16,CL,ZB
2023-01-16,ZF,ZN
2023-01-16,HG,PL
2023-01-16,GC,PL
2023-01-16,ZB,ZN
2023-01-16,CL,HG
2023-01-16,PA,PL
2023-01-16,ZF,ZT
2023-01-17,GC,SI
2023-01-17,PL,SI
2023-01-17,CL,ZB
2023-01-17,ZF,ZN
2023-01-17,HG,PL
2023-01-17,ZB,ZN
2023-01-17,CL,HG
2023-01-17,PA,PL
2023-01-17,ZF,ZT
2023-01-18,GC,SI
2023-01-18,PL,SI
2023-01-18,CL,ZB
2023-01-18,ZF,ZN
2023-01-18,HG,PL
2023-01-18,ZB,ZN
2023-01-18,CL,HG
2023-01-18,PA,PL
2023-01-18,ZF,ZT
2023-01-19,GC,SI
2023-01-19,CL,ZB
2023-01-19,ZF,ZN
2023-01-19,HG,PL
2023-01-19,GC,PL
2023-01-19,ZB,ZN
2023-01-19,CL,HG
2023-01-19,PA,PL
2023-01-19,ZF,ZT
2023-01-20,GC,SI
2023-01-20,PL,SI
2023-01-20,CL,ZB
2023-01-20,ZF,ZN
2023-01-20,HG,PL
2023-01-20,ZB,ZN
2023-01-20,CL,HG
2023-01-20,PA,PL
2023-01-20,ZF,ZT
2023-01-22,GC,SI
2023-01-22,PL,SI
2023-01-22,CL,ZB
2023-01-22,ZF,ZN
2023-01-22,HG,PL
2023-01-22,ZB,ZN
2023-01-22,CL,HG
2023-01-22,PA,PL
2023-01-22,ZF,ZT
2023-01-23,GC,SI
2023-01-23,PL,SI
2023-01-23,CL,ZB
2023-01-23,ZF,ZN
2023-01-23,HG,PL
2023-01-23,ZB,ZN
2023-01-23,CL,HG
2023-01-23,PA,PL
2023-01-23,ZF,ZT
2023-01-24,GC,SI
2023-01-24,CL,ZB
2023-01-24,ZF,ZN
2023-01-24,HG,PL
2023-01-24,GC,PL
2023-01-24,ZB,ZN
2023-01-24,CL,HG
2023-01-24,PA,PL
2023-01-24,ZF,ZT
2023-01-25,GC,SI
2023-01-25,CL,ZB
2023-01-25,ZF,ZN
2023-01-25,HG,PL
2023-01-25,GC,PL
2023-01-25,ZB,ZN
2023-01-25,CL,HG
2023-01-25,PA,PL
2023-01-25,ZF,ZT
2023-01-26,GC,SI
2023-01-26,CL,ZB
2023-01-26,ZF,ZN
2023-01-26,HG,PL
2023-01-26,GC,PL
2023-01-26,ZB,ZN
2023-01-26,CL,HG
2023-01-26,PA,PL
2023-01-26,ZF,ZT
2023-01-27,GC,SI
2023-01-27,CL,ZB
2023-01-27,ZF,ZN
2023-01-27,HG,PL
2023-01-27,GC,PL
2023-01-27,ZB,ZN
2023-01-27,CL,HG
2023-01-27,PA,PL
2023-01-27,ZF,ZT
2023-01-29,GC,SI
2023-01-29,CL,ZB
2023-01-29,ZF,ZN
2023-01-29,HG,PL
2023-01-29,GC,PL
2023-01-29,ZB,ZN
2023-01-29,CL,HG
2023-01-29,PA,PL
2023-01-29,ZF,ZT
2023-01-30,GC,SI
2023-01-30,CL,ZB
2023-01-30,ZF,ZN
2023-01-30,HG,PL
2023-01-30,GC,PL
2023-01-30,ZB,ZN
2023-01-30,CL,HG
2023-01-30,PA,PL
2023-01-30,ZF,ZT
2023-01-31,GC,SI
2023-01-31,CL,ZB
2023-01-31,ZF,ZN
2023-01-31,HG,PL
2023-01-31,GC,PL
2023-01-31,ZB,ZN
2023-01-31,CL,HG
2023-01-31,PA,PL
2023-01-31,ZF,ZT
2023-02-01,GC,SI
2023-02-01,CL,ZB
2023-02-01,ZF,ZN
2023-02-01,HG,PL
2023-02-01,GC,PL
2023-02-01,ZB,ZN
2023-02-01,CL,HG
2023-02-01,PA,PL
2023-02-01,ZF,ZT
2023-02-02,GC,SI
2023-02-02,CL,ZB
2023-02-02,ZF,ZN
2023-02-02,HG,PL
2023-02-02,GC,PL
2023-02-02,ZB,ZN
2023-02-02,CL,HG
2023-02-02,PA,PL
2023-02-02,ZF,ZT
2023-02-03,GC,SI
2023-02-03,PL,SI
2023-02-03,CL,ZB
2023-02-03,ZF,ZN
2023-02-03,HG,PL
2023-02-03,ZB,ZN
2023-02-03,CL,HG
2023-02-03,PA,PL
2023-02-03,ZF,ZT
2023-02-05,GC,SI
2023-02-05,PL,SI
2023-02-05,CL,ZB
2023-02-05,ZF,ZN
2023-02-05,HG,PL
2023-02-05,ZB,ZN
2023-02-05,CL,HG
2023-02-05,PA,PL
2023-02-05,ZF,ZT
2023-02-06,GC,SI
2023-02-06,PL,SI
2023-02-06,CL,ZB
2023-02-06,ZF,ZN
2023-02-06,HG,PL
2023-02-06,ZB,ZN
2023-02-06,CL,HG
2023-02-06,PA,PL
2023-02-06,ZF,ZT
2023-02-07,GC,SI
2023-02-07,PL,SI
2023-02-07,CL,ZB
2023-02-07,ZF,ZN
2023-02-07,HG,PL
2023-02-07,ZB,ZN
2023-02-07,CL,HG
2023-02-07,PA,PL
2023-02-07,ZF,ZT
2023-02-08,GC,SI
2023-02-08,PL,SI
2023-02-08,CL,ZB
2023-02-08,ZF,ZN
2023-02-08,HG,PL
2023-02-08,ZB,ZN
2023-02-08,CL,HG
2023-02-08,PA,PL
2023-02-08,ZF,ZT
2023-02-09,GC,SI
2023-02-09,PL,SI
2023-02-09,CL,ZB
2023-02-09,ZF,ZN
2023-02-09,HG,PL
2023-02-09,ZB,ZN
2023-02-09,CL,HG
2023-02-09,PA,PL
2023-02-09,ZF,ZT
2023-02-10,GC,SI
2023-02-10,PL,SI
2023-02-10,CL,ZB
2023-02-10,ZF,ZN
2023-02-10,HG,PL
2023-02-10,ZB,ZN
2023-02-10,CL,HG
2023-02-10,PA,PL
2023-02-10,ZF,ZT
2023-02-12,GC,SI
2023-02-12,PL,SI
2023-02-12,CL,ZB
2023-02-12,ZF,ZN
2023-02-12,HG,PL
2023-02-12,ZB,ZN
2023-02-12,CL,HG
2023-02-12,PA,PL
2023-02-12,ZF,ZT
2023-02-13,GC,SI
2023-02-13,CL,ZB
2023-02-13,ZF,ZN
2023-02-13,HG,PL
2023-02-13,GC,PL
2023-02-13,ZB,ZN
2023-02-13,CL,HG
2023-02-13,PA,PL
2023-02-13,ZF,ZT
2023-02-14,GC,SI
2023-02-14,PL,SI
2023-02-14,CL,ZB
2023-02-14,ZF,ZN
2023-02-14,HG,PL
2023-02-14,ZB,ZN
2023-02-14,CL,HG
2023-02-14,PA,PL
2023-02-14,ZF,ZT
2023-02-15,GC,SI
2023-02-15,PL,SI
2023-02-15,CL,ZB
2023-02-15,ZF,ZN
2023-02-15,HG,PL
2023-02-15,ZB,ZN
2023-02-15,CL,HG
2023-02-15,PA,PL
2023-02-15,ZF,ZT
2023-02-16,GC,SI
2023-02-16,PL,SI
2023-02-16,CL,ZB
2023-02-16,ZF,ZN
2023-02-16,HG,PL
2023-02-16,ZB,ZN
2023-02-16,CL,HG
2023-02-16,PA,PL
2023-02-16,ZF,ZT
2023-02-17,GC,SI
2023-02-17,PL,SI
2023-02-17,CL,ZB
2023-02-17,ZF,ZN
2023-02-17,HG,PL
2023-02-17,ZB,ZN
2023-02-17,CL,HG
2023-02-17,PA,PL
2023-02-17,ZF,ZT
2023-02-19,GC,SI
2023-02-19,PL,SI
2023-02-19,CL,ZB
2023-02-19,ZF,ZN
2023-02-19,HG,PL
2023-02-19,ZB,ZN
2023-02-19,CL,HG
2023-02-19,PA,PL
2023-02-19,ZF,ZT
2023-02-20,GC,SI
2023-02-20,PL,SI
2023-02-20,CL,ZB
2023-02-20,ZF,ZN
2023-02-20,HG,PL
2023-02-20,ZB,ZN
2023-02-20,CL,HG
2023-02-20,PA,PL
2023-02-20,ZF,ZT
2023-02-21,GC,SI
2023-02-21,PL,SI
2023-02-21,CL,ZB
2023-02-21,ZF,ZN
2023-02-21,HG,PL
2023-02-21,ZB,ZN
2023-02-21,CL,HG
2023-02-21,PA,PL
2023-02-21,ZF,ZT
2023-02-22,GC,SI
2023-02-22,PL,SI
2023-02-22,CL,ZB
2023-02-22,ZF,ZN
2023-02-22,HG,PL
2023-02-22,ZB,ZN
2023-02-22,CL,HG
2023-02-22,PA,PL
2023-02-22,ZF,ZT
2023-02-23,GC,SI
2023-02-23,PL,SI
2023-02-23,CL,ZB
2023-02-23,ZF,ZN
2023-02-23,HG,PL
2023-02-23,ZB,ZN
2023-02-23,CL,HG
2023-02-23,PA,PL
2023-02-23,ZF,ZT
2023-02-24,GC,SI
2023-02-24,PL,SI
2023-02-24,CL,ZB
2023-02-24,ZF,ZN
2023-02-24,HG,PL
2023-02-24,ZB,ZN
2023-02-24,CL,HG
2023-02-24,PA,PL
2023-02-24,ZF,ZT
2023-02-26,GC,SI
2023-02-26,PL,SI
2023-02-26,CL,ZB
2023-02-26,ZF,ZN
2023-02-26,HG,PL
2023-02-26,ZB,ZN
2023-02-26,CL,HG
2023-02-26,PA,PL
2023-02-26,ZF,ZT
2023-02-27,GC,SI
2023-02-27,PL,SI
2023-02-27,CL,ZB
2023-02-27,ZF,ZN
2023-02-27,HG,PL
2023-02-27,ZB,ZN
2023-02-27,CL,HG
2023-02-27,PA,PL
2023-02-27,ZF,ZT
2023-02-28,GC,SI
2023-02-28,PL,SI
2023-02-28,CL,ZB
2023-02-28,ZF,ZN
2023-02-28,HG,PL
2023-02-28,ZB,ZN
2023-02-28,CL,HG
2023-02-28,PA,PL
2023-02-28,ZF,ZT
2023-03-01,GC,SI
2023-03-01,PL,SI
2023-03-01,CL,ZB
2023-03-01,ZF,ZN
2023-03-01,HG,PL
2023-03-01,ZB,ZN
2023-03-01,CL,HG
2023-03-01,PA,PL
2023-03-01,ZF,ZT
2023-03-02,GC,SI
2023-03-02,PL,SI
2023-03-02,CL,ZB
2023-03-02,ZF,ZN
2023-03-02,HG,PL
2023-03-02,ZB,ZN
2023-03-02,CL,HG
2023-03-02,PA,PL
2023-03-02,ZF,ZT
2023-03-03,GC,SI
2023-03-03,PL,SI
2023-03-03,CL,ZB
2023-03-03,ZF,ZN
2023-03-03,HG,PL
2023-03-03,ZB,ZN
2023-03-03,CL,HG
2023-03-03,PA,PL
2023-03-03,ZF,ZT
2023-03-05,GC,SI
2023-03-05,PL,SI
2023-03-05,CL,ZB
2023-03-05,ZF,ZN
2023-03-05,HG,PL
2023-03-05,ZB,ZN
