window,root,side,start_ts,end_ts,observations,max_abs_z,max_abs_deviation_bp,latest_z,latest_deviation_bp,duration_hours
20D,GC,rich,2018-07-19 15:25:00+00:00,2018-07-19 16:25:00+00:00,2,2.7315857908991528,33.181306145627126,2.7315857908991528,33.181306145627126,1.0
20D,GC,rich,2018-07-19 18:25:00+00:00,2018-07-20 00:25:00+00:00,6,2.864346946872307,35.16395160190873,2.7099237280834276,33.17251168200985,6.0
20D,GC,rich,2018-07-23 01:25:00+00:00,2018-07-23 14:25:00+00:00,14,2.9713281400543914,39.676902915146975,2.56215414750808,34.354593869805775,13.0
20D,GC,cheap,2018-08-13 04:40:00+00:00,2018-08-13 04:40:00+00:00,1,2.512454482291828,25.32356228050883,-2.512454482291828,-25.32356228050883,0.0
20D,GC,cheap,2018-08-13 08:40:00+00:00,2018-08-13 19:40:00+00:00,12,3.1801798055767776,33.50396466354502,-2.6359099298776107,-29.219122442917417,11.0
20D,GC,rich,2018-09-12 17:40:00+00:00,2018-09-12 19:40:00+00:00,3,2.834754560239766,16.97339539709651,2.602002038929841,15.664208387453463,2.0
20D,GC,rich,2018-09-14 09:40:00+00:00,2018-09-14 12:40:00+00:00,4,2.7576008678715804,18.520000832343563,2.717639856642468,18.305452001557384,3.0
20D,GC,rich,2018-09-17 03:40:00+00:00,2018-09-17 06:40:00+00:00,4,2.556721301491221,19.621108362035436,2.5070150759337877,19.533844265151938,3.0
20D,GC,rich,2018-09-17 09:40:00+00:00,2018-09-17 19:40:00+00:00,11,2.8561382245091584,26.012855628683994,2.585901694675751,23.92320782802163,10.0
20D,GC,rich,2018-09-17 22:40:00+00:00,2018-09-17 22:40:00+00:00,1,2.537939529215547,23.93572479457158,2.537939529215547,23.93572479457158,0.0
20D,GC,rich,2018-09-18 11:40:00+00:00,2018-09-18 11:40:00+00:00,1,2.58298537009815,25.98258251980994,2.58298537009815,25.98258251980994,0.0
20D,GC,rich,2018-10-11 12:40:00+00:00,2018-10-12 20:40:00+00:00,32,8.913372254412542,44.56686127206271,8.157105785370918,40.785528926854596,32.0
20D,GC,rich,2018-10-14 22:40:00+00:00,2018-10-19 11:40:00+00:00,106,7.801882611788609,44.66776752883508,2.6589396626955017,31.587687594445413,109.0
20D,GC,rich,2018-10-29 12:40:00+00:00,2018-10-29 12:40:00+00:00,1,2.5335646410634807,14.395232627561102,2.5335646410634807,14.395232627561102,0.0
20D,GC,rich,2018-10-29 19:40:00+00:00,2018-10-29 22:40:00+00:00,3,2.653694476737333,15.458394168925624,2.653694476737333,15.426018939042747,3.0
20D,GC,rich,2018-10-30 06:40:00+00:00,2018-10-30 09:40:00+00:00,4,3.0062984699821924,17.190014345858895,2.818718009557865,16.055196076369683,3.0
20D,GC,rich,2018-10-30 12:40:00+00:00,2018-10-30 12:40:00+00:00,1,2.609185420295048,14.924106123605647,2.609185420295048,14.924106123605647,0.0
20D,GC,rich,2018-10-30 16:40:00+00:00,2018-10-30 16:40:00+00:00,1,2.652609949641137,15.373901104361181,2.652609949641137,15.373901104361181,0.0
20D,GC,cheap,2018-11-13 16:40:00+00:00,2018-11-13 17:40:00+00:00,2,2.782629251362119,19.726040384272572,-2.5183008071653954,-17.852217789191272,1.0
20D,GC,cheap,2018-11-14 12:40:00+00:00,2018-11-14 12:40:00+00:00,1,2.5901157416412324,19.256287864965923,-2.5901157416412324,-19.256287864965923,0.0
20D,GC,cheap,2018-12-03 15:00:00+00:00,2018-12-03 15:00:00+00:00,1,3.244401753146553,16.222008765732767,-3.244401753146553,-16.222008765732767,0.0
20D,GC,cheap,2018-12-04 21:00:00+00:00,2018-12-05 13:15:00+00:00,16,2.584803988829147,12.924019944145735,-2.584803988829147,-12.924019944145735,16.25
20D,GC,rich,2018-12-10 20:15:00+00:00,2018-12-10 23:15:00+00:00,3,2.5018520528717914,14.42420843662466,2.500199734638955,14.414682140868399,3.0
20D,GC,rich,2018-12-13 17:15:00+00:00,2018-12-14 13:15:00+00:00,20,3.394017465579659,26.873046534978823,2.5312861283667414,24.666017232125753,20.0
20D,GC,rich,2018-12-17 19:15:00+00:00,2018-12-19 13:15:00+00:00,41,4.351885300709651,46.17294887768179,2.6510105225742717,40.88621795397603,42.0
20D,GC,rich,2018-12-19 16:15:00+00:00,2018-12-19 16:15:00+00:00,1,2.5121580547952305,41.80440828421804,2.5121580547952305,41.80440828421804,0.0
20D,GC,rich,2018-12-21 10:15:00+00:00,2018-12-21 11:15:00+00:00,2,2.5888936533122004,54.89741182190498,2.530118260546274,53.65272047542804,1.0
20D,GC,rich,2019-01-07 01:30:00+00:00,2019-01-07 03:30:00+00:00,3,2.6010644765930975,27.637388152090217,2.5396839909492352,26.333797698302394,2.0
20D,GC,rich,2019-01-07 05:30:00+00:00,2019-01-07 07:30:00+00:00,3,2.568722979672365,27.818408322668724,2.568722979672365,27.818408322668724,2.0
20D,GC,rich,2019-01-07 09:30:00+00:00,2019-01-07 12:30:00+00:00,4,2.760916241234725,31.046125665821783,2.760916241234725,31.046125665821783,3.0
20D,GC,rich,2019-01-07 23:30:00+00:00,2019-01-08 00:30:00+00:00,2,2.6363115769247343,31.241701495596363,2.6363115769247343,31.241701495596363,1.0
20D,GC,rich,2019-01-31 11:30:00+00:00,2019-02-01 21:30:00+00:00,34,4.149993234349442,26.874473438640752,3.0354462569606486,21.48377132192668,34.0
20D,GC,rich,2019-02-04 00:30:00+00:00,2019-02-04 14:30:00+00:00,15,3.509825272727539,31.985301667370685,3.14230727394677,29.473625562318194,14.0
20D,GC,rich,2019-02-04 16:30:00+00:00,2019-02-04 17:30:00+00:00,2,2.7282245405457712,26.196664286519173,2.7282245405457712,26.196664286519173,1.0
20D,GC,cheap,2019-02-27 17:30:00+00:00,2019-02-28 10:30:00+00:00,17,4.103156456841665,20.515782284208328,-2.7257223816185454,-13.628611908092727,17.0
20D,GC,cheap,2019-02-28 13:30:00+00:00,2019-03-01 21:30:00+00:00,32,5.10983539901887,25.54917699509435,-5.056798457488926,-25.283992287444633,32.0
20D,GC,cheap,2019-03-03 23:30:00+00:00,2019-03-07 14:30:00+00:00,85,7.175236527318236,40.506977692524366,-2.5333258899675823,-35.59504070626145,87.0
20D,GC,cheap,2019-04-03 15:30:00+00:00,2019-04-03 22:30:00+00:00,7,3.011528605027089,18.080888731814778,-2.5813034976302425,-16.312187743800255,7.0
20D,GC,cheap,2019-04-04 06:30:00+00:00,2019-04-04 06:30:00+00:00,1,2.5223233891199035,17.193641798408343,-2.5223233891199035,-17.193641798408343,0.0
20D,GC,cheap,2019-04-04 08:30:00+00:00,2019-04-04 08:30:00+00:00,1,2.67082295005917,18.398461506038757,-2.67082295005917,-18.398461506038757,0.0
20D,GC,cheap,2019-04-04 12:30:00+00:00,2019-04-04 23:30:00+00:00,11,3.4432521210427556,24.383195780993475,-2.5420237157291075,-19.003325703656795,11.0
20D,GC,cheap,2019-04-05 12:30:00+00:00,2019-04-05 16:30:00+00:00,5,2.9873435343861177,23.34763956498587,-2.612516552246936,-20.61080752056533,4.0
20D,GC,cheap,2019-04-17 09:30:00+00:00,2019-04-17 14:30:00+00:00,6,3.0501808163268573,31.715004509731415,-2.6967617777008597,-28.089883634397907,5.0
20D,GC,cheap,2019-04-17 16:30:00+00:00,2019-04-18 01:30:00+00:00,9,2.819089727264808,28.66923700346434,-2.578064952856099,-25.815376227716346,9.0
20D,GC,cheap,2019-04-18 05:30:00+00:00,2019-04-18 05:30:00+00:00,1,2.50864630632496,25.232055401420947,-2.50864630632496,-25.232055401420947,0.0
20D,GC,cheap,2019-05-02 14:30:00+00:00,2019-05-03 20:30:00+00:00,30,5.742365081521419,46.54620272771921,-5.017093592081005,-43.30847366823123,30.0
20D,GC,cheap,2019-05-05 22:30:00+00:00,2019-05-09 06:30:00+00:00,78,5.929162088493516,57.20858679474094,-2.5758996894765587,-40.91054192998905,80.0
20D,GC,rich,2019-06-04 06:30:00+00:00,2019-06-06 04:30:00+00:00,45,4.364753800806287,24.275124156599542,2.508561710415009,21.240526348945966,46.0
20D,GC,rich,2019-06-06 06:30:00+00:00,2019-06-07 20:30:00+00:00,38,4.722402248148197,49.44166983422645,4.578662331907258,49.36489628367643,38.0
20D,GC,rich,2019-06-09 22:30:00+00:00,2019-06-12 06:30:00+00:00,55,4.511395909866334,60.21996088843131,2.5041919607082965,54.40304241019812,56.0
20D,GC,cheap,2019-07-16 13:30:00+00:00,2019-07-16 13:30:00+00:00,1,2.5229868846063797,27.638817916588227,-2.5229868846063797,-27.638817916588227,0.0
20D,GC,cheap,2019-07-16 16:30:00+00:00,2019-07-16 17:30:00+00:00,2,2.6650588294592983,31.285080130652343,-2.6650588294592983,-31.285080130652343,1.0
20D,GC,cheap,2019-07-25 13:30:00+00:00,2019-07-25 16:30:00+00:00,4,2.7696471630972965,60.434223989955115,-2.5093100998116977,-54.02329580235484,3.0
20D,GC,cheap,2019-07-25 19:30:00+00:00,2019-07-25 20:30:00+00:00,2,2.5582608724007256,55.2192854724971,-2.5582608724007256,-55.2192854724971,1.0
20D,GC,cheap,2019-09-02 13:30:00+00:00,2019-09-03 00:30:00+00:00,7,2.6866381936933497,62.022991447438734,-2.5267638848679943,-59.735616300600306,11.0
20D,GC,cheap,2019-09-03 10:30:00+00:00,2019-09-03 20:30:00+00:00,11,2.7947193870195552,69.576982421699,-2.634030378968478,-66.62277967484054,10.0
20D,GC,cheap,2019-09-03 23:30:00+00:00,2019-09-04 03:30:00+00:00,5,2.7599473475485374,70.42839308505201,-2.5122394106344905,-65.35035104192566,4.0
20D,GC,cheap,2019-09-16 01:30:00+00:00,2019-09-17 15:30:00+00:00,38,3.8787085261125,38.98756292724761,-2.6380874742214098,-26.300103148313383,38.0
20D,GC,cheap,2019-09-17 18:30:00+00:00,2019-09-18 12:30:00+00:00,18,3.402120675139241,35.120665018373174,-2.681574349321178,-27.98785987254094,18.0
20D,GC,cheap,2019-09-18 16:30:00+00:00,2019-09-19 02:30:00+00:00,10,3.5066723723742994,38.354498623141325,-2.5699074135791764,-28.35629142760197,10.0
20D,GC,cheap,2019-09-19 04:30:00+00:00,2019-09-19 08:30:00+00:00,5,2.93491996049539,32.898553457195376,-2.600704370001554,-29.380875222340674,4.0
20D,GC,cheap,2019-10-02 10:30:00+00:00,2019-10-02 11:30:00+00:00,2,2.800006116534302,17.89058274214555,-2.800006116534302,-17.89058274214555,1.0
20D,GC,rich,2019-10-04 06:30:00+00:00,2019-10-04 08:30:00+00:00,3,2.852201786171269,16.549639856875462,2.73328929253565,16.01934794193004,2.0
20D,GC,rich,2019-10-04 19:30:00+00:00,2019-10-04 20:30:00+00:00,2,3.3753924451203345,20.618605536464834,3.3753924451203345,20.618605536464834,1.0
20D,GC,rich,2019-10-06 22:30:00+00:00,2019-10-07 16:30:00+00:00,19,4.127754393141123,27.910825716976515,3.671197885362651,25.299834596809163,18.0
20D,GC,rich,2019-10-07 20:30:00+00:00,2019-10-07 20:30:00+00:00,1,2.5673648601980563,18.0287621873774,2.5673648601980563,18.0287621873774,0.0
20D,GC,rich,2019-10-08 00:30:00+00:00,2019-10-09 06:30:00+00:00,30,4.3140432060686855,33.577738451254206,2.699577652352766,24.160486562236418,30.0
20D,GC,cheap,2019-11-19 13:30:00+00:00,2019-11-19 16:30:00+00:00,4,3.08684505408521,19.162258906274545,-2.8112529500769114,-17.451461261105088,3.0
20D,GC,cheap,2019-11-19 18:30:00+00:00,2019-11-19 18:30:00+00:00,1,2.517721492572179,15.62930119563698,-2.517721492572179,-15.62930119563698,0.0
20D,GC,cheap,2019-11-19 20:30:00+00:00,2019-11-20 02:30:00+00:00,6,2.7739195748631733,17.21970625262354,-2.5323098834470397,-15.719861790053617,6.0
20D,GC,cheap,2019-11-20 15:30:00+00:00,2019-11-20 17:30:00+00:00,3,2.6638985431213436,16.698624313895102,-2.5125079406572213,-15.855890985115948,2.0
20D,GC,cheap,2019-11-21 04:30:00+00:00,2019-11-21 06:30:00+00:00,3,2.5804957068827243,19.477493729688522,-2.539191303995616,-19.22772802642414,2.0
20D,GC,cheap,2019-11-21 12:30:00+00:00,2019-11-21 14:30:00+00:00,3,2.786960972481809,21.80243049739166,-2.638975800633576,-20.760821940882767,2.0
20D,GC,cheap,2019-11-21 19:30:00+00:00,2019-11-22 07:30:00+00:00,12,3.1638829696331268,24.53653780104287,-2.7348733042250513,-21.315317142404435,12.0
20D,GC,cheap,2019-11-22 13:30:00+00:00,2019-11-22 21:30:00+00:00,9,3.430581883826211,28.01707275583102,-3.430581883826211,-28.01707275583102,8.0
20D,GC,cheap,2019-11-24 23:30:00+00:00,2019-11-26 10:30:00+00:00,35,4.238881792444456,42.83041602758298,-2.500938220964137,-31.42235571661784,35.0
20D,GC,cheap,2019-11-26 15:30:00+00:00,2019-11-26 15:30:00+00:00,1,2.6730135063349807,34.46011154974319,-2.6730135063349807,-34.46011154974319,0.0
20D,GC,cheap,2019-11-26 17:30:00+00:00,2019-11-26 17:30:00+00:00,1,2.5308512750416403,32.85087624168568,-2.5308512750416403,-32.85087624168568,0.0
20D,GC,cheap,2019-11-27 21:30:00+00:00,2019-11-27 23:30:00+00:00,2,2.651876923263146,40.73397857139959,-2.5431434370891433,-39.193680580517714,2.0
20D,GC,cheap,2019-11-28 07:30:00+00:00,2019-11-28 07:30:00+00:00,1,2.5164536949086607,37.82587876253896,-2.5164536949086607,-37.82587876253896,0.0
20D,GC,cheap,2019-12-27 01:00:00+00:00,2019-12-27 01:00:00+00:00,1,2.7150938043071053,13.575469021535527,-2.7150938043071053,-13.575469021535527,0.0
20D,GC,cheap,2019-12-27 03:00:00+00:00,2019-12-27 08:00:00+00:00,6,2.7425675156289295,13.712837578144649,-2.654429021795763,-13.272145108978815,5.0
20D,GC,cheap,2019-12-27 11:00:00+00:00,2019-12-27 11:00:00+00:00,1,2.50051119360923,12.502555968046149,-2.50051119360923,-12.502555968046149,0.0
20D,GC,cheap,2019-12-27 13:00:00+00:00,2019-12-27 13:00:00+00:00,1,2.881119388323,14.405596941615,-2.881119388323,-14.405596941615,0.0
20D,GC,cheap,2019-12-27 15:00:00+00:00,2019-12-27 18:00:00+00:00,4,2.7356380655629007,13.678190327814505,-2.5795724929072033,-12.897862464536017,3.0
20D,GC,cheap,2019-12-27 21:00:00+00:00,2019-12-27 21:00:00+00:00,1,2.5204244103802402,12.602122051901203,-2.5204244103802402,-12.602122051901203,0.0
20D,GC,cheap,2019-12-29 23:00:00+00:00,2020-01-02 02:00:00+00:00,50,5.2960449174212085,27.290714336125987,-2.817180473236314,-15.968243111710196,75.0
20D,GC,cheap,2020-01-02 17:00:00+00:00,2020-01-03 07:00:00+00:00,14,3.4737719329543295,28.592125694429303,-2.793330400316108,-24.252274192810425,14.0
20D,GC,cheap,2020-01-03 13:00:00+00:00,2020-01-03 16:00:00+00:00,4,2.65815506873347,25.30017181240688,-2.5250794109393246,-24.355046913560383,3.0
20D,GC,cheap,2020-01-03 19:00:00+00:00,2020-01-03 21:00:00+00:00,3,2.7954080790382645,28.27097036827625,-2.7554556812739337,-28.062787064772678,2.0
20D,GC,cheap,2020-01-05 23:00:00+00:00,2020-01-06 06:00:00+00:00,8,3.4184124345283307,38.8437528627188,-2.693657830167763,-31.231899113008005,7.0
20D,GC,cheap,2020-01-06 08:00:00+00:00,2020-01-06 13:00:00+00:00,6,3.2452817487214403,41.78945174093476,-2.7459828183292494,-37.22559845573214,5.0
20D,GC,cheap,2020-01-31 00:00:00+00:00,2020-01-31 14:00:00+00:00,15,3.2571214576081378,31.89160020029391,-2.628460885149519,-25.792272198005804,14.0
20D,GC,cheap,2020-01-31 17:00:00+00:00,2020-01-31 21:00:00+00:00,5,2.6858865092235584,26.668618842970655,-2.530909011628363,-25.33774120243821,4.0
20D,GC,cheap,2020-02-02 23:00:00+00:00,2020-02-03 02:00:00+00:00,4,3.3196716837576483,29.14666964880925,-2.6465059212783757,-23.205626807471063,3.0
20D,GC,cheap,2020-02-03 08:00:00+00:00,2020-02-04 00:00:00+00:00,16,3.984586278410494,34.20054163223371,-2.661565170544335,-23.609127502262144,16.0
20D,GC,cheap,2020-02-04 14:00:00+00:00,2020-02-04 15:00:00+00:00,2,2.7432810764368383,28.518319402504844,-2.7432810764368383,-28.518319402504844,1.0
20D,GC,cheap,2020-02-04 21:00:00+00:00,2020-02-05 02:00:00+00:00,5,2.9498498097645265,31.10477114766686,-2.5354929520740046,-27.607035443638384,5.0
20D,GC,cheap,2020-02-05 04:00:00+00:00,2020-02-05 04:00:00+00:00,1,2.5047143441269135,27.390847599901985,-2.5047143441269135,-27.390847599901985,0.0
20D,GC,cheap,2020-02-05 06:00:00+00:00,2020-02-05 07:00:00+00:00,2,2.6169602407958346,29.799040678589183,-2.6169602407958346,-29.799040678589183,1.0
20D,GC,cheap,2020-02-19 00:00:00+00:00,2020-02-21 01:00:00+00:00,48,5.054546094270769,26.198603080515618,-2.5148345133441237,-13.747185719181626,49.0
20D,GC,cheap,2020-02-21 03:00:00+00:00,2020-02-21 03:00:00+00:00,1,2.502683137840515,13.868538852940016,-2.502683137840515,-13.868538852940016,0.0
20D,GC,cheap,2020-02-24 23:00:00+00:00,2020-02-24 23:00:00+00:00,1,2.546792881592407,18.134030258863643,-2.546792881592407,-18.134030258863643,0.0
20D,GC,rich,2020-02-26 17:00:00+00:00,2020-02-27 17:50:00+00:00,23,4.3172316347152435,39.747194675787064,4.3172316347152435,39.747194675787064,24.833333333333332
20D,GC,rich,2020-03-01 23:35:00+00:00,2020-03-02 10:35:00+00:00,12,4.429565337950075,42.774633570699315,3.0403248410934287,31.92955765337388,11.0
20D,GC,rich,2020-03-02 12:35:00+00:00,2020-03-02 12:35:00+00:00,1,2.508739324077999,27.24982348911109,2.508739324077999,27.24982348911109,0.0
20D,GC,rich,2020-03-03 15:35:00+00:00,2020-03-03 16:35:00+00:00,2,2.712165572707882,40.549791997786556,2.712165572707882,40.549791997786556,1.0
20D,GC,cheap,2020-03-13 03:35:00+00:00,2020-03-13 03:35:00+00:00,1,2.854599466958214,26.06934428750627,-2.854599466958214,-26.06934428750627,0.0
20D,GC,cheap,2020-03-13 16:35:00+00:00,2020-03-13 17:35:00+00:00,2,4.050515409906868,39.7442165741185,-3.1425817875319195,-31.041836885758734,1.0
20D,GC,rich,2020-03-15 23:35:00+00:00,2020-03-16 10:35:00+00:00,12,12.021929271263822,99.44222305641391,3.4213162131606554,28.081439614423537,11.0
20D,GC,cheap,2020-03-16 11:35:00+00:00,2020-03-16 12:35:00+00:00,2,3.7299762965554213,30.244880553077017,-3.7299762965554213,-30.244880553077017,1.0
20D,GC,rich,2020-03-16 14:35:00+00:00,2020-03-16 17:35:00+00:00,4,5.031113758467387,40.59244720755653,3.096548760857003,24.874995934127988,3.0
20D,GC,cheap,2020-03-16 22:35:00+00:00,2020-03-16 22:35:00+00:00,1,3.0326363765821562,24.755675437715812,-3.0326363765821562,-24.755675437715812,0.0
20D,GC,cheap,2020-03-17 00:35:00+00:00,2020-03-17 00:35:00+00:00,1,4.14979378617295,33.875128880346445,-4.14979378617295,-33.875128880346445,0.0
20D,GC,rich,2020-03-17 04:35:00+00:00,2020-03-17 06:35:00+00:00,3,3.0346281686316137,25.268091825520166,2.633554234744805,21.658149779394364,2.0
20D,GC,rich,2020-03-17 09:35:00+00:00,2020-03-20 20:35:00+00:00,81,10.466879581563916,115.4944071937586,3.7362456445420285,54.00747142370231,83.0
20D,GC,rich,2020-03-22 22:35:00+00:00,2020-03-22 23:35:00+00:00,2,3.195207138641189,49.10624521648423,2.7916313242584634,44.31166283683972,1.0
20D,GC,rich,2020-03-24 12:35:00+00:00,2020-03-24 12:35:00+00:00,1,2.951922128500474,58.4236540047494,2.951922128500474,58.4236540047494,0.0
20D,GC,rich,2020-03-24 15:35:00+00:00,2020-03-24 18:35:00+00:00,4,3.291464511681446,69.24861999975714,2.643265551443284,57.23838646974249,3.0
20D,GC,rich,2020-05-01 00:35:00+00:00,2020-05-01 01:35:00+00:00,2,2.675335429114033,23.18938678080873,2.547357341544298,22.144700007999475,1.0
20D,GC,cheap,2020-05-07 04:35:00+00:00,2020-05-07 05:35:00+00:00,2,2.679659187170234,25.15125605764971,-2.679659187170234,-25.15125605764971,1.0
20D,GC,cheap,2020-05-11 04:35:00+00:00,2020-05-11 04:35:00+00:00,1,2.502815701369153,30.238308759107085,-2.502815701369153,-30.238308759107085,0.0
20D,GC,rich,2020-05-14 13:35:00+00:00,2020-05-14 13:35:00+00:00,1,3.224510311760222,37.77159923770158,3.224510311760222,37.77159923770158,0.0
20D,GC,rich,2020-05-14 15:35:00+00:00,2020-05-14 18:35:00+00:00,4,2.803887210706882,33.0850277726695,2.803887210706882,33.0850277726695,3.0
20D,GC,cheap,2020-05-20 19:35:00+00:00,2020-05-20 22:35:00+00:00,3,2.5986472362438953,36.66206070994363,-2.5986472362438953,-36.66206070994363,3.0
20D,GC,cheap,2020-05-21 01:35:00+00:00,2020-05-21 01:35:00+00:00,1,2.504007772004258,35.08077146555471,-2.504007772004258,-35.08077146555471,0.0
20D,GC,rich,2020-06-05 18:35:00+00:00,2020-06-05 18:35:00+00:00,1,2.626760243944442,22.043438705494808,2.626760243944442,22.043438705494808,0.0
20D,GC,rich,2020-06-10 01:35:00+00:00,2020-06-10 04:35:00+00:00,4,2.7292112148382994,26.963078731188396,2.7292112148382994,26.94347393405588,3.0
20D,GC,rich,2020-06-10 09:35:00+00:00,2020-06-10 09:35:00+00:00,1,2.565550671433615,25.418451748629888,2.565550671433615,25.418451748629888,0.0
20D,GC,rich,2020-06-11 16:35:00+00:00,2020-06-12 20:35:00+00:00,28,3.506900741408916,44.73202282301993,3.4114138743377493,43.81728508855863,28.0
20D,GC,rich,2020-06-14 22:35:00+00:00,2020-06-15 19:35:00+00:00,22,3.9455783545147027,49.44763798738363,2.648870932152522,39.793150300833425,21.0
20D,GC,rich,2020-07-14 12:20:00+00:00,2020-07-15 03:20:00+00:00,15,4.407482735643075,22.037413678215376,2.634898612511053,13.174493062555266,15.0
20D,GC,rich,2020-07-15 05:20:00+00:00,2020-07-15 11:20:00+00:00,7,3.9457784201437587,19.728892100718795,3.4541503053343736,17.27075152667187,6.0
20D,GC,rich,2020-07-15 14:20:00+00:00,2020-07-16 17:20:00+00:00,27,4.447333998838065,22.23666999419033,2.6582321483296245,13.291160741648122,27.0
20D,GC,rich,2020-07-17 03:20:00+00:00,2020-07-17 05:20:00+00:00,3,2.8979032865328973,14.489516432664487,2.650226352679988,13.25113176339994,2.0
20D,GC,rich,2020-07-17 08:20:00+00:00,2020-07-17 12:20:00+00:00,5,3.349398028586241,16.746990142931203,3.349398028586241,16.746990142931203,4.0
20D,GC,rich,2020-07-17 14:20:00+00:00,2020-07-17 14:20:00+00:00,1,2.826789505168745,14.133947525843725,2.826789505168745,14.133947525843725,0.0
20D,GC,rich,2020-07-17 16:20:00+00:00,2020-07-17 20:20:00+00:00,5,3.122216247698658,15.611081238493291,3.122216247698658,15.611081238493291,4.0
20D,GC,rich,2020-07-19 22:20:00+00:00,2020-07-19 22:20:00+00:00,1,3.0158739586285503,15.079369793142751,3.0158739586285503,15.079369793142751,0.0
20D,GC,rich,2020-07-22 01:20:00+00:00,2020-07-22 02:20:00+00:00,2,2.9833507874798366,14.916753937399182,2.5387801035558617,12.693900517779309,1.0
20D,GC,rich,2020-07-22 07:20:00+00:00,2020-07-22 07:20:00+00:00,1,2.8222405252806526,14.111202626403262,2.8222405252806526,14.111202626403262,0.0
20D,GC,rich,2020-07-22 13:20:00+00:00,2020-07-23 10:20:00+00:00,21,5.894060187252482,29.470300936262408,3.179031574548463,15.895157872742317,21.0
20D,GC,rich,2020-07-23 12:20:00+00:00,2020-07-24 20:20:00+00:00,32,6.6040723309431595,33.64381836893304,5.979210329301651,33.01469786843565,32.0
20D,GC,rich,2020-07-26 22:20:00+00:00,2020-07-28 00:20:00+00:00,26,4.166927575240785,47.86255947445292,2.6113965435782402,41.31213365903649,26.0
20D,GC,rich,2020-07-28 09:20:00+00:00,2020-07-28 09:20:00+00:00,1,2.7119124897441194,42.914849302934925,2.7119124897441194,42.914849302934925,0.0
20D,GC,rich,2020-07-28 11:20:00+00:00,2020-07-31 20:20:00+00:00,79,5.330104338281111,115.47751630159283,3.6209168297634564,85.3153825593304,81.0
20D,GC,rich,2020-08-02 22:15:00+00:00,2020-08-04 08:15:00+00:00,34,4.0533345509584064,94.7141060410839,2.5910918718190534,86.67029878815067,34.0
20D,GC,rich,2020-08-31 07:15:00+00:00,2020-08-31 07:15:00+00:00,1,2.540374338713947,56.96989666466772,2.540374338713947,56.96989666466772,0.0
20D,GC,rich,2020-08-31 09:15:00+00:00,2020-08-31 10:15:00+00:00,2,2.622022070400116,58.80091139591412,2.5454765364240313,57.08431746945878,1.0
20D,GC,rich,2020-09-16 12:15:00+00:00,2020-09-16 13:15:00+00:00,2,2.6292371432287758,13.157519706024743,2.6292371432287758,13.146185716143878,1.0
20D,GC,rich,2020-09-16 15:15:00+00:00,2020-09-16 16:15:00+00:00,2,2.86411226342137,14.32056131710685,2.597776614588085,13.049105312078067,1.0
20D,GC,rich,2020-09-16 18:15:00+00:00,2020-09-16 18:15:00+00:00,1,2.573998644850334,13.057026339902471,2.573998644850334,13.057026339902471,0.0
20D,GC,rich,2020-09-17 01:15:00+00:00,2020-09-17 01:15:00+00:00,1,2.5162327766747317,12.895600554051036,2.5162327766747317,12.895600554051036,0.0
20D,GC,rich,2020-09-17 05:15:00+00:00,2020-09-17 07:15:00+00:00,3,2.8816231494336026,15.094969348913036,2.7215447367716488,14.256421555795189,2.0
20D,GC,rich,2020-09-17 10:15:00+00:00,2020-09-18 20:15:00+00:00,34,4.366520456014816,24.427201704828096,3.5963626373344004,22.04885361074847,34.0
20D,GC,rich,2020-09-20 22:15:00+00:00,2020-09-21 00:15:00+00:00,3,3.898595724724011,23.52877403217619,3.0500402416691372,18.40757870331823,2.0
20D,GC,rich,2020-09-21 14:15:00+00:00,2020-09-21 14:15:00+00:00,1,3.2340252990296934,21.223715451974886,3.2340252990296934,21.223715451974886,0.0
20D,GC,rich,2020-09-22 08:15:00+00:00,2020-09-23 00:15:00+00:00,16,3.8716976384853017,28.695443318894053,2.744463784769942,22.533147409587787,16.0
20D,GC,rich,2020-09-23 06:15:00+00:00,2020-09-23 06:15:00+00:00,1,2.7285740834814542,21.827901975277207,2.7285740834814542,21.827901975277207,0.0
20D,GC,cheap,2020-10-13 20:15:00+00:00,2020-10-15 06:15:00+00:00,33,3.8324037044820036,28.804328555295122,-2.677674795914473,-20.038113796361596,34.0
20D,GC,rich,2020-10-27 03:15:00+00:00,2020-10-27 03:15:00+00:00,1,2.63481519401455,29.596813950393823,2.63481519401455,29.596813950393823,0.0
20D,GC,rich,2020-10-28 14:15:00+00:00,2020-10-28 15:15:00+00:00,2,2.7162203989827947,35.848608295337705,2.543314152491121,34.30309965299026,1.0
20D,GC,rich,2020-10-29 13:15:00+00:00,2020-10-29 13:15:00+00:00,1,2.524274547526515,40.79258009344012,2.524274547526515,40.79258009344012,0.0
20D,GC,cheap,2020-11-13 14:15:00+00:00,2020-11-13 14:15:00+00:00,1,2.503266959352528,37.27568388048833,-2.503266959352528,-37.27568388048833,0.0
20D,GC,cheap,2020-12-01 07:30:00+00:00,2020-12-01 11:30:00+00:00,5,2.8299668381201375,49.07781131677692,-2.512925007186202,-43.49357718572816,4.0
20D,GC,cheap,2021-01-05 02:45:00+00:00,2021-01-06 10:45:00+00:00,32,4.691134299000371,23.455671495001855,-3.108607880012491,-15.543039400062455,32.0
20D,GC,rich,2021-01-08 14:45:00+00:00,2021-01-08 21:45:00+00:00,8,5.399562811595852,26.997814057979262,4.731950034292241,23.659750171461205,7.0
