feature,root,horizon,spearman_ic,pvalue,observations
rank_turnover_l1,ALI,50,-0.001168179646066471,0.9269982825960307,6154
GC_share_velocity,GC,1,0.00930490956520705,0.4637324465364496,6203
GC_share_velocity,GC,2,-0.007400029812893349,0.5601199079625923,6202
GC_share_velocity,GC,5,-0.005180251519312859,0.683434462824329,6199
GC_share_velocity,GC,10,0.0007225509720749047,0.9546609282434854,6194
GC_share_velocity,GC,20,0.0043242919681194805,0.7338653360295931,6184
GC_share_velocity,GC,50,0.004290053964014002,0.7365112599845078,6154
GC_share_velocity,SI,1,0.013458664851923336,0.28922328435392625,6203
GC_share_velocity,SI,2,0.010157102701799498,0.423850183286783,6202
GC_share_velocity,SI,5,0.009110490662218473,0.4732672792134853,6199
GC_share_velocity,SI,10,0.019539677163438567,0.12413482903033446,6194
GC_share_velocity,SI,20,0.009028753806022003,0.47777991322326874,6184
