signal,root,horizon,mechanism,beta,tstat,correlation,sign_agreement,observations
GC_abs_signed_notional_share,SI,20,mean_reversion,-0.0013660832315117836,-0.9634930631336842,-0.0122532554175632,0.4611901681759379,6184
GC_abs_signed_notional_share,SI,50,momentum,0.00029586376898700656,0.13800296969563003,0.0017594608044657692,0.4379265518362041,6154
GC_abs_signed_notional_share,HG,1,mean_reversion,-0.0004713736440997556,-0.5208288161988617,-0.00661385455482962,0.4791230049975818,6203
GC_abs_signed_notional_share,HG,2,mean_reversion,-0.0006497983915816921,-0.7089836244265854,-0.009003736058012789,0.48855207997420186,6202
GC_abs_signed_notional_share,HG,5,mean_reversion,-0.0010484862830815213,-1.1002369928843907,-0.013975040705280304,0.49524116793031137,6199
GC_abs_signed_notional_share,HG,10,mean_reversion,-0.0003894944435792551,-0.3822890706347794,-0.00485815406253146,0.49015175976751696,6194
GC_abs_signed_notional_share,HG,20,mean_reversion,-0.0008918000999429996,-0.809324555980122,-0.010292839742493133,0.48205045278137126,6184
GC_abs_signed_notional_share,HG,50,mean_reversion,-0.0005767022249732243,-0.4200007159653446,-0.005354706124692216,0.4723756906077348,6154
GC_abs_signed_notional_share,PL,1,mean_reversion,-3.372676236565354e-05,-0.057360085856989866,-0.0007284148848307126,0.48621634692890536,6203
GC_abs_signed_notional_share,PL,2,momentum,0.00046224332842682094,0.7390130529477745,0.009385061815373436,0.4814575943244115,6202
GC_abs_signed_notional_share,PL,5,mean_reversion,-0.0004906335645238533,-0.6621239585302858,-0.008410720348340592,0.47378609453137605,6199
GC_abs_signed_notional_share,PL,10,mean_reversion,-0.0005126789915331011,-0.5615098716655921,-0.007135606053073481,0.47077817242492737,6194
GC_abs_signed_notional_share,PL,20,mean_reversion,-0.00017394231171900888,-0.14522271595925476,-0.001847010283875584,0.4576326002587322,6184
GC_abs_signed_notional_share,PL,50,mean_reversion,-0.0010362566199927513,-0.5753396752757818,-0.00733507361755082,0.44020149496262595,6154
GC_abs_signed_notional_share,PA,1,mean_reversion,-5.182986151100355e-05,-0.07404113769480476,-0.0009402471500685725,0.42479445429630824,6203
GC_abs_signed_notional_share,PA,2,momentum,0.0004666051063262105,0.5977427911584395,0.007591122309868678,0.44276039987100935,6202
GC_abs_signed_notional_share,PA,5,momentum,7.023820977169691e-05,0.079674231202297,0.0010121081243722198,0.4560412969833844,6199
GC_abs_signed_notional_share,PA,10,momentum,0.0003247648289976595,0.3063550860451496,0.003893196548115321,0.47142395866968034,6194
GC_abs_signed_notional_share,PA,20,mean_reversion,-6.689374430798968e-05,-0.050098632421791675,-0.0006371787480457324,0.4650711513583441,6184
GC_abs_signed_notional_share,PA,50,momentum,0.0001704604167643939,0.08670014697121389,0.0011053794972449844,0.4657133571660709,6154
