signal,entry,target,horizon,events,direction,train_event_mean_bps,train_event_t,roundtrip_bps,event_gross_to_roundtrip_cost,screen_score
resid:PA,3.0,HG,50,2592,1.0,3.621644698903036,3.534977758215443,1.6007683688161451,2.2624414434059803,7.997680181704983
feat:PL_notional_share,2.0,GC,50,7235,1.0,2.0199547270522515,4.3488353034291745,1.1015763557651,1.8336947016707632,7.974436254336843
resid:PL,2.0,GC,20,20263,1.0,1.2669080134451773,6.877491014743463,1.1015763557651,1.1500864255253975,7.909709057729349
size:very_large_small_l1_distance,2.0,HG,50,5119,1.0,3.3231348526960107,3.7902053299022946,1.6007683688161451,2.075962342480348,7.868323535145469
resid:SI,3.0,HG,20,1986,-1.0,3.155847018118272,3.9837610623425257,1.6007683688161451,1.971457632219577,7.8538161512943425
feat:HG_abs_signed_notional_share,2.0,GC,50,6598,1.0,2.070090006811826,4.158590866798582,1.1015763557651,1.8792070072837075,7.814853097313922
resid:PA,3.0,GC,10,2592,-1.0,1.7669085830633162,4.871821784540976,1.1015763557651,1.6039819426190478,7.814314170061831
feat:GC_notional_share,3.0,SI,20,1390,-1.0,6.185541610668921,4.7105573520916195,3.739016638624893,1.6543231037730266,7.792783859213058
feat:SI_notional_share,2.0,GC,20,7938,1.0,1.5293831784311565,5.60899905328958,1.1015763557651,1.3883587555480195,7.78730294549514
anom:md_rolling,2.5,GC,50,4638,1.0,2.267580223103096,3.764479301061145,1.1015763557651,2.0584866507307593,7.749130388186626
resid:SI,2.5,PL,50,6849,1.0,5.542288102626148,6.973389645294776,5.126364894653202,1.0811341401792824,7.539169618300879
feat:GC_abs_signed_notional_share,1.5,GC,50,13863,1.0,1.7025804967698226,4.788726017810444,1.1015763557651,1.545585549162677,7.401385732027156
feat:contribution_velocity_l2,2.5,SI,50,4613,1.0,5.426000058342379,4.980111992313832,3.739016638624893,1.451183715603339,7.227057425126733
feat:hhi,2.0,GC,50,6413,1.0,2.13410069227813,3.723525433049271,1.1015763557651,1.9373152674431635,7.2136426701592695
resid:HG,1.5,SI,50,40769,1.0,3.239761279279983,8.306196149100822,3.739016638624893,0.8664741541432341,7.197104282439923
feat:SI_notional_share,1.5,GC,50,14911,1.0,1.5940668771640705,4.9607002712098165,1.1015763557651,1.4470779704207715,7.178520080328072
feat:SI_abs_signed_notional_share,2.5,GC,20,5082,1.0,1.6483682902026853,4.749769932808485,1.1015763557651,1.4963722501630956,7.107423922113648
feat:PA_abs_signed_notional_share,3.0,HG,20,3261,-1.0,3.68463550120039,3.0858411930946827,1.6007683688161451,2.301791797601159,7.102963946965115
feat:GC_abs_signed_notional_share,2.5,GC,50,4730,1.0,2.1802783785294375,3.5778148428040097,1.1015763557651,1.979234909245238,7.081336035693459
feat:SI_notional_share,3.0,HG,50,2776,1.0,3.8849632334970168,2.9067907389856207,1.6007683688161451,2.4269365319669314,7.054596635227356
feat:HG_notional_share,1.5,GC,50,10389,1.0,1.7262185683161522,4.49620510855475,1.1015763557651,1.5670439541317196,7.045751031896873
feat:max_share,2.5,SI,20,1824,-1.0,5.53984196585878,4.720757985618536,3.739016638624893,1.4816307337685934,6.994420118175938
resid:PA,2.0,PL,50,20167,1.0,4.291686118929848,8.319253650965194,5.126364894653202,0.8371792112196453,6.9647062094511965
resid:PA,3.0,SI,50,2592,-1.0,6.009608251215224,4.28764624604163,3.739016638624893,1.6072697267871459,6.891404010435263
feat:max_share,2.5,HG,20,1824,1.0,4.830400390417173,2.266050457936087,1.6007683688161451,3.0175511238952804,6.837923106148454
resid:PL,3.0,PA,50,2672,1.0,12.421381431733286,6.151208075607991,11.187768040275966,1.1102644769730934,6.829467816817575
feat:HG_notional_share,2.5,HG,20,4222,-1.0,3.9321051161014444,2.7536142033070026,1.6007683688161451,2.4563860660299333,6.763939560225437
feat:GC_notional_share,2.0,SI,50,6747,-1.0,4.954407947015399,5.078762218327965,3.739016638624893,1.3250564054289669,6.729646409046099
size:large_small_l1_distance,1.5,GC,50,16495,1.0,1.5762507260078664,4.68256123724071,1.1015763557651,1.430904646562681,6.700298632182029
resid:PA,3.0,SI,20,2592,-1.0,4.95373073511858,5.031299323312124,3.739016638624893,1.3248752851071628,6.665844125432626
feat:SI_abs_signed_notional_share,2.0,SI,20,7867,1.0,3.7566446264943107,6.582667477615713,3.739016638624893,1.0047146053556748,6.613702156960306
feat:SI_abs_signed_notional_share,2.5,SI,20,5082,1.0,4.1810249429487385,5.857666799845285,3.739016638624893,1.1182151209913855,6.5501315893162175
resid:PA,2.0,GC,20,20167,1.0,1.1302810978403268,6.339818146239816,1.1015763557651,1.0260578778084701,6.505020352822455
resid:PL,3.0,HG,20,2672,-1.0,2.8042313375790098,3.6875038268198437,1.6007683688161451,1.751803316586578,6.4597814337487005
feat:contribution_velocity_l2,2.0,SI,50,7611,1.0,4.560035389573663,5.2942184636748895,3.739016638624893,1.2195814649411987,6.456730709647364
resid:HG,2.5,GC,50,7533,1.0,1.8327278902027466,3.8685236987435268,1.1015763557651,1.6637320514471512,6.436186869382489
resid:HG,2.5,SI,20,7533,1.0,3.6404027566204915,6.5949341036031415,3.739016638624893,0.9736257172579289,6.420997446889385
resid:HG,3.0,GC,20,2768,-1.0,1.9177819348176162,3.6796922579245477,1.1015763557651,1.7409432626080836,6.406135444904868
feat:GC_notional_share,3.0,HG,20,1390,1.0,5.781121222360992,1.7734884342809198,1.6007683688161451,3.6114664276109125,6.404893940161784
resid:PL,2.5,HG,50,8043,1.0,2.8297905882690046,3.6084551008072743,1.6007683688161451,1.7677701804926267,6.378919324853615
feat:hhi,2.5,GC,20,1373,1.0,2.171579868365753,3.1983312313063266,1.1015763557651,1.9713384887037468,6.3049934558974075
feat:SI_notional_share,1.5,SI,50,14911,1.0,3.962402423679734,5.941731199297622,3.739016638624893,1.0597445282129037,6.296717126567549
resid:HG,1.5,GC,50,40769,1.0,1.1918487858423674,5.7991842078397795,1.1015763557651,1.0819484092998426,6.2744181289090175
resid:GC,3.0,SI,10,1822,-1.0,4.282164314171106,5.409690873039466,3.739016638624893,1.1452648458248016,6.195528783671381
resid:PA,3.0,PA,50,2592,-1.0,13.221646930996691,5.236344855323073,11.187768040275966,1.1817948748489209,6.188285512962321
resid:GC,3.0,HG,50,1822,1.0,3.4931660636532325,2.806131906020695,1.6007683688161451,2.1821808399653837,6.1234872797339035
resid:GC,3.0,SI,20,1822,-1.0,4.92296221773535,4.635018101322086,3.739016638624893,1.3166462451330196,6.102679179229303
resid:SI,2.0,GC,20,17932,1.0,1.1232607043163443,5.980772784300213,1.1015763557651,1.019684834771334,6.098503308364054
resid:GC,2.0,SI,50,20389,-1.0,3.475352916202893,6.53470269672155,3.739016638624893,0.9294831374382522,6.0738959647749535
resid:PL,2.5,GC,10,8043,1.0,1.1582349556437102,5.7624289357395995,1.1015763557651,1.0514341103838036,6.058814341699254
anom:md_ewma,2.5,GC,50,4589,1.0,2.009772478845497,3.299133000102254,1.1015763557651,1.8244513585711535,6.019107684143483
feat:SI_abs_signed_notional_share,1.5,SI,20,12489,1.0,3.182798895317373,7.056991187062816,3.739016638624893,0.8512395645524377,6.0071901051257415
resid:PL,2.5,SI,20,8043,1.0,3.537209512279011,6.324335560720638,3.739016638624893,0.9460266840588062,5.982990199383736
feat:HG_notional_share,3.0,GC,50,2759,1.0,2.219150660442341,2.922267870752731,1.1015763557651,2.0145227780429527,5.886975189174456
feat:GC_notional_share,2.5,HG,20,3007,1.0,4.176870205246852,2.2425752213428862,1.6007683688161451,2.6092908172191542,5.851530931973206
feat:GC_notional_share,2.0,SI,20,6747,-1.0,3.6085472662380083,5.9953694775718915,3.739016638624893,0.9651059663551357,5.786166853308106
size:large_small_l1_distance,2.5,GC,50,6250,1.0,1.9061028003781644,3.3257891674825593,1.1015763557651,1.7303410611552936,5.754749557240552
feat:abs_complex_signed_notional_ratio,2.0,GC,50,7831,1.0,1.7039393548216237,3.692228818961266,1.1015763557651,1.5468191069135218,5.711210084266033
size:HG_large_minus_small_share,2.0,GC,50,9560,1.0,1.6607614145333196,3.7743457744177267,1.1015763557651,1.507622604499202,5.690289006708211
resid:GC,3.0,SI,50,1822,-1.0,5.848532266378217,3.6105638456062596,3.739016638624893,1.564189954642498,5.647607697892698
feat:SI_notional_share,3.0,SI,10,2776,1.0,3.9394990181441685,5.275669298649602,3.739016638624893,1.053619012402418,5.558545476204951
resid:PL,1.5,PL,50,41593,1.0,3.1607758596645907,8.960834190744881,5.126364894653202,0.6165725469447717,5.5250043597373635
resid:PL,2.5,PL,20,8043,1.0,3.7588873852844618,7.4341585059548,5.126364894653202,0.7332461622474399,5.451068194030518
feat:PA_abs_signed_notional_share,2.0,GC,50,6815,1.0,1.684470225100053,3.509543318704889,1.1015763557651,1.529145225643577,5.366601409986895
size:very_large_small_l1_distance,1.5,GC,50,19645,1.0,1.350765499261252,4.348434254961705,1.1015763557651,1.2262114125743717,5.332099710263378
feat:max_share,2.5,SI,50,1824,-1.0,5.9115653251514715,3.3343371530651735,3.739016638624893,1.5810481462114012,5.2717475746974936
feat:GC_notional_share,2.5,HG,50,3007,1.0,4.243312989839537,1.9884040375764156,1.6007683688161451,2.6507976247542278,5.270856699859278
feat:PA_abs_signed_notional_share,1.5,GC,50,10459,1.0,1.4936253514151858,3.886207190875206,1.1015763557651,1.3558981577611915,5.269301170785987
size:GC_large_minus_small_share,2.0,GC,50,10129,-1.0,1.578761580516094,3.655343641250242,1.1015763557651,1.4331839751767048,5.238779930403913
resid:SI,3.0,HG,10,1986,-1.0,2.1802267077573623,3.8131844432956776,1.6007683688161451,1.361987624336779,5.193510021082243
feat:SI_abs_signed_notional_share,3.0,SI,20,3354,1.0,4.125583010124209,4.673335970612226,3.739016638624893,1.1033871760574685,5.156498979381612
resid:PA,2.0,SI,20,20167,1.0,2.5087203942468483,7.67636190973189,3.739016638624893,0.6709572694411668,5.15051082619589
anom:md_robust_snapshot,1.5,GC,50,10193,1.0,1.4853604975768184,3.811964387887188,1.1015763557651,1.3483954060952599,5.140035268825813
feat:HG_abs_signed_notional_share,3.0,GC,50,2954,1.0,2.0558848306734285,2.7442008870101553,1.1015763557651,1.8663116904370316,5.121534196334724
size:large_small_l1_distance,2.0,GC,50,10061,1.0,1.5755022290396619,3.5708657212883423,1.1015763557651,1.4302251684999145,5.1071420279201885
size:HG_large_minus_small_share,1.5,GC,50,17255,1.0,1.3370529245637044,4.192223383251424,1.1015763557651,1.2137632743896851,5.0883667806282515
resid:PL,2.0,PL,20,20263,1.0,2.8558363599464323,9.092916813412215,5.126364894653202,0.5570879987347505,5.065554830245375
resid:PL,1.5,HG,50,41593,1.0,1.831114049102432,4.3771488186299,1.6007683688161451,1.1438969464749231,5.00700716789706
feat:abs_complex_signed_notional_ratio,3.0,GC,50,2440,1.0,2.127998601348436,2.5818966918345616,1.1015763557651,1.9317758503180968,4.987645677302192
feat:entropy_normalized,2.5,GC,20,2023,-1.0,1.7793278911394474,3.0750538678680712,1.1015763557651,1.6152560662974789,4.966999414265428
feat:SI_notional_share,2.5,SI,10,4730,1.0,3.2542411960704962,5.706847744936245,3.739016638624893,0.8703468078888561,4.9669367179129775
resid:SI,2.5,GC,10,6849,1.0,1.119736118934245,4.880601472090922,1.1015763557651,1.0164852514073182,4.961059414377268
feat:GC_abs_signed_notional_share,2.0,GC,50,8087,1.0,1.5879083848482614,3.437215559936447,1.1015763557651,1.4414873526814032,4.954702758088116
feat:abs_complex_signed_notional_ratio,2.5,GC,50,4310,1.0,1.8432564899249362,2.953582852816933,1.1015763557651,1.6732898089889576,4.942200087623107
feat:GC_notional_share,2.5,GC,50,3007,-1.0,1.9485047451603157,2.785375088429197,1.1015763557651,1.7688331226090828,4.926863715303766
feat:contribution_velocity_l2,1.5,GC,20,12911,1.0,1.0702577841401495,5.058459494972169,1.1015763557651,0.9715693138645862,4.914644020741911
resid:PL,3.0,GC,5,2672,1.0,1.1407648586837003,4.651317018911719,1.1015763557651,1.0355749310644762,4.816787301218528
resid:GC,2.0,HG,50,20389,-1.0,1.8194408917392044,4.215077414768761,1.6007683688161451,1.1366047250701108,4.79087690616248
feat:SI_abs_signed_notional_share,3.0,GC,20,3354,1.0,1.5016604341624564,3.5106506587767266,1.1015763557651,1.3631923255283362,4.7856920356554316
anom:md_ewma,1.5,SI,50,10693,1.0,3.624062865806276,4.8624489867623675,3.739016638624893,0.9692556134596679,4.712955975580699
feat:PA_abs_signed_notional_share,2.5,HG,20,4629,-1.0,2.6064778286061716,2.8917024992340963,1.6007683688161451,1.6282666995311776,4.70846288445396
feat:max_share,3.0,SI,50,433,-1.0,7.801845738940597,2.235341255678227,3.739016638624893,2.086603642879188,4.664271207176327
size:HG_large_minus_small_share,2.5,GC,50,5766,1.0,1.7313059522967544,2.964565466213892,1.1015763557651,1.5716622304354706,4.659295572901696
feat:PL_abs_signed_notional_share,1.5,SI,50,10888,1.0,3.5334785132476765,4.913287496356456,3.739016638624893,0.9450288283678759,4.643198326116276
resid:PA,1.5,PL,50,44665,1.0,2.8682237794460477,8.292610187889961,5.126364894653202,0.5595044126565405,4.639751992565016
feat:hhi,2.5,GC,10,1373,1.0,1.5608711652037903,3.263786380477154,1.1015763557651,1.4169432350603488,4.624600032499205
resid:PA,3.0,GC,5,2592,-1.0,1.1404058218509927,4.395437335743837,1.1015763557651,1.0352490010181126,4.550372110866522
feat:GC_notional_share,3.0,HG,50,1390,1.0,5.1105213684502155,1.4196716188026874,1.6007683688161451,3.192542698872619,4.532362261405192
anom:md_ewma,3.0,GC,50,3188,1.0,1.9034081725670728,2.594042107701378,1.1015763557651,1.727894904974663,4.482232141186947
resid:GC,3.0,GC,5,1822,-1.0,1.3390013882890288,3.677875043457061,1.1015763557651,1.2155320702748973,4.470575065785739
feat:GC_abs_signed_notional_share,1.5,GC,20,13863,1.0,1.0503100387579059,4.687622034834856,1.1015763557651,0.9534609500840393,4.46946455896852
resid:SI,1.5,HG,50,40816,1.0,1.498577350044725,4.734623092058145,1.6007683688161451,0.9361612705734584,4.43237076954759
feat:entropy_normalized,3.0,PL,50,467,-1.0,8.58324262177015,2.6383349566204894,5.126364894653202,1.674333138228703,4.417451647616873
size:very_large_small_l1_distance,1.5,HG,50,19645,1.0,1.8142581454539901,3.8828360544462277,1.6007683688161451,1.1333670634657356,4.400678496946604
feat:max_share,3.0,HG,20,433,1.0,5.574578393937645,1.2606058634636303,1.6007683688161451,3.4824391226947764,4.389983177224176
resid:PA,2.5,GC,50,7999,1.0,1.4313925703436832,3.282167660643927,1.1015763557651,1.299403861432292,4.264861332108912
feat:max_share,2.5,HG,50,1824,1.0,4.217286655396564,1.6186822916311683,1.6007683688161451,2.6345389736276936,4.264481583223301
size:PL_large_minus_small_share,1.5,GC,50,15453,1.0,1.2617960573504972,3.709649663682206,1.1015763557651,1.1454458429022076,4.249202785888356
feat:contribution_velocity_l2,3.0,SI,20,2811,1.0,3.666904383686625,4.332014549897907,3.739016638624893,0.9807135774167646,4.248465486651852
resid:PA,2.0,PA,50,20167,1.0,6.250823306196413,7.594314804852606,11.187768040275966,0.5587194231855226,4.243091187256522
feat:SI_notional_share,1.5,SI,20,14911,1.0,2.6092831927304205,6.060271793687462,3.739016638624893,0.6978527898955922,4.22917757875036
size:very_large_small_l1_distance,2.0,GC,50,5119,1.0,1.6153107564078604,2.8771079518124845,1.1015763557651,1.4663629515594914,4.218884508175037
feat:PL_abs_signed_notional_share,3.0,GC,50,3448,1.0,1.7705086375636991,2.619587957441462,1.1015763557651,1.6072500360939503,4.210332839149067
anom:md_rolling,1.5,SI,50,10778,1.0,3.398430044780671,4.626377042498541,3.739016638624893,0.9089101154763836,4.204960891934639
feat:HG_notional_share,2.0,HG,50,6507,-1.0,2.880023337685477,2.330179245894234,1.6007683688161451,1.7991505790531144,4.19234333954816
resid:HG,2.5,PL,20,7533,1.0,3.429858852809655,6.249568213440835,5.126364894653202,0.6690625664175793,4.181352147886451
resid:GC,2.0,GC,50,20389,1.0,1.154801726673933,3.984496534880395,1.1015763557651,1.0483174594573295,4.177017284662348
feat:abs_complex_signed_notional_ratio,1.5,GC,20,14136,1.0,1.0056354900125144,4.575348659044317,1.1015763557651,0.9129058414784604,4.176862517642197
feat:rank_turnover_l1,3.0,SI,50,1010,1.0,5.951535584909975,2.620867412247775,3.739016638624893,1.5917381921838107,4.171734756724736
size:SI_large_minus_small_share,2.0,SI,50,10126,1.0,3.5208361146009968,4.4175747350141235,3.739016638624893,0.9416476188498223,4.159798730317184
feat:distance_from_equal_weight,2.5,PL,50,1085,1.0,7.486571454330178,2.8470999484050274,5.126364894653202,1.4604054935961877,4.157920405468125
feat:PL_notional_share,1.5,HG,50,11389,1.0,2.241136955765671,2.9645855079998507,1.6007683688161451,1.4000382562675906,4.15053312517628
feat:PL_abs_signed_notional_share,2.0,SI,50,7156,1.0,3.694714907968049,4.143529618575991,3.739016638624893,0.9881515021358298,4.094435016740168
anom:md_rolling,2.0,SI,50,7034,1.0,3.7122199695014246,4.117122801218739,3.739016638624893,0.9928332308429301,4.087616332511095
feat:hhi,2.5,PL,50,1373,1.0,6.365397321086775,3.2733391213295575,5.126364894653202,1.241698055424397,4.064498821699516
anom:md_rolling,3.0,GC,50,3238,1.0,1.8075318433240648,2.4684102062022286,1.1015763557651,1.6408593320511526,4.050313922177237
feat:PL_abs_signed_notional_share,2.0,HG,50,7156,1.0,2.426803963859657,2.6589034468144197,1.6007683688161451,1.5160244362239679,4.030962598930795
size:SI_large_minus_small_share,2.5,SI,50,5307,1.0,4.060719218515677,3.7083937032055476,3.739016638624893,1.0860393549917706,4.027461505484896
anom:md_robust_snapshot,2.0,GC,50,6648,1.0,1.4646089518289813,3.027445322216522,1.1015763557651,1.3295573603808308,4.025162211303493
resid:SI,1.5,PL,20,40816,1.0,2.1382456931658727,9.620732373616189,5.126364894653202,0.4171075873658667,4.012880469051737
resid:GC,3.0,PA,50,1822,-1.0,9.645006194460278,4.6377064885323485,11.187768040275966,0.8621028036815077,3.9981797664156575
anom:md_robust_snapshot,3.0,GC,50,3210,1.0,1.7660188776187435,2.4878200533081665,1.1015763557651,1.603174276913519,3.988409115053272
size:SI_large_minus_small_share,3.0,HG,50,2816,1.0,2.903373973556687,2.1950302162821,1.6007683688161451,1.8137377212818675,3.9812091026243404
resid:PA,2.5,PL,50,7999,1.0,4.043346877186745,5.04521862625506,5.126364894653202,0.7887356753328183,3.979343920380998
feat:max_share,2.5,SI,10,1824,-1.0,3.5456971674325883,4.194926904176245,3.739016638624893,0.9482967074296299,3.9780353711383034
size:very_large_small_l1_distance,2.5,HG,50,1828,1.0,2.939440326066044,2.1649797588747255,1.6007683688161451,1.8362683716944754,3.9754838565803903
feat:HG_abs_signed_notional_share,3.0,HG,20,2954,-1.0,3.0683898296702834,2.0724011808814216,1.6007683688161451,1.9168231265960882,3.972426511098552
feat:GC_notional_share,2.5,SI,10,3007,-1.0,3.0735170442075823,4.825949417844595,3.739016638624893,0.8220121334731308,3.9669889769958493
anom:md_ewma,1.5,SI,20,10693,1.0,2.621799419617125,5.605500689012632,3.739016638624893,0.7012002547764404,3.93057851128517
resid:HG,3.0,PL,50,2768,1.0,5.488945073983178,3.663226696539749,5.126364894653202,1.0707285155818984,3.922321283025987
size:GC_large_minus_small_share,2.5,GC,50,4629,-1.0,1.6941278378598275,2.5452033927989595,1.1015763557651,1.5379123099307728,3.9142996290630876
feat:GC_abs_signed_notional_share,2.0,GC,20,8087,1.0,1.1265365178846796,3.820859471993353,1.1015763557651,1.0226585855705332,3.9074347432924967
size:SI_large_minus_small_share,1.5,SI,50,20816,1.0,2.842807640437195,5.133608215555643,3.739016638624893,0.7603089034347548,3.9031280330327593
feat:GC_notional_share,2.0,GC,50,6747,-1.0,1.4231479159844231,3.0134019426849723,1.1015763557651,1.2919194466514994,3.8930725703321225
feat:distance_from_equal_weight,2.0,HG,20,5790,1.0,2.3170883263707536,2.678049239812155,1.6007683688161451,1.4474850774846117,3.8764363113971028
resid:SI,1.5,PA,50,40816,1.0,4.58443094498484,9.417974147740312,11.187768040275966,0.40977171929922823,3.859219458835231
feat:contribution_velocity_l2,3.0,GC,20,2811,1.0,1.3643555241373582,3.10124675477936,1.1015763557651,1.2385483012566523,3.841043899909682
feat:contribution_velocity_l2,2.0,GC,20,7611,1.0,1.069191533783985,3.930956062941513,1.1015763557651,0.9706013824537637,3.8153913890560367
size:PL_large_minus_small_share,2.0,GC,50,9002,1.0,1.3825374275589888,3.037640878828705,1.1015763557651,1.2550536513637744,3.812402276505831
size:very_large_small_l1_distance,3.0,HG,20,555,-1.0,3.142743649144896,1.9331422923285706,1.6007683688161451,1.9632719576219044,3.7952840526216085
feat:max_share,3.0,PL,50,433,1.0,9.296828946113555,2.0725292129124404,5.126364894653202,1.813532422518371,3.758598924233191
resid:GC,3.0,PA,20,1822,-1.0,7.301981345331021,5.722703993015432,11.187768040275966,0.6526754325835044,3.7350683041886947
feat:SI_notional_share,2.5,HG,50,4730,1.0,2.611838297707867,2.280792014532593,1.6007683688161451,1.6316153845790087,3.7213753399363285
feat:abs_complex_signed_notional_ratio,2.0,GC,20,7831,1.0,1.1040120485205211,3.7131314454171136,1.1015763557651,1.0022110975264438,3.721341541171436
feat:PA_notional_share,2.0,GC,50,6493,1.0,1.398662701884404,2.8961205938892958,1.1015763557651,1.269692014143643,3.6771811900581834
resid:HG,1.5,SI,20,40769,1.0,1.8079085314806032,7.569261633656245,3.739016638624893,0.48352513674437725,3.6599282664676043
resid:PA,3.0,SI,10,2592,-1.0,3.0959724713057435,4.419695033326189,3.739016638624893,0.8280178374505326,3.6595863236856103
resid:GC,2.0,PA,20,20389,-1.0,4.294043867245963,9.470549074228702,11.187768040275966,0.3838159543340017,3.6349478309920853
feat:PA_abs_signed_notional_share,2.5,GC,50,4629,1.0,1.5200802043077257,2.628441008201329,1.1015763557651,1.3799136086685102,3.627021516799393
size:SI_large_minus_small_share,1.5,GC,50,20816,1.0,1.0696749699712942,3.6772419949235817,1.1015763557651,0.9710402409902411,3.5707499529300297
size:GC_large_minus_small_share,1.5,GC,50,22693,-1.0,1.046132468663898,3.742606667336208,1.1015763557651,0.9496685937283998,3.5542360106477098
feat:PL_notional_share,3.0,GC,50,3232,1.0,1.6562599426885987,2.3212962801874966,1.1015763557651,1.5035362133732828,3.4901530192305956
anom:md_rolling,1.5,SI,20,10778,1.0,2.4572901362984125,5.3018852357450985,3.739016638624893,0.6572022469528609,3.484410890017877
resid:SI,2.0,PL,20,17932,1.0,2.404808041071806,7.402395940155738,5.126364894653202,0.4691059045718772,3.4725076435059488
resid:HG,1.5,HG,50,40769,-1.0,1.4283307971896704,3.8796639508718753,1.6007683688161451,0.8922782490048815,3.4617397568113177
feat:contribution_velocity_l2,1.5,SI,20,12911,1.0,2.328312252331538,5.555603465298274,3.739016638624893,0.6227071118859281,3.459513788659342
feat:PL_notional_share,2.0,HG,50,7235,1.0,2.3305511070990956,2.3611054596929373,1.6007683688161451,1.4558952766056117,3.437522286334669
feat:SI_notional_share,1.5,GC,20,14911,1.0,0.8709680473739556,4.3422034534466585,1.1015763557651,0.7906560837256031,3.4331895772419245
feat:GC_notional_share,2.5,GC,20,3007,-1.0,1.2647593273779136,2.981957187713091,1.1015763557651,1.148135869800396,3.4236920094225125
feat:GC_abs_signed_notional_share,3.0,GC,50,2829,1.0,1.7139496554021452,2.1798708837711245,1.1015763557651,1.5559063576775132,3.391674966975592
feat:HG_abs_signed_notional_share,1.5,SI,50,10372,1.0,3.0610614811806003,4.120801564639905,3.739016638624893,0.8186808931415652,3.3736215053985568
anom:md_rolling,2.0,SI,20,7034,1.0,2.6534209795115,4.751320272958597,3.739016638624893,0.7096574409701891,3.3718097861375784
feat:PL_notional_share,2.5,SI,50,4801,1.0,3.6870265869450134,3.414564246591987,3.739016638624893,0.9860952606782194,3.3670856208456534
size:SI_large_minus_small_share,2.0,GC,50,10126,1.0,1.2467487053868098,2.953132759186244,1.1015763557651,1.131786007263092,3.342314334437238
feat:distance_from_equal_weight,2.5,HG,20,1085,1.0,3.543199381894894,1.5080214845398396,1.6007683688161451,2.213436653870967,3.337910028705391
feat:contribution_velocity_l2,2.5,SI,20,4613,1.0,2.9005949201289587,4.294840734393667,3.739016638624893,0.7757641113883135,3.331783305871235
resid:PL,1.5,GC,10,41593,1.0,0.5698256813395688,6.435088946255089,1.1015763557651,0.5172820552632471,3.3287560359206356
resid:PA,1.5,GC,20,44665,1.0,0.6661578906828545,5.5028050500454,1.1015763557651,0.6047314715829885,3.327719395748255
resid:SI,1.5,GC,20,40816,1.0,0.6758825585321331,5.421916095420867,1.1015763557651,0.613559427809885,3.3266677371396334
feat:max_share,2.0,HG,50,6686,1.0,2.4512738228536985,2.166392476717871,1.6007683688161451,1.531310757137554,3.317420103779944
anom:md_ewma,2.0,SI,50,6951,1.0,3.359276216420347,3.6774613613226768,3.739016638624893,0.8984384240814173,3.3039725900870494
resid:PA,1.5,SI,20,44665,1.0,1.6449249719828782,7.453462708474918,3.739016638624893,0.43993518375672064,3.2790404862767777
feat:max_share,2.0,HG,20,6686,1.0,2.1095224187055304,2.48754901794157,1.6007683688161451,1.317818654966075,3.278138500985941
feat:contribution_velocity_l2,2.5,GC,20,4613,1.0,1.1243901603920532,3.2074528349402067,1.1015763557651,1.0207101437023018,3.2738796440701736
feat:entropy_normalized,2.5,GC,10,2023,-1.0,1.201806454363836,2.990958966909275,1.1015763557651,1.0909878812069467,3.263099986085268
feat:HG_notional_share,2.0,GC,50,6507,1.0,1.3159846318881259,2.6953349224417975,1.1015763557651,1.1946376889817216,3.2199486827775967
feat:max_share,3.0,SI,20,433,-1.0,5.404998318052039,2.210459521608867,3.739016638624893,1.445566800162689,3.1953668975412777
size:large_small_l1_distance,3.0,GC,50,3764,1.0,1.621350685518443,2.168688774734986,1.1015763557651,1.4718459388067873,3.1919757656295564
size:PL_large_minus_small_share,2.5,GC,50,5784,1.0,1.4147635363772069,2.465049242335467,1.1015763557651,1.2843081906878646,3.165882932380355
anom:md_robust_snapshot,2.5,GC,50,4551,1.0,1.4356591299752821,2.4215709355582886,1.1015763557651,1.3032770016002613,3.1559777080567457
resid:HG,1.5,GC,20,40769,1.0,0.6619298269558537,5.239853872117509,1.1015763557651,0.6008932776122544,3.1485929674259525
feat:GC_notional_share,2.0,SI,10,6747,-1.0,2.2302114419815626,5.242654959112143,3.739016638624893,0.5964700501578332,3.127086666421833
resid:GC,3.0,PL,10,1822,-1.0,3.3445782524208307,4.786801465271614,5.126364894653202,0.6524268796997313,3.123037943729261
resid:PA,1.5,PA,50,44665,1.0,4.269965808190129,8.138608097705315,11.187768040275966,0.38166377715539435,3.1062119073576895
size:PL_large_minus_small_share,3.0,HG,50,3757,1.0,2.3277476558009007,2.1330065609243314,1.6007683688161451,1.4541439605796285,3.1016986084448397
size:SI_large_minus_small_share,2.5,SI,20,5307,1.0,2.9492955893979955,3.9287264641386086,3.739016638624893,0.7887891053843143,3.0989366329475736
resid:PA,3.0,PA,20,2592,-1.0,7.828599868399725,4.41763404801399,11.187768040275966,0.699746351570462,3.0912233076712408
resid:GC,3.0,PL,20,1822,-1.0,3.8972367442120395,4.053406116203077,5.126364894653202,0.7602339716934424,3.0815370306075565
size:SI_large_minus_small_share,2.0,SI,20,10126,1.0,2.4941196256911975,4.616187695889929,3.739016638624893,0.667052293890959,3.0792385915745975
feat:GC_notional_share,2.0,GC,20,6747,-1.0,0.9761741210861095,3.456310505619933,1.1015763557651,0.8861611053807592,3.0628479381992904
resid:SI,2.0,GC,10,17932,1.0,0.6727863284357415,4.968106623963135,1.1015763557651,0.6107487010906817,3.0342646674654965
