root,target_months,horizon,signal,decile,n,mean_excess_bp,median_excess_bp,mean_signal
SI,1,1m,funding_change_24h_pct_ann,4,2937,222.71303455045884,109.70781761224303,-0.4472269633736062
SI,1,1m,funding_change_24h_pct_ann,5,2936,215.86850939668986,96.50479744195714,-0.130634374256718
SI,1,1m,funding_change_24h_pct_ann,6,2934,225.2763430197833,91.40478736909255,0.1286715817081852
SI,1,1m,funding_change_24h_pct_ann,7,2936,210.5506772920973,120.65962380620773,0.44045110245467645
SI,1,1m,funding_change_24h_pct_ann,8,2936,180.4351505550986,94.77341338809724,0.9066780882511372
SI,1,1m,funding_change_24h_pct_ann,9,2936,155.4394905152695,110.99638564271964,1.847373882016113
SI,1,1m,funding_change_24h_pct_ann,10,2936,262.32836264839756,239.78817208868023,5.3129794492449935
SI,1,1m,funding_z_change_24h,1,2939,97.857946114961,15.83428139643006,-1.963842507089329
SI,1,1m,funding_z_change_24h,2,2947,277.5452761404326,298.98167750230795,-0.6788245312504024
SI,1,1m,funding_z_change_24h,3,2931,172.32524392115852,110.56857571871151,-0.35858423214098534
SI,1,1m,funding_z_change_24h,4,2936,268.4751394588761,255.05798636956268,-0.15743921317885065
SI,1,1m,funding_z_change_24h,5,3047,281.85326182316567,56.053672674675795,-0.03399044738727964
SI,1,1m,funding_z_change_24h,6,2829,200.50303793418144,119.87258436642348,0.03950004797315339
SI,1,1m,funding_z_change_24h,7,2923,129.1803367584273,20.070324360169888,0.15762025396626556
SI,1,1m,funding_z_change_24h,8,2942,188.17408079605298,141.48968162041194,0.30291678125740157
SI,1,1m,funding_z_change_24h,9,2943,183.77383772050837,171.29129489876598,0.6764985293568466
SI,1,1m,funding_z_change_24h,10,2922,176.19604730036588,51.16913650965202,2.034611252211594
SI,1,1m,abs_funding_z_126d,1,2943,-95.27247269926124,-87.29827155748961,0.05726745555655929
SI,1,1m,abs_funding_z_126d,2,2945,9.254207231834622,-82.28326658444435,0.17075008304340142
SI,1,1m,abs_funding_z_126d,3,2937,139.2547928518372,-22.885258384946187,0.2839236751755678
SI,1,1m,abs_funding_z_126d,4,2935,299.78742026244134,182.13268994648638,0.4046686703346639
SI,1,1m,abs_funding_z_126d,5,2942,324.3457516273114,385.3213273496214,0.514773603210783
SI,1,1m,abs_funding_z_126d,6,2932,258.21749172594474,222.45112653267964,0.6470695635854634
SI,1,1m,abs_funding_z_126d,7,2920,151.64010753799585,88.96083066005426,0.8068982330347159
SI,1,1m,abs_funding_z_126d,8,2958,83.29002516771781,-122.85754515309857,1.0458581620816971
SI,1,1m,abs_funding_z_126d,9,2919,397.0037930746192,452.7623664502748,1.3723323903914475
SI,1,1m,abs_funding_z_126d,10,2928,415.5444377981738,479.9683696220128,2.481921226394061
SI,1,1w,funding_pct_ann,1,4856,-15.507801077937575,11.487717103136,-0.6429671180781913
SI,1,1w,funding_pct_ann,2,4855,9.130292581043845,56.19757476931381,1.169974850046043
SI,1,1w,funding_pct_ann,3,4855,-19.977185621526747,73.48692311874196,2.0052448143612103
SI,1,1w,funding_pct_ann,4,4855,7.860408731178289,22.333120268850397,2.6006384795636373
SI,1,1w,funding_pct_ann,5,4856,24.120495678090343,4.352966161662981,3.057551006455938
SI,1,1w,funding_pct_ann,6,4854,88.68864985361255,29.598940024545893,3.6019638106275673
SI,1,1w,funding_pct_ann,7,4855,105.18752999704263,72.06841122875576,4.412587324509914
SI,1,1w,funding_pct_ann,8,4855,50.86771370706163,44.561040164731594,5.22663514326184
SI,1,1w,funding_pct_ann,9,4858,11.398219537262129,-11.927919529696712,5.878504598400022
SI,1,1w,funding_pct_ann,10,4852,51.59430183411237,45.74344221891936,7.884554619083648
SI,1,1w,funding_z_126d,1,4818,23.918182877834607,58.13163167693621,-1.703561890757751
SI,1,1w,funding_z_126d,2,4797,31.508965646546965,11.948653661603416,-0.7753583892752892
SI,1,1w,funding_z_126d,3,4795,46.71653725372227,55.64584531690159,-0.5014835844675763
SI,1,1w,funding_z_126d,4,4806,-19.721666606760547,4.8801307366362625,-0.2819625904171688
SI,1,1w,funding_z_126d,5,4806,-76.02179694719636,-37.7180011224855,-0.08215098774446317
SI,1,1w,funding_z_126d,6,4808,116.4943680766406,79.76227002328253,0.1455254734711728
SI,1,1w,funding_z_126d,7,4794,65.36860428436349,62.44562453013994,0.3972822650445296
SI,1,1w,funding_z_126d,8,4811,91.7387411954786,86.74987720379035,0.6320959554478638
SI,1,1w,funding_z_126d,9,4800,32.95530171809606,16.448465077647338,0.998678813206102
SI,1,1w,funding_z_126d,10,4793,-37.001819930872514,-18.288699387675937,2.003540430441699
SI,1,1w,funding_change_24h_pct_ann,1,4853,34.03716088446271,44.24260763751964,-4.788841930814355
SI,1,1w,funding_change_24h_pct_ann,2,4853,21.567832057352536,27.567627443310208,-1.571818441724559
SI,1,1w,funding_change_24h_pct_ann,3,4852,37.365536538256165,25.293390744028255,-0.7673982484525954
SI,1,1w,funding_change_24h_pct_ann,4,4853,21.58997788062198,34.39498625160185,-0.37357382485192303
SI,1,1w,funding_change_24h_pct_ann,5,4856,46.920482216298986,33.377237039675116,-0.10700641827489914
SI,1,1w,funding_change_24h_pct_ann,6,4849,25.658510861629566,21.85657836072742,0.10517741554055977
SI,1,1w,funding_change_24h_pct_ann,7,4853,32.517833668302536,16.83769259089737,0.3665636147642954
SI,1,1w,funding_change_24h_pct_ann,8,4852,37.95640351117862,43.28411332657939,0.7586066388566709
SI,1,1w,funding_change_24h_pct_ann,9,4853,25.48259191720726,30.439755187903597,1.5552291067030892
SI,1,1w,funding_change_24h_pct_ann,10,4853,23.692587021383037,37.05618309642135,4.8297774094879005
SI,1,1w,funding_z_change_24h,1,4807,67.9128471611613,48.55778457303561,-1.8927059751599615
SI,1,1w,funding_z_change_24h,2,4811,-18.09470167684894,0.16253155098550032,-0.633924704414063
SI,1,1w,funding_z_change_24h,3,4801,28.499183938412088,27.28288897049725,-0.31610911815467946
SI,1,1w,funding_z_change_24h,4,4810,77.64191521214201,86.99371207477748,-0.14210222295833572
SI,1,1w,funding_z_change_24h,5,5076,56.743637478785566,67.73429423788657,-0.030378055976049093
SI,1,1w,funding_z_change_24h,6,4533,1.1022330824052762,-2.412126369702953,0.03368903705359068
SI,1,1w,funding_z_change_24h,7,4786,57.09348793140725,54.912907033926146,0.13968645818191094
SI,1,1w,funding_z_change_24h,8,4815,3.112486675674768,-14.404491193105702,0.2781315487531205
SI,1,1w,funding_z_change_24h,9,4786,-40.1277744450207,20.228006619218405,0.5968951114793118
SI,1,1w,funding_z_change_24h,10,4803,38.93911059241244,-15.342856817531663,1.9463146331137804
SI,1,1w,abs_funding_z_126d,1,4820,-22.773206901680645,-19.129844517945344,0.05354226135998573
SI,1,1w,abs_funding_z_126d,2,4803,33.11795507162487,29.118299678480966,0.1684244142040581
SI,1,1w,abs_funding_z_126d,3,4807,61.05008937936061,27.33475251522699,0.2805816751745254
SI,1,1w,abs_funding_z_126d,4,4802,9.628589154206484,45.792067700350344,0.39107654146501153
SI,1,1w,abs_funding_z_126d,5,4797,40.355748148515275,72.04575144725452,0.5053096539871205
SI,1,1w,abs_funding_z_126d,6,4804,101.11830042383143,78.76545024973501,0.6303151302890396
SI,1,1w,abs_funding_z_126d,7,4786,44.515957282498,48.06754994862234,0.7729562978111584
SI,1,1w,abs_funding_z_126d,8,4818,21.00120350438163,-24.665565239831917,0.9894839615153593
SI,1,1w,abs_funding_z_126d,9,4797,21.059397326236486,36.090555862022654,1.327781258175844
SI,1,1w,abs_funding_z_126d,10,4794,-32.89508559868141,16.972682820713807,2.410667741758296
SI,1,3d,funding_pct_ann,1,5339,-33.712659011355306,-6.2016122658266735,-0.6356410662468084
SI,1,3d,funding_pct_ann,2,5338,4.2777473479974155,22.711213145831678,1.1658407707441516
SI,1,3d,funding_pct_ann,3,5338,14.293298436168715,29.39225660209745,1.9979396592769578
SI,1,3d,funding_pct_ann,4,5338,-0.35931695318152534,21.10641806274208,2.5728079185402057
SI,1,3d,funding_pct_ann,5,5339,12.36715690885139,12.501678337657214,3.0137854549878993
SI,1,3d,funding_pct_ann,6,5339,29.104946628694425,5.702952342612673,3.5158071053694084
SI,1,3d,funding_pct_ann,7,5336,43.75428188550542,22.061297306687973,4.295479296473863
SI,1,3d,funding_pct_ann,8,5338,34.43600648121775,37.58408777687483,5.143896501505725
SI,1,3d,funding_pct_ann,9,5339,12.470784647841782,15.517110945928001,5.8288408424437
SI,1,3d,funding_pct_ann,10,5337,16.17563451669366,37.1225139162279,7.811324361989807
SI,1,3d,funding_z_126d,1,5280,12.683762030273414,29.33001869512757,-1.6898075890674893
SI,1,3d,funding_z_126d,2,5289,27.260258918987674,0.663623560250168,-0.7769100187293567
SI,1,3d,funding_z_126d,3,5281,47.15377605116171,38.31578518381506,-0.49139997982454037
SI,1,3d,funding_z_126d,4,5259,20.68956200335664,20.36457289191103,-0.26912739618810705
SI,1,3d,funding_z_126d,5,5288,-47.2092024305005,-3.3294240499303323,-0.06546084116174744
SI,1,3d,funding_z_126d,6,5278,34.074755940654825,25.93135256175545,0.16241034383093755
SI,1,3d,funding_z_126d,7,5265,37.93181896056787,47.09380784765108,0.4046779361699685
SI,1,3d,funding_z_126d,8,5286,19.485821368542005,34.176327822041834,0.6398322235070891
SI,1,3d,funding_z_126d,9,5261,-2.864617898170253,3.2828381772893724,1.007477377960401
SI,1,3d,funding_z_126d,10,5277,-35.904646456631085,-19.88602417434279,2.0001370995470786
SI,1,3d,funding_change_24h_pct_ann,1,5336,5.515941198538243,31.241332181738855,-4.7546407927298215
SI,1,3d,funding_change_24h_pct_ann,2,5336,8.615136052070188,9.795643627978448,-1.5668645439105577
SI,1,3d,funding_change_24h_pct_ann,3,5336,12.064419167489405,14.02060925036544,-0.7682533995723414
SI,1,3d,funding_change_24h_pct_ann,4,5335,10.930532644253534,25.51802689489196,-0.3728718009812699
SI,1,3d,funding_change_24h_pct_ann,5,5336,20.268328516191662,17.03756187612995,-0.10738449307257332
SI,1,3d,funding_change_24h_pct_ann,6,5335,6.781639602378511,14.494823917187126,0.10064534130265095
SI,1,3d,funding_change_24h_pct_ann,7,5336,16.745269901778794,12.368291452840293,0.3593665959329832
SI,1,3d,funding_change_24h_pct_ann,8,5335,13.204339399646303,17.516797681613767,0.7500431453176347
SI,1,3d,funding_change_24h_pct_ann,9,5336,24.392469668175757,20.78236518312082,1.55831718174695
SI,1,3d,funding_change_24h_pct_ann,10,5336,13.063629441649478,27.3030847998563,4.795536434752366
SI,1,3d,funding_z_change_24h,1,5294,29.52987175085724,36.51530485964895,-1.9439890688478065
SI,1,3d,funding_z_change_24h,2,5267,12.00203810365458,8.529280154462462,-0.6585340380802388
SI,1,3d,funding_z_change_24h,3,5274,13.047522933251258,1.4336658808491125,-0.32672333580562535
SI,1,3d,funding_z_change_24h,4,5276,40.139032328432506,60.202187726525516,-0.14748572287097367
SI,1,3d,funding_z_change_24h,5,5695,28.62142844766844,31.67371469299952,-0.029874687932833214
SI,1,3d,funding_z_change_24h,6,4872,-2.6238703271730044,14.714346461726176,0.033277028772491085
SI,1,3d,funding_z_change_24h,7,5263,4.067969964375225,6.919514470967471,0.1424558214692767
SI,1,3d,funding_z_change_24h,8,5271,-2.9169397651658544,3.280771197149939,0.284021536361304
SI,1,3d,funding_z_change_24h,9,5276,-25.823384510533646,-0.6068031997623228,0.6197804126071746
SI,1,3d,funding_z_change_24h,10,5274,14.567271643110905,14.767606244179484,2.000636821793374
SI,1,3d,abs_funding_z_126d,1,5279,-24.631563555186442,4.775621816675707,0.0532353791292779
SI,1,3d,abs_funding_z_126d,2,5290,12.193160627135727,14.88227393669468,0.1666192691919208
SI,1,3d,abs_funding_z_126d,3,5274,23.8647668610787,28.88864786476722,0.27993486368542086
SI,1,3d,abs_funding_z_126d,4,5263,28.694396462637414,36.86783992282452,0.3878792791405104
SI,1,3d,abs_funding_z_126d,5,5289,27.066138692018885,33.519309509432944,0.5038301771131907
SI,1,3d,abs_funding_z_126d,6,5282,60.724653580988196,44.83178936092549,0.6315112112102054
SI,1,3d,abs_funding_z_126d,7,5273,5.3552917674189455,-0.4010077883416453,0.7789756049390488
SI,1,3d,abs_funding_z_126d,8,5261,7.9375011471261185,1.5810073527870314,0.9939027816141479
SI,1,3d,abs_funding_z_126d,9,5279,10.680530895124285,17.14158563391412,1.3242228324073648
SI,1,3d,abs_funding_z_126d,10,5274,-38.733543303125614,-8.93464048736903,2.3986535712188912
SI,1,4h,funding_pct_ann,1,5790,-0.7999651061390332,-0.038861164561823404,-0.6883128652416574
SI,1,4h,funding_pct_ann,2,5789,-1.0528075696963721,-0.04890185112437215,1.1524557379409632
SI,1,4h,funding_pct_ann,3,5789,0.8104093890509397,-0.09999980011754014,1.9843703987726249
SI,1,4h,funding_pct_ann,4,5789,-0.2918151249175969,-0.11504198577682061,2.548900533605263
SI,1,4h,funding_pct_ann,5,5793,0.7961283699431226,-0.12402198395684132,2.9811207871987695
SI,1,4h,funding_pct_ann,6,5786,0.8753377105635947,-0.14771306657264754,3.461079704147939
SI,1,4h,funding_pct_ann,7,5789,-0.0034871982138301293,-0.15411563934437636,4.213731250674201
SI,1,4h,funding_pct_ann,8,5791,2.3065436393212635,1.6830902919870645,5.087350338685037
SI,1,4h,funding_pct_ann,9,5789,1.2990889254161246,-0.23170164885964067,5.801986954902829
SI,1,4h,funding_pct_ann,10,5788,1.5927057293108955,3.92441013685489,7.798228060309557
SI,1,4h,funding_z_126d,1,5749,3.711897994124863,3.240214269664399,-1.7690805723716787
SI,1,4h,funding_z_126d,2,5711,0.9374088057197947,2.668266292355956,-0.7775352361955765
SI,1,4h,funding_z_126d,3,5728,4.45493372180599,3.1747063412447325,-0.48370391529470486
SI,1,4h,funding_z_126d,4,5746,3.8503423601913407,1.7937998006798859,-0.25357176393552017
SI,1,4h,funding_z_126d,5,5727,-2.9788536179948952,-0.1251175692505873,-0.041486297920699404
SI,1,4h,funding_z_126d,6,5718,3.200838032955209,1.7597133925691903,0.18512824780540726
SI,1,4h,funding_z_126d,7,5732,3.0435514009270617,2.645718009759971,0.42299338205229126
SI,1,4h,funding_z_126d,8,5736,-2.7653536444977056,-1.965763515246266,0.6673222399392597
SI,1,4h,funding_z_126d,9,5705,-1.4516878891742178,-2.4456822566359606,1.0469725066383562
SI,1,4h,funding_z_126d,10,5724,-7.5332377149174965,-3.16704671867962,2.081143792805036
SI,1,4h,funding_change_24h_pct_ann,1,5787,-1.3999433805623787,-0.1396262272719197,-4.774909147352535
SI,1,4h,funding_change_24h_pct_ann,2,5787,-0.3766429200513488,0.0014714491445945292,-1.58514737909391
SI,1,4h,funding_change_24h_pct_ann,3,5787,-0.25660839150643683,-0.14328668084329227,-0.7751220206299091
SI,1,4h,funding_change_24h_pct_ann,4,5787,0.3004739817200725,-0.13988281738230848,-0.3731260938637819
SI,1,4h,funding_change_24h_pct_ann,5,5787,0.7301563859094505,-0.1370460109963604,-0.10557793889027228
SI,1,4h,funding_change_24h_pct_ann,6,5786,1.0063977721045065,1.750890415018742,0.1030174980360887
SI,1,4h,funding_change_24h_pct_ann,7,5787,1.254506674253167,0.6060981640832066,0.3679283500200133
SI,1,4h,funding_change_24h_pct_ann,8,5789,1.0691783449117631,1.3306554631503775,0.7716827636699308
SI,1,4h,funding_change_24h_pct_ann,9,5785,1.1563255903739014,1.4363356948911217,1.5992899687584488
SI,1,4h,funding_change_24h_pct_ann,10,5787,2.0546005959818117,2.6228984809207048,4.790495018240605
SI,1,4h,funding_z_change_24h,1,5735,2.0361634726795272,1.8338113648061314,-2.0327459342802086
SI,1,4h,funding_z_change_24h,2,5724,3.670193053602227,2.858622050060574,-0.6884558038780466
SI,1,4h,funding_z_change_24h,3,5724,6.688371285555522,3.9982827898040982,-0.33543562230913837
SI,1,4h,funding_z_change_24h,4,5722,4.9339948680019905,3.9796706886392808,-0.14946460882324783
SI,1,4h,funding_z_change_24h,5,6201,3.81778752157618,3.062246630532276,-0.02838029969134511
SI,1,4h,funding_z_change_24h,6,5245,-3.815719633623933,-3.0950565598578534,0.03391203102637918
SI,1,4h,funding_z_change_24h,7,5746,-0.7000384439838161,-0.12729486842623797,0.14797765960338022
SI,1,4h,funding_z_change_24h,8,5706,-2.890024521892626,-0.21916840572527865,0.2978338346294046
SI,1,4h,funding_z_change_24h,9,5743,-4.610814317153096,-3.247083669382013,0.6687798633155942
SI,1,4h,funding_z_change_24h,10,5706,-5.388295549574423,-1.848202699280868,2.097343329199671
SI,1,4h,abs_funding_z_126d,1,5738,-2.5925792307556903,-0.028191080531739746,0.053968146352147355
SI,1,4h,abs_funding_z_126d,2,5726,2.2255001525708646,1.173131315092394,0.1658280009781644
SI,1,4h,abs_funding_z_126d,3,5728,4.616344201952976,1.450180284082821,0.28080592374282926
SI,1,4h,abs_funding_z_126d,4,5741,2.5036123969035393,2.179652783576063,0.39190772952529457
SI,1,4h,abs_funding_z_126d,5,5709,4.811117248498017,2.9296707213724575,0.5107171585285463
SI,1,4h,abs_funding_z_126d,6,5741,-1.1961835396518254,-0.20265258837087036,0.6408881659110066
SI,1,4h,abs_funding_z_126d,7,5730,-2.13682754393074,-0.15734079582631874,0.7990327803938221
SI,1,4h,abs_funding_z_126d,8,5720,0.6212866953412226,-0.15958094939933312,1.0229673432920339
SI,1,4h,abs_funding_z_126d,9,5718,0.3725763474507864,-0.08397586531992879,1.372063132834772
SI,1,4h,abs_funding_z_126d,10,5725,-4.709704252481662,-0.19054832935253288,2.5170075653461197
SI,3,1d,funding_pct_ann,1,5693,-12.4677962804304,-5.385775613156187,0.4969945841323254
SI,3,1d,funding_pct_ann,2,5694,5.5683961549484025,8.715566889726423,1.5599473402168529
SI,3,1d,funding_pct_ann,3,5692,-8.831805436971408,1.916156406102317,2.243619890751079
SI,3,1d,funding_pct_ann,4,5693,-10.150040228892683,-0.6536725543132288,2.599764684935018
SI,3,1d,funding_pct_ann,5,5702,3.134210241514504,0.6594456806664136,2.9628154558182174
SI,3,1d,funding_pct_ann,6,5684,0.4254167245155938,-2.5831272185415672,3.3329368046632872
SI,3,1d,funding_pct_ann,7,5691,11.153974085575134,2.7380023540475964,4.013260855948615
SI,3,1d,funding_pct_ann,8,5692,16.79297639321877,14.094154670977474,4.888000858366601
SI,3,1d,funding_pct_ann,9,5693,8.123876013681391,6.811358228075517,5.434404017157514
SI,3,1d,funding_pct_ann,10,5693,8.169930553580846,8.639509167418177,6.062990942179661
SI,3,1d,funding_z_126d,1,5640,2.8225261544978113,11.061614694255896,-2.1726092357349867
SI,3,1d,funding_z_126d,2,5637,-7.108209366544413,8.155422225058604,-1.2038791584388824
SI,3,1d,funding_z_126d,3,5618,26.37247052197832,13.488774077841637,-0.7477954396814381
SI,3,1d,funding_z_126d,4,5644,0.7089721787577059,11.713906054198345,-0.36542723333388366
SI,3,1d,funding_z_126d,5,5620,14.232326526972653,4.921579930388029,-0.0018738417584483918
SI,3,1d,funding_z_126d,6,5650,-11.434217539800851,-0.8025266607331369,0.3359340925893428
SI,3,1d,funding_z_126d,7,5612,12.980143253290901,7.722144667215935,0.6432666275001214
SI,3,1d,funding_z_126d,8,5647,0.8103501188120125,-4.221718731177201,0.9454236248608587
SI,3,1d,funding_z_126d,9,5629,-9.16521210955791,-7.733601150934324,1.4107735933564798
SI,3,1d,funding_z_126d,10,5613,-14.592080542236102,-13.974176185070096,2.2738563910505762
SI,3,1d,funding_change_24h_pct_ann,1,5696,3.554476635040433,11.509711127580687,-1.3818941151756057
SI,3,1d,funding_change_24h_pct_ann,2,5685,3.8719453198975184,4.685143024213076,-0.5086922854060112
SI,3,1d,funding_change_24h_pct_ann,3,5690,-1.5531998862038365,-0.4560111809388129,-0.28807890584580137
SI,3,1d,funding_change_24h_pct_ann,4,5690,0.8885843681470857,1.552099882912177,-0.15202839127456647
SI,3,1d,funding_change_24h_pct_ann,5,5691,0.8047231130048323,-1.604518349276603,-0.0462496569678406
SI,3,1d,funding_change_24h_pct_ann,6,5690,4.8758571623465805,3.8170737556232006,0.047149452850105945
SI,3,1d,funding_change_24h_pct_ann,7,5696,2.461932629223491,1.8412972409996002,0.14997466625821912
SI,3,1d,funding_change_24h_pct_ann,8,5685,3.720215280694421,2.5810302295152616,0.2832748484109192
SI,3,1d,funding_change_24h_pct_ann,9,5691,0.6335184827527093,-0.0719156497975255,0.5032247869752555
SI,3,1d,funding_change_24h_pct_ann,10,5689,2.5138946572593097,9.201896049071488,1.3713607348433352
SI,3,1d,funding_z_change_24h,1,5630,26.772492959134187,23.22250881531611,-1.15355238462782
SI,3,1d,funding_z_change_24h,2,5649,12.857885863138529,7.9949347497858225,-0.43939148119563276
SI,3,1d,funding_z_change_24h,3,5624,38.29502543996932,30.598136117155548,-0.24544111294207782
SI,3,1d,funding_z_change_24h,4,5627,1.5781393419753218,-0.14885880341914132,-0.11873539129097214
SI,3,1d,funding_z_change_24h,5,5791,-2.3418527540183094,-0.24352679766128377,-0.030761054013578412
SI,3,1d,funding_z_change_24h,6,5468,3.6530306211544206,3.0744876713976845,0.03382737708444849
SI,3,1d,funding_z_change_24h,7,5617,0.8122256073788332,-6.671409602985174,0.11998376347385421
SI,3,1d,funding_z_change_24h,8,5640,-14.57704650964822,-6.402144964504749,0.23223278176239534
SI,3,1d,funding_z_change_24h,9,5615,-17.417724489434462,-6.073820083479143,0.42537927736865455
SI,3,1d,funding_z_change_24h,10,5625,-34.56167114962076,-20.511748648334834,1.148895436142664
SI,3,1d,abs_funding_z_126d,1,5651,13.770587846476449,4.749176635292224,0.09121625744773625
SI,3,1d,abs_funding_z_126d,2,5620,-0.9339427883313004,11.731995745007726,0.26329172687293717
SI,3,1d,abs_funding_z_126d,3,5629,-6.089649908423362,0.002103249597836096,0.43607261094289174
SI,3,1d,abs_funding_z_126d,4,5625,9.89666063495106,6.299146101421029,0.6084779834858772
SI,3,1d,abs_funding_z_126d,5,5654,12.322550266213048,2.210863163816916,0.7623078244424953
SI,3,1d,abs_funding_z_126d,6,5625,-1.969262144671952,-1.4545143862637486,0.9471441633600038
SI,3,1d,abs_funding_z_126d,7,5617,4.3617237217606215,5.992735492863755,1.1789253413343723
SI,3,1d,abs_funding_z_126d,8,5627,2.2637381698181978,4.654248749258963,1.4423471440211102
SI,3,1d,abs_funding_z_126d,9,5641,-16.456521533581153,-3.983971572276752,1.8051466654680055
SI,3,1d,abs_funding_z_126d,10,5621,-1.7152551166832997,-0.8063626422615902,2.6568494531353632
SI,3,1h,funding_pct_ann,1,5820,-0.81483013174009,-0.009468388178908377,0.4963085251332008
SI,3,1h,funding_pct_ann,2,5819,0.3902592785161112,-0.016505812096086533,1.5669736384258615
SI,3,1h,funding_pct_ann,3,5822,-0.02038626817249784,-0.02624963740657373,2.2477335613979172
SI,3,1h,funding_pct_ann,4,5817,-0.4953020793732787,-0.02982901227612784,2.6091441956453005
SI,3,1h,funding_pct_ann,5,5819,0.3209301320611911,-0.034311069734091856,2.974956685311636
SI,3,1h,funding_pct_ann,6,5822,0.08856911649704437,-0.038130187718086676,3.347422179729799
SI,3,1h,funding_pct_ann,7,5818,1.2777839928376453,-0.04226987859082761,4.036305477523636
SI,3,1h,funding_pct_ann,8,5818,0.3781626880387266,1.3260959115767719,4.890686671576788
SI,3,1h,funding_pct_ann,9,5819,0.4043966456926906,1.3039558475367512,5.434774768662064
SI,3,1h,funding_pct_ann,10,5820,-0.39251140040026417,-0.066042154148082,6.0806841386908275
SI,3,1h,funding_z_126d,1,5763,0.6062809832080125,-0.016116065196618883,-2.16040880282148
SI,3,1h,funding_z_126d,2,5763,-0.07698110152154465,0.0,-1.2006136337133748
SI,3,1h,funding_z_126d,3,5757,1.3268505249103455,-0.020323040023150347,-0.74496247003846
SI,3,1h,funding_z_126d,4,5764,0.9153374374964762,-0.025134457948283586,-0.36207690325484215
SI,3,1h,funding_z_126d,5,5746,-0.04656957621744398,-0.028680114079942396,0.004905518337822509
SI,3,1h,funding_z_126d,6,5755,0.35950723335933393,-0.031487207193621275,0.3408311265061214
SI,3,1h,funding_z_126d,7,5757,0.6963645349658633,-0.03069204384568645,0.6477525850278217
SI,3,1h,funding_z_126d,8,5759,-0.36934814710433167,-0.040743266821390636,0.9530929817301643
SI,3,1h,funding_z_126d,9,5760,-0.8042769309689648,-0.03978087284394576,1.4184637185754427
SI,3,1h,funding_z_126d,10,5753,-1.7325805488890096,-0.04516593700197523,2.2857139302429554
SI,3,1h,funding_change_24h_pct_ann,1,5817,0.034893587148419475,1.4444092919693816,-1.3887381793668785
SI,3,1h,funding_change_24h_pct_ann,2,5817,0.33225303215188506,-0.0329417247763252,-0.5129931262407854
SI,3,1h,funding_change_24h_pct_ann,3,5817,0.12959321604431706,-0.03021010266744199,-0.2901502962134383
SI,3,1h,funding_change_24h_pct_ann,4,5817,-0.22504748808827782,-0.035336418761615564,-0.15296366794089142
SI,3,1h,funding_change_24h_pct_ann,5,5817,0.7204150200911014,-0.03204371077007552,-0.046465801805928145
SI,3,1h,funding_change_24h_pct_ann,6,5817,-0.20984043344491857,-0.03809837609580501,0.048049939986121316
SI,3,1h,funding_change_24h_pct_ann,7,5817,-0.4156765964755197,-0.034087915691044614,0.15180132529925588
SI,3,1h,funding_change_24h_pct_ann,8,5817,0.29434472732442424,-0.031987693472336154,0.28666157402677156
SI,3,1h,funding_change_24h_pct_ann,9,5817,0.01128619903218036,-0.03113346473031468,0.5114847580428307
SI,3,1h,funding_change_24h_pct_ann,10,5817,0.46454148094768044,1.2158707166307106,1.404040761640159
SI,3,1h,funding_z_change_24h,1,5760,1.930715192648615,1.9039872610270263,-1.1674114587071438
SI,3,1h,funding_z_change_24h,2,5770,1.7281314801227154,-0.02405384812581529,-0.4413137508285618
SI,3,1h,funding_z_change_24h,3,5742,1.3726104210824608,-0.026470514432024483,-0.2459047822444038
SI,3,1h,funding_z_change_24h,4,5754,0.10415780177249606,-0.032381925960546655,-0.11822995402418919
SI,3,1h,funding_z_change_24h,5,6091,0.10984813313619572,-0.032032471214256716,-0.029258497720347682
SI,3,1h,funding_z_change_24h,6,5429,0.22671283121469923,-0.034085437207808295,0.03310953226198647
SI,3,1h,funding_z_change_24h,7,5753,-0.5071307487989883,-0.036568442789405166,0.11961736483818212
SI,3,1h,funding_z_change_24h,8,5761,-1.3535980339711702,-0.04288919592843685,0.23324307363170094
SI,3,1h,funding_z_change_24h,9,5753,-1.1970731051945027,-0.0344699050263392,0.42896614196176686
SI,3,1h,funding_z_change_24h,10,5740,-1.565719884355258,-0.03969786748112747,1.1872122021540732
SI,3,1h,abs_funding_z_126d,1,5765,-0.006925679586350568,-0.028577178942567328,0.09094949130390909
SI,3,1h,abs_funding_z_126d,2,5751,0.10191249605105539,-0.030780096636069138,0.26402215573112675
SI,3,1h,abs_funding_z_126d,3,5761,1.0093931173484219,-0.024252574222890032,0.4378059206066221
SI,3,1h,abs_funding_z_126d,4,5777,1.1704370310529988,-0.028099842805379294,0.6110505491190741
SI,3,1h,abs_funding_z_126d,5,5749,0.3601637538311747,-0.03515316475040684,0.764546987448863
SI,3,1h,abs_funding_z_126d,6,5758,-0.17781071671152046,-0.03021010266744199,0.9495279103745812
SI,3,1h,abs_funding_z_126d,7,5751,-0.05523502194606015,-0.031045266736680767,1.1831084334211652
SI,3,1h,abs_funding_z_126d,8,5770,0.01581032164762307,-0.030868449655711585,1.4451254496822996
SI,3,1h,abs_funding_z_126d,9,5743,-1.169419194960384,-0.03945980172056224,1.803420116998249
SI,3,1h,abs_funding_z_126d,10,5752,-0.37884298853957354,-0.030974519117733603,2.661449383997996
SI,3,1m,funding_pct_ann,1,3893,-91.15244048945738,-254.64026088223238,0.621999667944822
SI,3,1m,funding_pct_ann,2,3893,3.550617382395888,-20.762698501734185,1.6557425591347184
