feature,root,horizon,spearman_ic,pvalue,observations
SI_large_minus_small_share,HG,1,-0.005025258274025798,0.08746302409668734,115648
SI_large_minus_small_share,HG,2,-0.006809689808043693,0.0205709954265202,115647
SI_large_minus_small_share,HG,5,-0.007960723707758896,0.006785852811405006,115644
SI_large_minus_small_share,HG,10,-0.010770726176290445,0.000249540334987683,115639
SI_large_minus_small_share,HG,20,-0.017284719763380144,4.154602751858019e-09,115629
SI_large_minus_small_share,HG,50,-0.02921152719190901,2.9646341093288555e-23,115599
SI_large_minus_small_share,PL,1,-0.006745103802820495,0.021801261583373702,115648
SI_large_minus_small_share,PL,2,-0.008007379625647537,0.006467704312441078,115647
SI_large_minus_small_share,PL,5,-0.008740238656419631,0.00295605373996737,115644
SI_large_minus_small_share,PL,10,-0.013405300858267128,5.146471648895172e-06,115639
SI_large_minus_small_share,PL,20,-0.02333335742802578,2.099345931618251e-15,115629
SI_large_minus_small_share,PL,50,-0.03760964665486091,1.8264674306528383e-37,115599
SI_large_minus_small_share,PA,1,-0.004233414281498843,0.149966292187207,115648
SI_large_minus_small_share,PA,2,-0.0071541967547643906,0.01497735481818556,115647
SI_large_minus_small_share,PA,5,-0.01142502018324375,0.00010219062148900781,115644
SI_large_minus_small_share,PA,10,-0.017727903584187986,1.6506667415211204e-09,115639
SI_large_minus_small_share,PA,20,-0.0286104524875907,2.231393057476923e-22,115629
SI_large_minus_small_share,PA,50,-0.04215454819900548,1.2537721520595024e-46,115599
HG_large_minus_small_share,GC,1,-0.0022009416990850785,0.45417771565330156,115648
HG_large_minus_small_share,GC,2,-0.004326195469430129,0.14123800306947867,115647
HG_large_minus_small_share,GC,5,-0.007742701832421191,0.008462672849495853,115644
HG_large_minus_small_share,GC,10,-0.013134018177741909,7.952313267580556e-06,115639
HG_large_minus_small_share,GC,20,-0.0144866005619251,8.381537078380804e-07,115629
HG_large_minus_small_share,GC,50,-0.029075382512106108,4.7132687234802433e-23,115599
HG_large_minus_small_share,SI,1,-0.00156778126001234,0.5939291623815934,115648
HG_large_minus_small_share,SI,2,-0.0014885177683312326,0.6127206613579887,115647
HG_large_minus_small_share,SI,5,-0.0017021299834086687,0.5627049092854224,115644
HG_large_minus_small_share,SI,10,-0.006662726738998055,0.023469154682224505,115639
HG_large_minus_small_share,SI,20,-0.008800989010489575,0.0027648773882146026,115629
HG_large_minus_small_share,SI,50,-0.01895495641900187,1.1547349956486267e-10,115599
HG_large_minus_small_share,HG,1,0.0023500021318470714,0.4241981900777793,115648
HG_large_minus_small_share,HG,2,0.0021415376296927686,0.46645214177504446,115647
HG_large_minus_small_share,HG,5,-0.0018616446270796109,0.5266857597973452,115644
HG_large_minus_small_share,HG,10,-0.0006794425720324124,0.8172783135395528,115639
