,rpc1,rpc2,rpc3
37890,-0.48163417985257556,-0.7971293569618366,-0.3281245262531417
37987,-1.2825854214649608,-0.21031999572421983,-0.034169266614367505
38084,-1.396679556204429,-1.1958540048305368,0.013055334996486603
38180,-1.036160297380974,-0.31360938082190193,0.13936163491219408
38277,-1.1879327081743198,-0.191553239954709,-0.4477058351267741
38374,2.9049787389633632,0.7943273865018903,1.5886835768007663
38471,-0.21486983643270374,-0.6378140710889835,-0.10540994211027756
38568,-1.9976275869143205,-1.345891252559455,0.12070740346363759
38665,-0.6009346498845306,-0.39364038942621266,0.32604573675219173
38762,-0.2373109225352955,-0.046982972736130585,0.5568274223728202
38859,-1.2227540758985418,-1.090296362629182,0.26678960475691116
38956,-0.5715969199372843,0.16417077013563677,1.406956590937179
39053,1.1643447744371405,0.4880002346673161,0.542447922812724
39150,-0.8702904477688611,-0.0190188246436708,-0.5173419549116088
39246,-1.0758451320091127,0.005284077643030322,0.23649174904013068
39343,0.05191805932999294,1.0843930671757178,2.5771328102642586
39440,1.6263214396579766,-0.8815150690779721,0.2698340676188916
39537,-1.2089826822625356,-0.5491622286416079,-0.25667268558702616
39634,-0.7154667939992141,-0.5074460985965629,0.19897307545086965
39731,0.985898735731584,1.8716599012208117,2.7160182984623606
39828,-0.08494258666562737,0.7061649354576425,0.2221322000250098
39925,-0.5431517654009012,0.09971429609009838,1.2599921966888012
40022,-1.6100729265641425,-1.0280028524403255,0.3973595676624888
40119,-0.9836092993581523,0.07673193101266793,0.25233143040140504
40215,-1.420403233982383,-0.5775349526929342,-0.07661785586735614
40312,-0.41920597570780166,0.19415223971308174,-0.3847383135437499
40409,0.6121798305986106,1.7935579553023722,2.5110512253238033
40506,0.4314952704411035,1.2558528823309036,1.6569921730336845
40603,1.472529701258722,1.5291071645416148,-0.42411384932040164
40700,-0.49861190231805885,0.06943569221582119,0.4252117470319383
40797,-0.47154352604032546,-0.7460479535153801,0.30100062003523387
40894,1.1753254469417322,-0.0447939378316034,-0.224100545262595
40991,-0.7003195805816802,0.17924684105574415,0.6813418100607282
41088,-0.4618905481033463,0.5322642461620583,-0.1037848645659616
41185,-0.589480156237794,0.24898432757211827,-0.24046363006104088
41281,-0.3801817896184946,0.17600631369659445,1.7219678340292806
41378,-0.9342525825525099,0.4957688324513456,0.10738572125821277
41475,-1.6918984656011498,-0.8056461304671209,0.24540066095830645
41572,1.47370859697768,1.9423369763777167,4.035004015085421
41669,0.6187600485559721,1.388689371144576,0.5763078739228239
41766,-0.9794392031227328,-0.05671274373014017,0.9382855861225765
41863,-0.30519831129269215,0.44628048092747763,-0.438093554316466
41960,0.12411238254015045,1.262328540734235,0.5909568821194057
42057,0.5108598653987215,-0.586486236182199,-0.48293015865316646
42154,0.08252492223963703,1.4161760839305282,0.5198875154051331
42250,-1.1379167403893569,-1.131253345497499,0.40557223693763533
42347,0.1264265989480119,1.6552919672012216,0.027586236062022
42444,0.6991383298046367,1.4580401566091699,2.3395072752362402
42541,-0.11829823441381826,1.1884832606299616,0.8560427265080036
42638,-0.7348766116764041,0.5802166559268829,-0.17651600219807687
42735,1.5581778109073867,1.2148260948915472,3.0594908556133285
42832,-1.3047298959248206,0.01432072863437775,-0.11210395229696848
42929,-0.3665010765850908,0.21568600624318615,0.349728691212691
43026,0.13700898789117955,1.400128813918794,1.198803379012925
43123,-0.7061150999657,1.4050972858577178,-0.08486226637175945
43220,-1.402110984664866,-0.4823462493731464,0.25283414136221405
43316,-0.8188732310058623,0.41896497427504387,0.39033015802448445
43413,-1.9597200433277844,-1.3900687123264168,0.27175587890742225
43510,0.21725548331749833,1.0183219663675493,0.6364840439361112
